step,SARSA,Q_learning,double_Q_learning,QV_learning
2147,0,0,0,0
2148,96.28,97.68,97.52,97.784
2148,0,0,0,0
2149,68.601,97.639,97.702,97.588
2149,0,0,0,0
2150,95.5925,97.548,97.704,97.626
2150,0,0,0,0
2151,96.2735,97.616,97.677,97.713
2151,0,0,0,0
2152,96.764,97.652,97.638,97.538
2152,0,0,0,0
2153,96.8635,97.608,97.525,97.638
2153,0,0,0,0
2154,96.6605,97.675,97.502,97.674
2154,0,0,0,0
2155,96.672,97.617,97.554,97.505
2155,0,0,0,0
2156,96.559,97.539,97.626,97.556
2156,0,0,0,0
2157,74.0275,97.568,97.664,97.635
2157,0,0,0,0
2158,96.147,97.638,97.747,97.641
2158,0,0,0,0
2159,96.3965,97.452,97.703,97.512
2159,0,0,0,0
2160,96.7635,97.471,97.533,97.549
2160,0,0,0,0
2161,94.9425,97.64,97.569,97.426
2161,0,0,0,0
2162,96.168,97.618,97.487,97.599
2162,0,0,0,0
2163,96.446,97.58,97.645,97.508
2163,0,0,0,0
2164,96.1405,97.578,97.585,97.611
2164,0,0,0,0
2165,96.3065,97.441,97.727,97.605
2165,0,0,0,0
2166,96.512,97.651,97.573,97.586
2166,0,0,0,0
2167,96.4685,97.573,97.436,97.478
2167,0,0,0,0
2168,95.3885,97.75,97.589,97.61
2168,0,0,0,0
2169,96.0245,97.68,97.594,97.572
2169,0,0,0,0
2170,96.7465,97.633,97.643,97.443
2170,0,0,0,0
2171,96.493,97.578,97.557,97.624
2171,0,0,0,0
2172,95.8705,97.747,97.653,97.572
2172,0,0,0,0
2173,77.481,97.629,97.67,97.483
2173,0,0,0,0
2174,77.8795,97.601,97.558,97.534
2174,0,0,0,0
2175,91.362,97.508,97.589,97.606
2175,0,0,0,0
2176,96.6155,97.668,97.67,97.488
2176,0,0,0,0
2177,96.3815,97.663,97.612,97.638
2177,0,0,0,0
2178,96.344,97.8,97.65,97.555
2178,0,0,0,0
2179,96.19,97.661,97.697,97.487
2179,0,0,0,0
2180,73.24,97.641,97.588,97.52
2180,0,0,0,0
2181,-23.1315,97.509,97.498,97.645
2181,0,0,0,0
2182,96.813,97.605,97.552,97.675
2182,0,0,0,0
2183,96.6455,97.625,97.646,97.593
2183,0,0,0,0
2184,96.462,97.752,97.59,97.611
2184,0,0,0,0
2185,96.196,97.645,97.559,97.533
2185,0,0,0,0
2186,92.968,97.661,97.574,97.607
2186,0,0,0,0
2187,96.534,97.616,97.598,97.595
2187,0,0,0,0
2188,88.6995,97.576,97.727,97.609
2188,0,0,0,0
2189,96.054,97.598,97.738,97.506
2189,0,0,0,0
2190,95.931,97.577,97.563,97.614
2190,0,0,0,0
2191,96.86,97.654,97.494,97.617
2191,0,0,0,0
2192,96.74,97.524,97.716,97.589
2192,0,0,0,0
2193,96.2925,97.67,97.575,97.535
2193,0,0,0,0
2194,96.4565,97.627,97.542,97.582
2194,0,0,0,0
2195,95.89,97.626,97.56,97.774
2195,0,0,0,0
2196,96.1095,97.516,97.574,97.515
2196,0,0,0,0
2197,96.3475,97.543,97.619,97.635
2197,0,0,0,0
2198,95.51,97.525,97.644,97.622
2198,0,0,0,0
2199,96.0515,97.439,97.612,97.6
2199,0,0,0,0
2200,96.403,97.583,97.625,97.566
2200,0,0,0,0
2201,96.743,97.632,97.526,97.592
2201,0,0,0,0
2202,96.3015,97.633,97.524,97.589
2202,0,0,0,0
2203,96.579,97.602,97.615,97.585
2203,0,0,0,0
2204,95.852,97.654,97.632,97.614
2204,0,0,0,0
2205,96.802,97.554,97.604,97.596
2205,0,0,0,0
2206,88.7295,97.618,97.552,97.642
2206,0,0,0,0
2207,96.5525,97.585,97.655,97.633
2207,0,0,0,0
2208,95.9845,97.664,97.51,97.621
2208,0,0,0,0
2209,96.491,97.577,97.568,97.566
2209,0,0,0,0
2210,96.394,97.66,97.673,97.504
2210,0,0,0,0
2211,96.584,97.504,97.635,97.566
2211,0,0,0,0
2212,93.6485,97.705,97.535,97.593
2212,0,0,0,0
2213,96.6335,97.69,97.596,97.477
2213,0,0,0,0
2214,96.495,97.571,97.534,97.567
2214,0,0,0,0
2215,96.3275,97.618,97.567,97.617
2215,0,0,0,0
2216,96.621,97.61,97.663,97.612
2216,0,0,0,0
2217,95.6835,97.597,97.581,97.536
2217,0,0,0,0
2218,96.8425,97.627,97.542,97.521
2218,0,0,0,0
2219,96.2045,97.626,97.741,97.557
2219,0,0,0,0
2220,96.485,97.712,97.632,97.698
2220,0,0,0,0
2221,94.8645,97.711,97.599,97.533
2221,0,0,0,0
2222,59.1,97.573,97.535,97.632
2222,0,0,0,0
2223,96.6735,97.684,97.616,97.47
2223,0,0,0,0
2224,96.528,97.683,97.608,97.513
2224,0,0,0,0
2225,96.8835,97.622,97.676,97.604
2225,0,0,0,0
2226,95.515,97.586,97.478,97.538
2226,0,0,0,0
2227,96.6945,97.589,97.55,97.737
2227,0,0,0,0
2228,96.5515,97.615,97.586,97.63
2228,0,0,0,0
2229,95.6685,97.59,97.629,97.607
2229,0,0,0,0
2230,67.074,97.687,97.552,97.664
2230,0,0,0,0
2231,97.0095,97.621,97.633,97.485
2231,0,0,0,0
2232,95.435,97.51,97.677,97.685
2232,0,0,0,0
2233,96.9735,97.628,97.666,97.521
2233,0,0,0,0
2234,95.578,97.616,97.704,97.65
2234,0,0,0,0
2235,96.946,97.484,97.518,97.689
2235,0,0,0,0
2236,96.7,97.511,97.519,97.598
2236,0,0,0,0
2237,96.959,97.563,97.6,97.509
2237,0,0,0,0
2238,96.745,97.618,97.482,97.652
2238,0,0,0,0
2239,96.7785,97.477,97.591,97.534
2239,0,0,0,0
2240,96.0045,97.617,97.703,97.629
2240,0,0,0,0
2241,95.9945,97.556,97.621,97.475
2241,0,0,0,0
2242,96.064,97.591,97.546,97.598
2242,0,0,0,0
2243,54.096,97.612,97.646,97.503
2243,0,0,0,0
2244,96.0615,97.557,97.52,97.539
2244,0,0,0,0
2245,96.6065,97.422,97.65,97.653
2245,0,0,0,0
2246,95.7065,97.604,97.657,97.614
2246,0,0,0,0
2247,96.459,97.633,97.563,97.542
2247,0,0,0,0
2248,96.6525,97.587,97.531,97.565
2248,0,0,0,0
2249,-48.275,97.661,97.728,97.523
2249,0,0,0,0
2250,93.786,97.692,97.647,97.498
2250,0,0,0,0
2251,76.3705,97.664,97.59,97.525
2251,0,0,0,0
2252,96.579,97.498,97.576,97.59
2252,0,0,0,0
2253,96.723,97.643,97.529,97.636
2253,0,0,0,0
2254,96.983,97.49,97.626,97.462
2254,0,0,0,0
2255,96.541,97.637,97.577,97.614
2255,0,0,0,0
2256,59.1755,97.566,97.597,97.568
2256,0,0,0,0
2257,96.114,97.642,97.705,97.617
2257,0,0,0,0
2258,89.9655,97.707,97.596,97.612
2258,0,0,0,0
2259,82.899,97.657,97.635,97.72
2259,0,0,0,0
2260,96.8255,97.724,97.467,97.551
2260,0,0,0,0
2261,96.0625,97.701,97.74,97.636
2261,0,0,0,0
2262,95.9805,97.555,97.509,97.508
2262,0,0,0,0
2263,96.324,97.544,97.63,97.59
2263,0,0,0,0
2264,96.507,97.636,97.589,97.572
2264,0,0,0,0
2265,96.489,97.582,97.594,97.668
2265,0,0,0,0
2266,95.3705,97.627,97.617,97.556
2266,0,0,0,0
2267,95.949,97.63,97.666,97.716
2267,0,0,0,0
2268,96.5595,97.602,97.494,97.606
2268,0,0,0,0
2269,96.6805,97.506,97.573,97.521
2269,0,0,0,0
2270,96.6725,97.604,97.573,97.569
2270,0,0,0,0
2271,96.344,97.598,97.469,97.495
2271,0,0,0,0
2272,96.4115,97.535,97.616,97.621
2272,0,0,0,0
2273,94.4965,97.683,97.623,97.651
2273,0,0,0,0
2274,96.6135,97.581,97.607,97.612
2274,0,0,0,0
2275,96.3225,97.556,97.558,97.641
2275,0,0,0,0
2276,95.747,97.73,97.581,97.527
2276,0,0,0,0
2277,96.372,97.579,97.663,97.669
2277,0,0,0,0
2278,96.722,97.607,97.665,97.588
2278,0,0,0,0
2279,96.8585,97.654,97.607,97.499
2279,0,0,0,0
2280,87.914,97.702,97.575,97.559
2280,0,0,0,0
2281,96.2465,97.521,97.627,97.673
2281,0,0,0,0
2282,71.1565,97.588,97.554,97.477
2282,0,0,0,0
2283,96.84,97.626,97.639,97.555
2283,0,0,0,0
2284,96.448,97.739,97.602,97.56
2284,0,0,0,0
2285,96.426,97.564,97.627,97.498
2285,0,0,0,0
2286,96.3345,97.518,97.623,97.523
2286,0,0,0,0
2287,96.726,97.543,97.691,97.56
2287,0,0,0,0
2288,96.8145,97.614,97.637,97.518
2288,0,0,0,0
2289,95.1005,97.498,97.644,97.596
2289,0,0,0,0
2290,96.6505,97.73,97.64,97.564
2290,0,0,0,0
2291,96.694,97.696,97.631,97.467
2291,0,0,0,0
2292,96.8075,97.703,97.521,97.609
2292,0,0,0,0
2293,94.496,97.677,97.642,97.5
2293,0,0,0,0
2294,96.612,97.534,97.482,97.698
2294,0,0,0,0
2295,96.724,97.732,97.625,97.52
2295,0,0,0,0
2296,96.467,97.649,97.636,97.695
2296,0,0,0,0
2297,95.844,97.535,97.626,97.554
2297,0,0,0,0
2298,96.1725,97.652,97.571,97.537
2298,0,0,0,0
2299,96.2025,97.694,97.6,97.731
2299,0,0,0,0
2300,96.586,97.458,97.593,97.555
2300,0,0,0,0
2301,96.733,97.7,97.532,97.409
2301,0,0,0,0
2302,96.798,97.412,97.615,97.439
2302,0,0,0,0
2303,96.5105,97.574,97.673,97.665
2303,0,0,0,0
2304,95.726,97.478,97.482,97.544
2304,0,0,0,0
2305,96.772,97.547,97.502,97.634
2305,0,0,0,0
2306,96.4765,97.619,97.618,97.628
2306,0,0,0,0
2307,96.769,97.674,97.549,97.649
2307,0,0,0,0
2308,95.539,97.595,97.554,97.485
2308,0,0,0,0
2309,96.705,97.634,97.605,97.606
2309,0,0,0,0
2310,96.4725,97.546,97.657,97.666
2310,0,0,0,0
2311,96.2595,97.633,97.628,97.577
2311,0,0,0,0
2312,96.9655,97.584,97.687,97.448
2312,0,0,0,0
2313,96.763,97.498,97.565,97.525
2313,0,0,0,0
2314,96.8945,97.628,97.604,97.656
2314,0,0,0,0
2315,96.3625,97.59,97.588,97.637
2315,0,0,0,0
2316,96.7335,97.653,97.551,97.602
2316,0,0,0,0
2317,96.5225,97.698,97.618,97.526
2317,0,0,0,0
2318,93.148,97.691,97.64,97.582
2318,0,0,0,0
2319,96.608,97.764,97.585,97.53
2319,0,0,0,0
2320,96.8505,97.516,97.823,97.515
2320,0,0,0,0
2321,95.9635,97.624,97.53,97.533
2321,0,0,0,0
2322,96.329,97.679,97.569,97.558
2322,0,0,0,0
2323,96.913,97.617,97.558,97.632
2323,0,0,0,0
2324,96.734,97.613,97.537,97.551
2324,0,0,0,0
2325,96.5675,97.696,97.614,97.567
2325,0,0,0,0
2326,95.8745,97.603,97.651,97.472
2326,0,0,0,0
2327,95.239,97.726,97.442,97.638
2327,0,0,0,0
2328,96.086,97.705,97.588,97.591
2328,0,0,0,0
2329,96.7675,97.533,97.657,97.536
2329,0,0,0,0
2330,96.666,97.471,97.552,97.603
2330,0,0,0,0
2331,96.6685,97.628,97.665,97.603
2331,0,0,0,0
2332,94.967,97.709,97.737,97.436
2332,0,0,0,0
2333,95.7735,97.439,97.655,97.586
2333,0,0,0,0
2334,90.742,97.594,97.659,97.531
2334,0,0,0,0
2335,96.0705,97.618,97.464,97.607
2335,0,0,0,0
2336,95.9705,97.534,97.502,97.591
2336,0,0,0,0
2337,96.7485,97.678,97.527,97.464
2337,0,0,0,0
2338,96.799,97.651,97.547,97.62
2338,0,0,0,0
2339,96.3955,97.568,97.709,97.514
2339,0,0,0,0
2340,96.3365,97.616,97.637,97.471
2340,0,0,0,0
2341,96.6325,97.604,97.67,97.571
2341,0,0,0,0
2342,96.8335,97.515,97.555,97.495
2342,0,0,0,0
2343,96.771,97.659,97.72,97.618
2343,0,0,0,0
2344,96.407,97.614,97.621,97.61
2344,0,0,0,0
2345,96.915,97.57,97.619,97.625
2345,0,0,0,0
2346,90.327,97.535,97.5,97.526
2346,0,0,0,0
2347,95.958,97.498,97.548,97.42
2347,0,0,0,0
2348,96.6785,97.539,97.635,97.67
2348,0,0,0,0
2349,96.7025,97.621,97.51,97.625
2349,0,0,0,0
2350,96.6235,97.536,97.63,97.724
2350,0,0,0,0
2351,96.7545,97.49,97.595,97.594
2351,0,0,0,0
2352,96.021,97.637,97.528,97.521
2352,0,0,0,0
2353,59.9015,97.625,97.701,97.713
2353,0,0,0,0
2354,96.5895,97.585,97.538,97.529
2354,0,0,0,0
2355,96.6365,97.523,97.575,97.558
2355,0,0,0,0
2356,91.9775,97.585,97.624,97.53
2356,0,0,0,0
2357,96.812,97.749,97.645,97.508
2357,0,0,0,0
2358,81.202,97.585,97.58,97.483
2358,0,0,0,0
2359,95.0415,97.655,97.564,97.616
2359,0,0,0,0
2360,95.439,97.624,97.696,97.571
2360,0,0,0,0
2361,84.798,97.647,97.409,97.549
2361,0,0,0,0
2362,96.6045,97.556,97.576,97.581
2362,0,0,0,0
2363,96.5645,97.53,97.611,97.661
2363,0,0,0,0
2364,97.1105,97.557,97.684,97.617
2364,0,0,0,0
2365,91.5545,97.588,97.544,97.62
2365,0,0,0,0
2366,96.3145,97.564,97.539,97.578
2366,0,0,0,0
2367,88.3415,97.638,97.615,97.537
2367,0,0,0,0
2368,96.574,97.671,97.483,97.591
2368,0,0,0,0
2369,96.606,97.758,97.785,97.471
2369,0,0,0,0
2370,96.9365,97.634,97.813,97.483
2370,0,0,0,0
2371,96.688,97.669,97.67,97.652
2371,0,0,0,0
2372,82.7915,97.625,97.61,97.56
2372,0,0,0,0
2373,95.9825,97.556,97.512,97.483
2373,0,0,0,0
2374,96.9625,97.611,97.725,97.686
2374,0,0,0,0
2375,91.3775,97.635,97.658,97.575
2375,0,0,0,0
2376,96.7275,97.543,97.541,97.458
2376,0,0,0,0
2377,96.5285,97.594,97.51,97.563
2377,0,0,0,0
2378,96.96,97.651,97.591,97.492
2378,0,0,0,0
2379,96.5495,97.366,97.659,97.521
2379,0,0,0,0
2380,96.681,97.736,97.615,97.615
2380,0,0,0,0
2381,96.2115,97.717,97.722,97.637
2381,0,0,0,0
2382,85.7685,97.667,97.552,97.592
2382,0,0,0,0
2383,96.7095,97.723,97.618,97.554
2383,0,0,0,0
2384,96.4215,97.508,97.654,97.596
2384,0,0,0,0
2385,67.048,97.507,97.648,97.451
2385,0,0,0,0
2386,89.424,97.684,97.59,97.634
2386,0,0,0,0
2387,96.5455,97.603,97.569,97.553
2387,0,0,0,0
2388,96.874,97.654,97.603,97.495
2388,0,0,0,0
2389,78.878,97.62,97.522,97.577
2389,0,0,0,0
2390,96.729,97.556,97.573,97.805
2390,0,0,0,0
2391,95.4525,97.599,97.516,97.61
2391,0,0,0,0
2392,95.826,97.546,97.738,97.551
2392,0,0,0,0
2393,95.8275,97.567,97.566,97.548
2393,0,0,0,0
2394,96.1485,97.615,97.553,97.56
2394,0,0,0,0
2395,96.6195,97.528,97.598,97.622
2395,0,0,0,0
2396,96.218,97.649,97.588,97.668
2396,0,0,0,0
2397,96.995,97.659,97.813,97.628
2397,0,0,0,0
2398,96.475,97.634,97.611,97.665
2398,0,0,0,0
2399,92.3005,97.584,97.63,97.705
2399,0,0,0,0
2400,96.357,97.554,97.678,97.516
2400,0,0,0,0
2401,96.7,97.554,97.658,97.62
2401,0,0,0,0
2402,96.4015,97.486,97.563,97.577
2402,0,0,0,0
2403,82.5985,97.657,97.472,97.71
2403,0,0,0,0
2404,95.3735,97.625,97.535,97.574
2404,0,0,0,0
2405,96.3345,97.541,97.535,97.674
2405,0,0,0,0
2406,95.987,97.506,97.499,97.532
2406,0,0,0,0
2407,80.2875,97.649,97.636,97.617
2407,0,0,0,0
2408,96.914,97.591,97.612,97.538
2408,0,0,0,0
2409,95.158,97.611,97.661,97.398
2409,0,0,0,0
2410,96.9365,97.588,97.654,97.563
2410,0,0,0,0
2411,96.6745,97.58,97.588,97.557
2411,0,0,0,0
2412,96.619,97.6,97.635,97.647
2412,0,0,0,0
2413,96.7215,97.446,97.565,97.572
2413,0,0,0,0
2414,86.992,97.672,97.651,97.632
2414,0,0,0,0
2415,80.7025,97.607,97.564,97.574
2415,0,0,0,0
2416,95.6495,97.761,97.676,97.629
2416,0,0,0,0
2417,96.92,97.546,97.666,97.65
2417,0,0,0,0
2418,96.679,97.553,97.58,97.63
2418,0,0,0,0
2419,96.6715,97.602,97.565,97.528
2419,0,0,0,0
2420,62.1545,97.511,97.562,97.499
2420,0,0,0,0
2421,96.592,97.705,97.696,97.535
2421,0,0,0,0
2422,84.6275,97.591,97.469,97.56
2422,0,0,0,0
2423,95.721,97.5,97.681,97.574
2423,0,0,0,0
2424,96.211,97.754,97.503,97.567
2424,0,0,0,0
2425,96.3375,97.558,97.594,97.603
2425,0,0,0,0
2426,96.122,97.606,97.648,97.646
2426,0,0,0,0
2427,96.855,97.598,97.564,97.648
2427,0,0,0,0
2428,96.096,97.545,97.474,97.62
2428,0,0,0,0
2429,56.0035,97.57,97.577,97.731
2429,0,0,0,0
2430,96.13,97.675,97.589,97.689
2430,0,0,0,0
2431,96.015,97.614,97.689,97.558
2431,0,0,0,0
2432,96.7665,97.659,97.585,97.592
2432,0,0,0,0
2433,96.8915,97.823,97.609,97.604
2433,0,0,0,0
2434,96.1465,97.591,97.581,97.547
2434,0,0,0,0
2435,94.678,97.603,97.458,97.64
2435,0,0,0,0
2436,96.57,97.617,97.644,97.707
2436,0,0,0,0
2437,95.7725,97.696,97.727,97.568
2437,0,0,0,0
2438,96.1125,97.529,97.609,97.403
2438,0,0,0,0
2439,90.0125,97.627,97.711,97.693
2439,0,0,0,0
2440,90.6015,97.665,97.575,97.424
2440,0,0,0,0
2441,96.4485,97.568,97.62,97.632
2441,0,0,0,0
2442,96.8115,97.625,97.579,97.462
2442,0,0,0,0
2443,95.9045,97.598,97.66,97.588
2443,0,0,0,0
2444,96.566,97.602,97.691,97.623
2444,0,0,0,0
2445,92.03,97.538,97.514,97.652
2445,0,0,0,0
2446,96.709,97.529,97.513,97.565
2446,0,0,0,0
2447,96.2415,97.501,97.693,97.621
2447,0,0,0,0
2448,71.6735,97.635,97.536,97.598
2448,0,0,0,0
2449,95.168,97.561,97.633,97.49
2449,0,0,0,0
2450,96.839,97.561,97.562,97.429
2450,0,0,0,0
2451,90.123,97.521,97.571,97.574
2451,0,0,0,0
2452,96.0555,97.686,97.606,97.611
2452,0,0,0,0
2453,96.264,97.634,97.609,97.576
2453,0,0,0,0
2454,95.8275,97.519,97.543,97.528
2454,0,0,0,0
2455,96.883,97.647,97.713,97.624
2455,0,0,0,0
2456,96.579,97.584,97.632,97.546
2456,0,0,0,0
2457,96.0335,97.717,97.67,97.617
2457,0,0,0,0
2458,96.7705,97.591,97.555,97.621
2458,0,0,0,0
2459,95.6395,97.515,97.538,97.577
2459,0,0,0,0
2460,96.372,97.456,97.606,97.528
2460,0,0,0,0
2461,96.4925,97.718,97.677,97.509
2461,0,0,0,0
2462,96.7825,97.621,97.633,97.703
2462,0,0,0,0
2463,95.0725,97.632,97.757,97.601
2463,0,0,0,0
2464,93.6025,97.584,97.53,97.645
2464,0,0,0,0
2465,96.7525,97.598,97.547,97.618
2465,0,0,0,0
2466,90.396,97.622,97.576,97.566
2466,0,0,0,0
2467,96.415,97.56,97.622,97.596
2467,0,0,0,0
2468,95.4065,97.481,97.553,97.589
2468,0,0,0,0
2469,94.61,97.69,97.587,97.568
2469,0,0,0,0
2470,96.7775,97.655,97.631,97.55
2470,0,0,0,0
2471,96.8565,97.681,97.615,97.597
2471,0,0,0,0
2472,93.1195,97.647,97.602,97.589
2472,0,0,0,0
2473,96.403,97.425,97.643,97.646
2473,0,0,0,0
2474,96.189,97.671,97.71,97.714
2474,0,0,0,0
2475,96.4615,97.573,97.642,97.46
2475,0,0,0,0
2476,95.154,97.611,97.555,97.623
2476,0,0,0,0
2477,85.24,97.494,97.581,97.665
2477,0,0,0,0
2478,95.6445,97.536,97.575,97.523
2478,0,0,0,0
2479,95.8985,97.687,97.616,97.525
2479,0,0,0,0
2480,96.452,97.492,97.616,97.589
2480,0,0,0,0
2481,96.486,97.713,97.54,97.578
2481,0,0,0,0
2482,96.716,97.679,97.62,97.572
2482,0,0,0,0
2483,95.877,97.595,97.573,97.603
2483,0,0,0,0
2484,96.4985,97.688,97.724,97.584
2484,0,0,0,0
2485,96.192,97.625,97.584,97.62
2485,0,0,0,0
2486,96.1445,97.576,97.467,97.545
2486,0,0,0,0
2487,92.4625,97.618,97.533,97.548
2487,0,0,0,0
2488,96.9455,97.561,97.562,97.634
2488,0,0,0,0
2489,96.5855,97.571,97.537,97.544
2489,0,0,0,0
2490,96.644,97.647,97.501,97.63
2490,0,0,0,0
2491,96.4305,97.631,97.618,97.77
2491,0,0,0,0
2492,96.3485,97.595,97.803,97.561
2492,0,0,0,0
2493,93.5505,97.464,97.65,97.543
2493,0,0,0,0
2494,96.3895,97.549,97.616,97.677
2494,0,0,0,0
2495,84.0805,97.652,97.621,97.499
2495,0,0,0,0
2496,95.008,97.647,97.605,97.607
2496,0,0,0,0
2497,93.5895,97.63,97.629,97.693
2497,0,0,0,0
2498,96.068,97.83,97.491,97.6
2498,0,0,0,0
2499,96.687,97.528,97.593,97.557
2499,0,0,0,0
2500,96.91,97.505,97.715,97.639
2500,0,0,0,0
2501,95.524,97.606,97.581,97.651
2501,0,0,0,0
2502,96.8415,97.574,97.578,97.503
2502,0,0,0,0
2503,96.9415,97.61,97.619,97.659
2503,0,0,0,0
2504,95.969,97.557,97.637,97.448
2504,0,0,0,0
2505,95.8875,97.675,97.631,97.631
2505,0,0,0,0
2506,96.5805,97.741,97.557,97.62
2506,0,0,0,0
2507,96.249,97.522,97.649,97.547
2507,0,0,0,0
2508,96.7595,97.575,97.652,97.611
2508,0,0,0,0
2509,96.1755,97.605,97.512,97.716
2509,0,0,0,0
2510,96.6495,97.634,97.613,97.445
2510,0,0,0,0
2511,96.8805,97.676,97.543,97.579
2511,0,0,0,0
2512,96.63,97.576,97.656,97.741
2512,0,0,0,0
2513,95.104,97.669,97.701,97.605
2513,0,0,0,0
2514,95.4475,97.663,97.636,97.667
2514,0,0,0,0
2515,96.407,97.621,97.645,97.501
2515,0,0,0,0
2516,96.484,97.724,97.603,97.597
2516,0,0,0,0
2517,94.9735,97.642,97.519,97.498
2517,0,0,0,0
2518,95.7075,97.63,97.601,97.495
2518,0,0,0,0
2519,96.918,97.505,97.622,97.597
2519,0,0,0,0
2520,96.861,97.546,97.634,97.549
2520,0,0,0,0
2521,96.6775,97.676,97.472,97.633
2521,0,0,0,0
2522,95.4155,97.653,97.701,97.495
2522,0,0,0,0
2523,96.8605,97.54,97.479,97.602
2523,0,0,0,0
2524,95.6185,97.544,97.569,97.539
2524,0,0,0,0
2525,90.3285,97.711,97.554,97.677
2525,0,0,0,0
2526,96.8035,97.524,97.643,97.648
2526,0,0,0,0
2527,96.652,97.569,97.645,97.561
2527,0,0,0,0
2528,96.6415,97.639,97.538,97.462
2528,0,0,0,0
2529,96.4555,97.688,97.534,97.468
2529,0,0,0,0
2530,96.5315,97.581,97.717,97.685
2530,0,0,0,0
2531,96.517,97.606,97.708,97.657
2531,0,0,0,0
2532,86.276,97.68,97.654,97.621
2532,0,0,0,0
2533,96.084,97.531,97.586,97.675
2533,0,0,0,0
2534,94.9875,97.622,97.532,97.658
2534,0,0,0,0
2535,79.289,97.593,97.673,97.553
2535,0,0,0,0
2536,96.468,97.713,97.67,97.574
2536,0,0,0,0
2537,96.765,97.533,97.481,97.525
2537,0,0,0,0
2538,96.6545,97.504,97.616,97.702
2538,0,0,0,0
2539,96.371,97.577,97.653,97.603
2539,0,0,0,0
2540,96.038,97.6,97.612,97.638
2540,0,0,0,0
2541,80.1885,97.774,97.543,97.568
2541,0,0,0,0
2542,96.2745,97.616,97.636,97.575
2542,0,0,0,0
2543,96.173,97.553,97.532,97.6
2543,0,0,0,0
2544,96.536,97.574,97.744,97.604
2544,0,0,0,0
2545,96.5985,97.598,97.614,97.524
2545,0,0,0,0
2546,96.1065,97.578,97.662,97.583
2546,0,0,0,0
2547,96.522,97.784,97.507,97.583
2547,0,0,0,0
2548,96.9395,97.487,97.741,97.534
2548,0,0,0,0
2549,96.4505,97.499,97.536,97.557
2549,0,0,0,0
2550,96.434,97.686,97.572,97.557
2550,0,0,0,0
2551,96.614,97.529,97.541,97.474
2551,0,0,0,0
2552,96.593,97.699,97.702,97.444
2552,0,0,0,0
2553,96.5325,97.639,97.667,97.601
2553,0,0,0,0
2554,96.393,97.511,97.678,97.525
2554,0,0,0,0
2555,96.6155,97.503,97.614,97.61
2555,0,0,0,0
2556,96.075,97.579,97.584,97.686
2556,0,0,0,0
2557,96.6585,97.637,97.571,97.561
2557,0,0,0,0
2558,96.5125,97.61,97.596,97.684
2558,0,0,0,0
2559,96.0515,97.489,97.618,97.647
2559,0,0,0,0
2560,96.4065,97.64,97.573,97.61
2560,0,0,0,0
2561,96.459,97.594,97.642,97.517
2561,0,0,0,0
2562,86.8765,97.758,97.507,97.575
2562,0,0,0,0
2563,96.6845,97.479,97.611,97.619
2563,0,0,0,0
2564,96.594,97.655,97.718,97.613
2564,0,0,0,0
2565,96.585,97.522,97.599,97.574
2565,0,0,0,0
2566,96.062,97.559,97.662,97.506
2566,0,0,0,0
2567,96.321,97.544,97.715,97.631
2567,0,0,0,0
2568,94.0695,97.698,97.564,97.65
2568,0,0,0,0
2569,95.1495,97.626,97.633,97.612
2569,0,0,0,0
2570,96.659,97.635,97.687,97.575
2570,0,0,0,0
2571,96.526,97.595,97.723,97.483
2571,0,0,0,0
2572,96.7035,97.639,97.719,97.724
2572,0,0,0,0
2573,96.1085,97.757,97.695,97.636
2573,0,0,0,0
2574,96.6095,97.673,97.546,97.543
2574,0,0,0,0
2575,95.179,97.632,97.613,97.485
2575,0,0,0,0
2576,96.734,97.567,97.611,97.68
2576,0,0,0,0
2577,95.9835,97.583,97.592,97.62
2577,0,0,0,0
2578,96.567,97.48,97.632,97.594
2578,0,0,0,0
2579,96.5385,97.554,97.48,97.609
2579,0,0,0,0
2580,96.5735,97.644,97.606,97.455
2580,0,0,0,0
2581,96.3825,97.538,97.646,97.437
2581,0,0,0,0
2582,96.1445,97.694,97.63,97.578
2582,0,0,0,0
2583,95.3785,97.601,97.693,97.544
2583,0,0,0,0
2584,94.326,97.535,97.618,97.504
2584,0,0,0,0
2585,96.641,97.587,97.54,97.694
2585,0,0,0,0
2586,94.5365,97.614,97.542,97.602
2586,0,0,0,0
2587,96.643,97.621,97.444,97.677
2587,0,0,0,0
2588,93.2875,97.536,97.633,97.7
2588,0,0,0,0
2589,96.678,97.598,97.606,97.514
2589,0,0,0,0
2590,96.445,97.602,97.6,97.589
2590,0,0,0,0
2591,96.3055,97.613,97.672,97.593
2591,0,0,0,0
2592,96.363,97.539,97.544,97.582
2592,0,0,0,0
2593,95.9355,97.585,97.578,97.644
2593,0,0,0,0
2594,96.657,97.52,97.584,97.413
2594,0,0,0,0
2595,96.4345,97.641,97.64,97.578
2595,0,0,0,0
2596,96.518,97.639,97.642,97.51
2596,0,0,0,0
2597,96.657,97.537,97.692,97.641
2597,0,0,0,0
2598,95.9215,97.52,97.597,97.596
2598,0,0,0,0
2599,96.7405,97.575,97.558,97.685
2599,0,0,0,0
2600,96.4715,97.528,97.638,97.727
2600,0,0,0,0
2601,81.5835,97.546,97.477,97.619
2601,0,0,0,0
2602,96.4345,97.698,97.597,97.577
2602,0,0,0,0
2603,93.3135,97.567,97.654,97.582
2603,0,0,0,0
2604,96.503,97.662,97.589,97.552
2604,0,0,0,0
