step,SARSA,Q_learning,double_Q_learning,QV_learning
5838,96.1175,97.5675,97.6185,97.6725
5838,0,0,0,0
5839,96.043,97.581,97.521,97.563
5839,0,0,0,0
5840,96.184,97.654,97.6785,97.6585
5840,0,0,0,0
5841,96.1162,97.6155,97.6385,97.5315
5841,0,0,0,0
5842,96.2077,97.6475,97.5945,97.5815
5842,0,0,0,0
5843,96.345,97.6025,97.545,97.6155
5843,0,0,0,0
5844,96.1205,97.623,97.5285,97.5615
5844,0,0,0,0
5845,96.284,97.677,97.515,97.5775
5845,0,0,0,0
5846,95.856,97.547,97.707,97.582
5846,0,0,0,0
5847,96.0842,97.576,97.59,97.596
5847,0,0,0,0
5848,96.3252,97.6135,97.568,97.583
5848,0,0,0,0
5849,96.0923,97.63,97.6615,97.586
5849,0,0,0,0
5850,94.3465,97.6765,97.6195,97.6395
5850,0,0,0,0
5851,96.176,97.6775,97.659,97.556
5851,0,0,0,0
5852,96.2918,97.595,97.6165,97.5175
5852,0,0,0,0
5853,96.2148,97.511,97.592,97.5835
5853,0,0,0,0
5854,96.1638,97.602,97.509,97.5935
5854,0,0,0,0
5855,96.187,97.5345,97.626,97.57
5855,0,0,0,0
5856,96.1078,97.558,97.6265,97.55
5856,0,0,0,0
5857,96.177,97.6225,97.6705,97.664
5857,0,0,0,0
5858,96.2398,97.654,97.7055,97.629
5858,0,0,0,0
5859,96.254,97.6185,97.57,97.631
5859,0,0,0,0
5860,96.0742,97.5535,97.5475,97.615
5860,0,0,0,0
5861,96.0275,97.62,97.605,97.6115
5861,0,0,0,0
5862,96.1775,97.651,97.6215,97.5965
5862,0,0,0,0
5863,96.177,97.5585,97.5795,97.4635
5863,0,0,0,0
5864,96.1745,97.5355,97.569,97.6415
5864,0,0,0,0
5865,96.085,97.6425,97.6145,97.5815
5865,0,0,0,0
5866,95.9508,97.638,97.5915,97.634
5866,0,0,0,0
5867,95.9605,97.5335,97.6315,97.656
5867,0,0,0,0
5868,96.312,97.6945,97.58,97.5375
5868,0,0,0,0
5869,96.021,97.6005,97.642,97.55
5869,0,0,0,0
5870,96.2258,97.662,97.5915,97.5975
5870,0,0,0,0
5871,96.2692,97.699,97.5985,97.638
5871,0,0,0,0
5872,96.2875,97.553,97.585,97.6505
5872,0,0,0,0
5873,96.0343,97.5345,97.554,97.592
5873,0,0,0,0
5874,96.224,97.627,97.604,97.5305
5874,0,0,0,0
5875,96.233,97.622,97.6795,97.613
5875,0,0,0,0
5876,96.1783,97.6315,97.527,97.5055
5876,0,0,0,0
5877,96.4688,97.606,97.6545,97.6575
5877,0,0,0,0
5878,96.0397,97.6135,97.5955,97.6435
5878,0,0,0,0
5879,96.229,97.5905,97.678,97.6275
5879,0,0,0,0
5880,96.0035,97.5715,97.678,97.543
5880,0,0,0,0
5881,96.1605,97.592,97.6065,97.638
5881,0,0,0,0
5882,96.2837,97.552,97.584,97.6175
5882,0,0,0,0
5883,96.068,97.605,97.52,97.56
5883,0,0,0,0
5884,95.7647,97.538,97.6585,97.6245
5884,0,0,0,0
5885,96.003,97.592,97.6575,97.5425
5885,0,0,0,0
5886,96.162,97.653,97.6645,97.547
5886,0,0,0,0
5887,95.7525,97.6,97.5715,97.6985
5887,0,0,0,0
5888,96.1935,97.6345,97.5495,97.583
5888,0,0,0,0
5889,96.1718,97.5895,97.6345,97.6425
5889,0,0,0,0
5890,95.9582,97.5905,97.6395,97.563
5890,0,0,0,0
5891,96.2195,97.6525,97.545,97.621
5891,0,0,0,0
5892,96.0753,97.605,97.6275,97.496
5892,0,0,0,0
5893,96.1882,97.676,97.6335,97.628
5893,0,0,0,0
5894,96.076,97.653,97.6455,97.566
5894,0,0,0,0
5895,95.9652,97.6265,97.6015,97.638
5895,0,0,0,0
5896,96.0627,97.563,97.6135,97.63
5896,0,0,0,0
5897,96.0622,97.594,97.584,97.555
5897,0,0,0,0
5898,96.0368,97.6205,97.6195,97.5565
5898,0,0,0,0
5899,96.0435,97.596,97.5205,97.6075
5899,0,0,0,0
5900,95.978,97.647,97.5445,97.6255
5900,0,0,0,0
5901,95.887,97.568,97.6325,97.5435
5901,0,0,0,0
5902,95.7785,97.598,97.651,97.519
5902,0,0,0,0
5903,96.2897,97.6735,97.6435,97.566
5903,0,0,0,0
5904,96.0903,97.6895,97.5275,97.534
5904,0,0,0,0
5905,96.278,97.5505,97.656,97.5555
5905,0,0,0,0
5906,96.0177,97.6625,97.5605,97.665
5906,0,0,0,0
5907,96.3025,97.597,97.58,97.5235
5907,0,0,0,0
5908,96.306,97.682,97.5175,97.5725
5908,0,0,0,0
5909,96.0933,97.7415,97.6105,97.481
5909,0,0,0,0
5910,96.109,97.579,97.613,97.6015
5910,0,0,0,0
5911,96.0005,97.545,97.625,97.5425
5911,0,0,0,0
5912,96.2018,97.614,97.628,97.608
5912,0,0,0,0
5913,96.224,97.5945,97.6395,97.557
5913,0,0,0,0
5914,96.1112,97.5995,97.5855,97.6605
5914,0,0,0,0
5915,96.1138,97.5445,97.4995,97.625
5915,0,0,0,0
5916,96.2482,97.548,97.577,97.5875
5916,0,0,0,0
5917,95.9075,97.5785,97.626,97.661
5917,0,0,0,0
5918,96.1578,97.584,97.5015,97.592
5918,0,0,0,0
5919,94.691,97.7355,97.6535,97.5965
5919,0,0,0,0
5920,96.241,97.587,97.5925,97.5365
5920,0,0,0,0
5921,96.0578,97.5745,97.6285,97.5505
5921,0,0,0,0
5922,95.976,97.654,97.61,97.6575
5922,0,0,0,0
5923,96.2207,97.664,97.569,97.5665
5923,0,0,0,0
5924,96.139,97.5145,97.6145,97.595
5924,0,0,0,0
5925,96.3987,97.5865,97.6025,97.5905
5925,0,0,0,0
5926,96.0782,97.571,97.5985,97.5825
5926,0,0,0,0
5927,95.8807,97.692,97.6325,97.5245
5927,0,0,0,0
5928,96.2123,97.5335,97.587,97.637
5928,0,0,0,0
5929,96.111,97.6735,97.6175,97.509
5929,0,0,0,0
5930,95.407,97.615,97.7055,97.6535
5930,0,0,0,0
5931,95.7785,97.7425,97.608,97.6545
5931,0,0,0,0
5932,96.0472,97.5695,97.565,97.527
5932,0,0,0,0
5933,95.8805,97.596,97.5995,97.615
5933,0,0,0,0
5934,96.088,97.7245,97.5895,97.6025
5934,0,0,0,0
5935,96.0445,97.6495,97.596,97.594
5935,0,0,0,0
5936,95.8753,97.5355,97.586,97.659
5936,0,0,0,0
5937,96.1983,97.526,97.573,97.589
5937,0,0,0,0
5938,96.125,97.6125,97.474,97.5715
5938,0,0,0,0
5939,95.9593,97.621,97.631,97.5805
5939,0,0,0,0
5940,96.022,97.626,97.5815,97.5505
5940,0,0,0,0
5941,95.07,97.596,97.6045,97.604
5941,0,0,0,0
5942,96.125,97.543,97.687,97.591
5942,0,0,0,0
5943,96.2213,97.6045,97.569,97.477
5943,0,0,0,0
5944,96.086,97.583,97.519,97.556
5944,0,0,0,0
5945,96.0517,97.708,97.6915,97.5105
5945,0,0,0,0
5946,96.1183,97.6155,97.551,97.6165
5946,0,0,0,0
5947,96.0792,97.553,97.6155,97.54
5947,0,0,0,0
5948,96.1347,97.608,97.59,97.6365
5948,0,0,0,0
5949,96.1548,97.6805,97.543,97.604
5949,0,0,0,0
5950,96.0512,97.6765,97.6495,97.567
5950,0,0,0,0
5951,96.1918,97.6335,97.652,97.5865
5951,0,0,0,0
5952,96.0658,97.568,97.643,97.543
5952,0,0,0,0
5953,96.1382,97.6835,97.645,97.599
5953,0,0,0,0
5954,96.361,97.6665,97.628,97.561
5954,0,0,0,0
5955,96.3087,97.595,97.522,97.554
5955,0,0,0,0
5956,96.1365,97.6155,97.5655,97.5875
5956,0,0,0,0
5957,96.103,97.6055,97.6325,97.523
5957,0,0,0,0
5958,96.2878,97.632,97.525,97.7145
5958,0,0,0,0
5959,95.983,97.687,97.611,97.696
5959,0,0,0,0
5960,96.151,97.4505,97.663,97.6085
5960,0,0,0,0
5961,96.2363,97.7115,97.5985,97.692
5961,0,0,0,0
5962,96.2758,97.6365,97.5875,97.6155
5962,0,0,0,0
5963,96.2257,97.69,97.629,97.6015
5963,0,0,0,0
5964,95.929,97.537,97.493,97.6725
5964,0,0,0,0
5965,96.2052,97.6515,97.686,97.5225
5965,0,0,0,0
5966,96.1757,97.574,97.559,97.6095
5966,0,0,0,0
5967,96.1485,97.5815,97.597,97.577
5967,0,0,0,0
5968,95.9635,97.672,97.6265,97.5895
5968,0,0,0,0
5969,96.2195,97.6545,97.574,97.5565
5969,0,0,0,0
5970,96.12,97.587,97.5915,97.721
5970,0,0,0,0
5971,96.2675,97.6015,97.6125,97.7195
5971,0,0,0,0
5972,96.0515,97.624,97.647,97.5855
5972,0,0,0,0
5973,95.9705,97.593,97.6385,97.4925
5973,0,0,0,0
5974,96.1118,97.578,97.558,97.608
5974,0,0,0,0
5975,96.2067,97.655,97.535,97.5875
5975,0,0,0,0
5976,95.95,97.676,97.644,97.5905
5976,0,0,0,0
5977,96.1442,97.631,97.5995,97.685
5977,0,0,0,0
5978,96.1875,97.521,97.573,97.548
5978,0,0,0,0
5979,95.1745,97.62,97.5955,97.6435
5979,0,0,0,0
5980,94.8842,97.608,97.539,97.5965
5980,0,0,0,0
5981,95.8315,97.5605,97.681,97.552
5981,0,0,0,0
5982,96.284,97.57,97.638,97.6005
5982,0,0,0,0
5983,96.1762,97.5935,97.746,97.587
5983,0,0,0,0
5984,96.077,97.512,97.507,97.608
5984,0,0,0,0
5985,96.0142,97.525,97.569,97.5955
5985,0,0,0,0
5986,96.086,97.7035,97.5985,97.521
5986,0,0,0,0
5987,96.3282,97.548,97.6145,97.533
5987,0,0,0,0
5988,96.0935,97.556,97.6815,97.524
5988,0,0,0,0
5989,95.8407,97.6235,97.6835,97.6155
5989,0,0,0,0
5990,96.2085,97.602,97.676,97.545
5990,0,0,0,0
5991,96.1205,97.594,97.636,97.548
5991,0,0,0,0
5992,96.0917,97.5595,97.571,97.563
5992,0,0,0,0
5993,96.0825,97.5675,97.5895,97.613
5993,0,0,0,0
5994,96.288,97.6335,97.5465,97.645
5994,0,0,0,0
5995,96.2232,97.653,97.5455,97.578
5995,0,0,0,0
5996,96.1305,97.627,97.689,97.6045
5996,0,0,0,0
5997,95.4503,97.6835,97.5865,97.5855
5997,0,0,0,0
5998,96.3163,97.5985,97.592,97.533
5998,0,0,0,0
5999,95.498,97.7105,97.584,97.5655
5999,0,0,0,0
6000,95.6675,97.6595,97.6135,97.5705
6000,0,0,0,0
6001,95.7315,97.569,97.5905,97.584
6001,0,0,0,0
6002,96.1357,97.5805,97.67,97.5665
6002,0,0,0,0
6003,95.69,97.6905,97.555,97.6195
6003,0,0,0,0
6004,96.199,97.6725,97.585,97.615
6004,0,0,0,0
6005,96.0633,97.5295,97.651,97.631
6005,0,0,0,0
6006,96.043,97.5405,97.6755,97.6425
6006,0,0,0,0
6007,96.1162,97.655,97.627,97.5745
6007,0,0,0,0
6008,96.1587,97.6615,97.663,97.401
6008,0,0,0,0
6009,95.8693,97.6225,97.659,97.574
6009,0,0,0,0
6010,96.2545,97.6615,97.6095,97.612
6010,0,0,0,0
6011,96.0763,97.609,97.554,97.548
6011,0,0,0,0
6012,96.266,97.583,97.575,97.6105
6012,0,0,0,0
6013,96.2505,97.605,97.597,97.5585
6013,0,0,0,0
6014,96.209,97.577,97.62,97.5955
6014,0,0,0,0
6015,96.1305,97.6335,97.608,97.5135
6015,0,0,0,0
6016,95.964,97.6335,97.623,97.645
6016,0,0,0,0
6017,95.9963,97.615,97.6785,97.5955
6017,0,0,0,0
6018,96.1233,97.597,97.614,97.542
6018,0,0,0,0
6019,95.9035,97.6235,97.651,97.5995
6019,0,0,0,0
6020,96.0132,97.65,97.5305,97.6225
6020,0,0,0,0
6021,96.2535,97.53,97.5735,97.549
6021,0,0,0,0
6022,96.264,97.5685,97.558,97.5165
6022,0,0,0,0
6023,95.9395,97.6285,97.5915,97.5255
6023,0,0,0,0
6024,96.0112,97.6885,97.605,97.4985
6024,0,0,0,0
6025,96.078,97.5405,97.5585,97.677
6025,0,0,0,0
6026,95.5823,97.589,97.592,97.5495
6026,0,0,0,0
6027,96.098,97.6705,97.5755,97.6525
6027,0,0,0,0
6028,96.1215,97.6715,97.642,97.5205
6028,0,0,0,0
6029,96.1358,97.5905,97.5455,97.5905
6029,0,0,0,0
6030,95.838,97.6875,97.544,97.566
6030,0,0,0,0
6031,96.1507,97.605,97.6505,97.697
6031,0,0,0,0
6032,96.2435,97.632,97.601,97.4865
6032,0,0,0,0
6033,95.922,97.6695,97.65,97.524
6033,0,0,0,0
6034,96.4402,97.5805,97.617,97.5665
6034,0,0,0,0
6035,96.3575,97.556,97.6545,97.5205
6035,0,0,0,0
6036,96.122,97.559,97.613,97.5175
6036,0,0,0,0
6037,96.2748,97.615,97.5645,97.5635
6037,0,0,0,0
6038,96.1405,97.5815,97.5365,97.6335
6038,0,0,0,0
6039,96.074,97.553,97.674,97.559
6039,0,0,0,0
6040,95.122,97.6085,97.673,97.5945
6040,0,0,0,0
6041,96.085,97.599,97.573,97.6065
6041,0,0,0,0
6042,96.2225,97.581,97.574,97.5055
6042,0,0,0,0
6043,96.0458,97.6445,97.613,97.6255
6043,0,0,0,0
6044,96.2002,97.6565,97.622,97.5935
6044,0,0,0,0
6045,96.126,97.5525,97.534,97.633
6045,0,0,0,0
6046,96.009,97.5515,97.541,97.648
6046,0,0,0,0
6047,95.921,97.575,97.6485,97.669
6047,0,0,0,0
6048,96.2435,97.5705,97.6195,97.515
6048,0,0,0,0
6049,96.1995,97.564,97.594,97.63
6049,0,0,0,0
6050,96.007,97.676,97.4885,97.5155
6050,0,0,0,0
6051,96.0475,97.606,97.5575,97.643
6051,0,0,0,0
6052,96.089,97.5435,97.5735,97.6105
6052,0,0,0,0
6053,95.979,97.64,97.609,97.451
6053,0,0,0,0
6054,95.893,97.555,97.606,97.5605
6054,0,0,0,0
6055,95.9395,97.6265,97.561,97.533
6055,0,0,0,0
6056,96.0983,97.571,97.608,97.52
6056,0,0,0,0
6057,96.07,97.651,97.563,97.6755
6057,0,0,0,0
6058,96.248,97.582,97.663,97.516
6058,0,0,0,0
6059,96.2247,97.6225,97.721,97.6525
6059,0,0,0,0
6060,96.0485,97.574,97.675,97.535
6060,0,0,0,0
6061,95.864,97.6325,97.6065,97.4875
6061,0,0,0,0
6062,96.071,97.592,97.4995,97.6135
6062,0,0,0,0
6063,96.2158,97.671,97.68,97.556
6063,0,0,0,0
6064,95.6555,97.584,97.603,97.5585
6064,0,0,0,0
6065,96.114,97.662,97.6265,97.5405
6065,0,0,0,0
6066,96.1735,97.559,97.62,97.594
6066,0,0,0,0
6067,96.204,97.619,97.6205,97.529
6067,0,0,0,0
6068,96.1955,97.6155,97.679,97.6955
6068,0,0,0,0
6069,95.9708,97.54,97.522,97.5835
6069,0,0,0,0
6070,95.9065,97.5685,97.5915,97.569
6070,0,0,0,0
6071,96.259,97.5225,97.5605,97.5895
6071,0,0,0,0
6072,96.1545,97.652,97.6465,97.54
6072,0,0,0,0
6073,95.9005,97.591,97.617,97.5835
6073,0,0,0,0
6074,96.1525,97.6155,97.6415,97.586
6074,0,0,0,0
6075,96.2885,97.5685,97.549,97.609
6075,0,0,0,0
6076,95.5353,97.63,97.5905,97.501
6076,0,0,0,0
6077,96.0338,97.6365,97.5525,97.605
6077,0,0,0,0
6078,96.0915,97.6625,97.649,97.5525
6078,0,0,0,0
6079,96.027,97.4945,97.658,97.624
6079,0,0,0,0
6080,95.7358,97.678,97.622,97.579
6080,0,0,0,0
6081,96.2445,97.5775,97.577,97.524
6081,0,0,0,0
6082,96.4977,97.6355,97.542,97.6655
6082,0,0,0,0
6083,96.0237,97.506,97.584,97.615
6083,0,0,0,0
6084,95.9645,97.6915,97.699,97.5545
6084,0,0,0,0
6085,95.9555,97.5795,97.573,97.6905
6085,0,0,0,0
6086,96.125,97.649,97.624,97.6505
6086,0,0,0,0
6087,96.0678,97.5865,97.5795,97.561
6087,0,0,0,0
6088,96.1632,97.618,97.6145,97.654
6088,0,0,0,0
6089,96.0345,97.6645,97.574,97.516
6089,0,0,0,0
6090,96.186,97.5305,97.645,97.585
6090,0,0,0,0
6091,96.187,97.589,97.6715,97.5575
6091,0,0,0,0
6092,96.0592,97.5485,97.5875,97.519
6092,0,0,0,0
6093,96.1665,97.6305,97.5915,97.536
6093,0,0,0,0
6094,96.1392,97.5625,97.587,97.5715
6094,0,0,0,0
6095,96.339,97.557,97.6765,97.5425
6095,0,0,0,0
6096,96.224,97.621,97.6415,97.6275
6096,0,0,0,0
6097,96.2748,97.542,97.6925,97.631
6097,0,0,0,0
6098,95.8435,97.54,97.6535,97.5585
6098,0,0,0,0
6099,96.3858,97.596,97.591,97.605
6099,0,0,0,0
6100,96.2597,97.565,97.5875,97.626
6100,0,0,0,0
6101,96.3702,97.632,97.5535,97.5725
6101,0,0,0,0
6102,96.0663,97.5515,97.6995,97.605
6102,0,0,0,0
6103,96.1065,97.6475,97.6575,97.56
6103,0,0,0,0
6104,96.001,97.622,97.599,97.585
6104,0,0,0,0
6105,95.8265,97.58,97.5825,97.611
6105,0,0,0,0
6106,96.2093,97.6615,97.6185,97.403
6106,0,0,0,0
6107,96.1292,97.6755,97.5995,97.6615
6107,0,0,0,0
6108,96.1312,97.5345,97.572,97.601
6108,0,0,0,0
6109,96.105,97.613,97.636,97.579
6109,0,0,0,0
6110,96.1685,97.5965,97.6065,97.676
6110,0,0,0,0
6111,96.0358,97.554,97.5895,97.6005
6111,0,0,0,0
6112,96.1335,97.6015,97.591,97.544
6112,0,0,0,0
6113,95.988,97.5385,97.6735,97.584
6113,0,0,0,0
6114,95.8155,97.645,97.5865,97.6205
6114,0,0,0,0
6115,95.7393,97.5275,97.5685,97.6025
6115,0,0,0,0
6116,96.3953,97.6765,97.5695,97.6295
6116,0,0,0,0
6117,96.015,97.6065,97.5995,97.556
6117,0,0,0,0
6118,95.7772,97.579,97.547,97.491
6118,0,0,0,0
6119,95.9995,97.6895,97.519,97.589
6119,0,0,0,0
6120,96.037,97.5885,97.4585,97.579
6120,0,0,0,0
6121,96.0342,97.6505,97.5785,97.595
6121,0,0,0,0
6122,96.1157,97.5775,97.587,97.4955
6122,0,0,0,0
6123,95.9765,97.6515,97.5695,97.691
6123,0,0,0,0
6124,96.0595,97.545,97.546,97.6045
6124,0,0,0,0
6125,95.7513,97.514,97.597,97.567
6125,0,0,0,0
6126,96.2945,97.5855,97.535,97.617
6126,0,0,0,0
6127,96.1467,97.678,97.575,97.61
6127,0,0,0,0
6128,96.236,97.768,97.6515,97.596
6128,0,0,0,0
6129,96.0868,97.668,97.6695,97.6215
6129,0,0,0,0
6130,96.1025,97.5995,97.548,97.596
6130,0,0,0,0
6131,96.266,97.6085,97.5565,97.617
6131,0,0,0,0
6132,95.9727,97.679,97.5245,97.5225
6132,0,0,0,0
6133,95.8338,97.6865,97.679,97.6455
6133,0,0,0,0
6134,95.968,97.6015,97.5455,97.5845
6134,0,0,0,0
6135,96.0915,97.619,97.614,97.64
6135,0,0,0,0
6136,95.8655,97.677,97.6285,97.647
6136,0,0,0,0
6137,96.0395,97.5955,97.5775,97.5735
6137,0,0,0,0
6138,96.1508,97.625,97.6,97.497
6138,0,0,0,0
6139,96.126,97.532,97.679,97.5205
6139,0,0,0,0
6140,96.1768,97.607,97.626,97.6105
6140,0,0,0,0
6141,96.171,97.6725,97.5865,97.6
6141,0,0,0,0
6142,96.3075,97.613,97.725,97.5335
6142,0,0,0,0
6143,96.1838,97.659,97.605,97.522
6143,0,0,0,0
6144,96.2318,97.722,97.6535,97.526
6144,0,0,0,0
6145,96.1508,97.6035,97.4925,97.6145
6145,0,0,0,0
6146,96.2305,97.5755,97.561,97.547
6146,0,0,0,0
6147,96.1255,97.5985,97.5795,97.527
6147,0,0,0,0
6148,96.2755,97.597,97.5775,97.597
6148,0,0,0,0
6149,96.3427,97.5995,97.5805,97.659
6149,0,0,0,0
6150,95.9072,97.575,97.577,97.7335
6150,0,0,0,0
6151,96.307,97.614,97.6795,97.505
6151,0,0,0,0
6152,96.2345,97.627,97.74,97.581
6152,0,0,0,0
6153,96.266,97.5555,97.673,97.631
6153,0,0,0,0
6154,96.143,97.583,97.603,97.5445
6154,0,0,0,0
6155,96.0102,97.65,97.652,97.6305
6155,0,0,0,0
6156,96.3355,97.647,97.621,97.596
6156,0,0,0,0
6157,96.1973,97.5325,97.7385,97.6125
6157,0,0,0,0
6158,96.264,97.6235,97.627,97.602
6158,0,0,0,0
6159,96.108,97.6055,97.7565,97.6035
6159,0,0,0,0
6160,96.2857,97.6815,97.6155,97.639
6160,0,0,0,0
6161,96.3735,97.717,97.541,97.5395
6161,0,0,0,0
6162,96.1455,97.6655,97.6475,97.594
6162,0,0,0,0
6163,96.3905,97.592,97.6325,97.5495
6163,0,0,0,0
6164,95.962,97.602,97.5565,97.5465
6164,0,0,0,0
6165,96.1662,97.5665,97.6245,97.673
6165,0,0,0,0
6166,96.2128,97.5215,97.6455,97.607
6166,0,0,0,0
6167,96.154,97.6005,97.6025,97.5335
6167,0,0,0,0
6168,96.032,97.67,97.6345,97.6225
6168,0,0,0,0
6169,96.0665,97.6125,97.6035,97.568
6169,0,0,0,0
6170,96.1258,97.5635,97.5355,97.557
6170,0,0,0,0
6171,96.2503,97.552,97.673,97.523
6171,0,0,0,0
6172,96.1513,97.634,97.544,97.59
6172,0,0,0,0
6173,96.181,97.6475,97.5135,97.5725
6173,0,0,0,0
6174,94.707,97.628,97.6715,97.5755
6174,0,0,0,0
6175,95.9725,97.6575,97.5845,97.6025
6175,0,0,0,0
6176,96.1252,97.543,97.5565,97.5925
6176,0,0,0,0
6177,96.3135,97.498,97.5255,97.6025
6177,0,0,0,0
6178,96.0025,97.635,97.6045,97.55
6178,0,0,0,0
6179,96.097,97.624,97.668,97.5995
6179,0,0,0,0
6180,96.3832,97.692,97.6825,97.599
6180,0,0,0,0
6181,96.2615,97.5885,97.6185,97.666
6181,0,0,0,0
6182,95.6153,97.619,97.5735,97.6045
6182,0,0,0,0
6183,96.1838,97.5755,97.684,97.5835
6183,0,0,0,0
6184,95.937,97.5845,97.6355,97.5285
6184,0,0,0,0
6185,96.1515,97.627,97.609,97.604
6185,0,0,0,0
6186,96.0513,97.5535,97.5785,97.5255
6186,0,0,0,0
6187,96.23,97.631,97.6005,97.535
6187,0,0,0,0
6188,96.2105,97.5655,97.666,97.569
6188,0,0,0,0
6189,96.115,97.6155,97.5825,97.629
6189,0,0,0,0
6190,96.034,97.591,97.507,97.5435
6190,0,0,0,0
6191,96.1402,97.6385,97.6955,97.5965
6191,0,0,0,0
6192,96.038,97.5895,97.566,97.4875
6192,0,0,0,0
6193,96.1705,97.535,97.5405,97.5845
6193,0,0,0,0
6194,95.9185,97.569,97.5835,97.625
6194,0,0,0,0
6195,96.1055,97.605,97.617,97.5295
6195,0,0,0,0
6196,96.0885,97.5545,97.63,97.547
6196,0,0,0,0
6197,96.2025,97.5515,97.6045,97.6015
6197,0,0,0,0
6198,96.247,97.64,97.6495,97.6985
6198,0,0,0,0
6199,96.0165,97.5395,97.69,97.628
6199,0,0,0,0
6200,96.0978,97.6675,97.5365,97.578
6200,0,0,0,0
6201,96.0658,97.6025,97.6205,97.6045
6201,0,0,0,0
6202,96.416,97.5365,97.6585,97.568
6202,0,0,0,0
6203,96.1173,97.598,97.5675,97.5505
6203,0,0,0,0
6204,95.9618,97.6005,97.6255,97.647
6204,0,0,0,0
6205,95.9835,97.6225,97.6485,97.5715
6205,0,0,0,0
6206,96.0633,97.625,97.614,97.525
6206,0,0,0,0
6207,96.132,97.507,97.6185,97.6495
6207,0,0,0,0
6208,96.027,97.634,97.622,97.484
6208,0,0,0,0
6209,96.0525,97.5835,97.629,97.612
6209,0,0,0,0
6210,96.1352,97.5805,97.5825,97.607
6210,0,0,0,0
6211,95.9895,97.5905,97.661,97.602
6211,0,0,0,0
6212,96.2315,97.516,97.599,97.632
6212,0,0,0,0
6213,96.159,97.5295,97.5895,97.578
6213,0,0,0,0
6214,96.2623,97.633,97.5955,97.6595
6214,0,0,0,0
6215,96.1582,97.595,97.669,97.5085
6215,0,0,0,0
6216,96.093,97.5515,97.6555,97.531
6216,0,0,0,0
6217,95.96,97.6175,97.588,97.597
6217,0,0,0,0
6218,96.045,97.5615,97.6185,97.5795
6218,0,0,0,0
6219,95.8608,97.565,97.573,97.544
6219,0,0,0,0
6220,96.0415,97.6245,97.647,97.6195
6220,0,0,0,0
6221,96.108,97.545,97.6635,97.554
6221,0,0,0,0
6222,95.9683,97.5655,97.558,97.5775
6222,0,0,0,0
6223,96.117,97.576,97.574,97.653
6223,0,0,0,0
6224,95.8558,97.538,97.5905,97.7135
6224,0,0,0,0
6225,96.1608,97.6605,97.603,97.5445
6225,0,0,0,0
6226,96.2363,97.54,97.478,97.634
6226,0,0,0,0
6227,96.1318,97.617,97.5865,97.548
6227,0,0,0,0
6228,96.1463,97.7075,97.5715,97.5885
6228,0,0,0,0
6229,96.2718,97.6085,97.643,97.56
6229,0,0,0,0
6230,96.2445,97.605,97.6655,97.6245
6230,0,0,0,0
6231,96.0933,97.624,97.597,97.6305
6231,0,0,0,0
6232,95.9248,97.602,97.6335,97.642
6232,0,0,0,0
6233,95.9148,97.615,97.577,97.5765
6233,0,0,0,0
6234,96.0357,97.5725,97.6345,97.624
6234,0,0,0,0
6235,95.661,97.59,97.5285,97.641
6235,0,0,0,0
6236,95.8228,97.6105,97.554,97.5515
6236,0,0,0,0
6237,96.0952,97.592,97.521,97.578
6237,0,0,0,0
6238,95.8982,97.589,97.63,97.6115
6238,0,0,0,0
6239,95.974,97.54,97.619,97.563
6239,0,0,0,0
6240,96.1028,97.663,97.5355,97.5975
6240,0,0,0,0
6241,96.3702,97.646,97.633,97.533
6241,0,0,0,0
6242,96.382,97.6085,97.6785,97.6265
6242,0,0,0,0
6243,95.7495,97.6215,97.6515,97.663
6243,0,0,0,0
6244,96.1918,97.64,97.5995,97.616
6244,0,0,0,0
6245,96.0832,97.5405,97.6565,97.598
6245,0,0,0,0
6246,95.7992,97.609,97.552,97.5215
6246,0,0,0,0
6247,95.9952,97.6295,97.589,97.5265
6247,0,0,0,0
6248,96.156,97.6195,97.6435,97.685
6248,0,0,0,0
6249,96.2062,97.521,97.524,97.564
6249,0,0,0,0
6250,95.9992,97.6355,97.7065,97.5815
6250,0,0,0,0
6251,96.0097,97.5785,97.567,97.5165
6251,0,0,0,0
6252,95.9748,97.5655,97.6225,97.5575
6252,0,0,0,0
6253,95.975,97.586,97.546,97.599
6253,0,0,0,0
6254,95.884,97.566,97.643,97.5695
6254,0,0,0,0
6255,96.0582,97.617,97.713,97.511
6255,0,0,0,0
6256,96.194,97.569,97.5985,97.527
6256,0,0,0,0
6257,96.238,97.5955,97.5825,97.56
6257,0,0,0,0
6258,96.1017,97.5745,97.616,97.6475
6258,0,0,0,0
6259,96.2235,97.642,97.5275,97.477
6259,0,0,0,0
6260,96.4363,97.649,97.655,97.5785
6260,0,0,0,0
6261,96.3832,97.639,97.6355,97.547
6261,0,0,0,0
6262,96.0205,97.609,97.605,97.575
6262,0,0,0,0
6263,96.0597,97.6365,97.6655,97.514
6263,0,0,0,0
6264,96.086,97.6675,97.563,97.5595
6264,0,0,0,0
6265,96.2503,97.655,97.515,97.6255
6265,0,0,0,0
6266,96.1857,97.609,97.5895,97.6365
6266,0,0,0,0
6267,95.8865,97.6265,97.5255,97.637
6267,0,0,0,0
6268,96.1302,97.6045,97.6265,97.582
6268,0,0,0,0
6269,96.1395,97.7105,97.605,97.57
6269,0,0,0,0
6270,96.1807,97.644,97.5385,97.6415
6270,0,0,0,0
6271,96.105,97.7125,97.6785,97.602
6271,0,0,0,0
