step,SARSA,Q_learning,double_Q_learning,QV_learning
2465,98.27,95.9,97.36,94.7
2466,97.73,96.42,96.7,90.9
2467,97.93,95.64,97.12,94.32
2468,98.39,96.1,96.62,95.4
2469,98.14,97.52,95.5,96.06
2470,97.21,96.48,96.5,94.82
2471,98.1,96.02,94.9,96.42
2472,97.48,95.5,96.62,96.46
2473,97.78,97.14,95.88,95.12
2474,98.13,96.74,96.54,95.94
2475,98.18,97.2,96.76,96.76
2476,97.91,96.76,97.06,95.1
2477,98.31,96.48,95.84,95.64
2478,97.86,96.42,95.72,96.28
2479,97.9,96.38,96.1,94.98
2480,97.98,97.26,95.58,94.42
2481,97.09,96.3,96.22,95.92
2482,97.58,96.24,94.88,94.68
2483,97.98,96.4,96.08,96.58
2484,97.25,95.96,95.5,96.56
2485,98.09,96.12,95.64,95.94
2486,97.47,95.48,95.82,96.68
2487,97.54,96.96,96.16,95.16
2488,97.34,96.46,95.74,96.86
2489,97.99,96.44,96.08,95.2
2490,97.24,96.32,95.58,96.12
2491,98.03,96.1,95.04,96.88
2492,97.95,96.22,95.58,95.94
2493,97.22,96.54,96.5,94.5
2494,97.83,94.82,96.84,96.18
2495,97.71,96.46,96.86,96.04
2496,98.12,95.74,96.62,96.46
2497,98.05,96.98,96.9,96.08
2498,97.22,97.38,97.44,96.78
2499,97.58,97.02,96.64,96.38
2500,97.41,96.62,96.46,95.58
2501,98.28,95.82,97.28,95.44
2502,97.69,96.54,96.86,97
2503,98.06,96.5,96.8,95.94
2504,98.27,96.32,96.14,96.16
2505,98.02,95.54,96.54,97.3
2506,97.88,96.96,96.52,95.18
2507,97.52,96,97.2,95.58
2508,97.67,96.04,94.92,95.38
2509,96.82,96.78,96.26,96.4
2510,97.53,97.38,96.66,96.6
2511,97.53,96.1,95.32,95.7
2512,97.49,95.52,96.1,96.7
2513,98.05,96.08,94.84,96.12
2514,97.91,97.22,96.3,96.44
2515,97.31,96.78,95.24,96.58
2516,97.66,95.32,95.74,95.34
2517,97.81,96.8,96.26,95.88
2518,97.56,96.12,95.52,95.38
2519,97.92,95.02,96.66,95.44
2520,97.6,96.16,96.62,95.66
2521,97.68,97.08,96.4,95.98
2522,98.16,96.04,96.34,96.5
2523,97.37,96.32,96.42,95.92
2524,97.57,96.66,96.1,96.6
2525,97.6,96.58,95.98,97
2526,97.57,96.04,96.1,96.52
2527,98.29,96.38,96.42,96.54
2528,97.86,95.72,96.88,95.26
2529,97.65,96.84,96.58,95.48
2530,98.16,96.7,96.54,96.1
2531,98.01,95.94,96.24,95.76
2532,97.41,96.68,96.28,95.64
2533,97.38,95.7,96.5,96.92
2534,97.14,96.86,94.96,95.92
2535,98.01,94.76,97.16,95.3
2536,97.74,96.68,97,95.68
2537,98.22,96.44,95.32,95.76
2538,97.8,97.18,96.46,95.98
2539,97.69,97.06,95.38,96.26
2540,97.46,96.28,96.54,96.66
2541,97.7,95.92,95.7,95.76
2542,98.08,96.5,96.08,95.8
2543,97.55,96.54,97.42,96.78
2544,97.88,96.08,95.52,95.48
2545,98.09,95.16,95.84,95.18
2546,98.28,97.08,96.08,96.16
2547,97.68,95.4,96.86,96.2
2548,97.69,96.1,95.34,96.28
2549,98.1,96.34,95.38,96.68
2550,98.37,96.64,95.96,95.6
2551,97.81,97.32,95.28,97.14
2552,98.12,96.52,96.68,95.84
2553,98,96.94,95.94,97.14
2554,97.67,95.58,95.84,95.7
2555,97.88,96.88,96.84,96.84
2556,97.97,97.4,96.42,96.54
2557,97.82,96.98,96.08,96.16
2558,98.05,94.52,97.22,96.58
2559,97.52,96.26,96.56,96.36
2560,98.4,96.34,96.64,95.9
2561,98.16,96.66,96.34,96.52
2562,97.9,97.1,97.1,95.52
2563,97,96.04,95.92,95.64
2564,98.13,96.56,96.26,93.44
2565,98.31,95.66,96.78,94.48
2566,97.82,97.02,96.22,96.1
2567,98.37,95.42,96.44,95.58
2568,97.52,95.52,96.72,95.16
2569,97.64,97.32,96.14,95.08
2570,97.87,96.7,96.5,94.9
2571,97.63,96.26,94.6,94.74
2572,97.52,96.06,97.06,91.7
2573,98.02,96.28,95.08,96.04
2574,97.89,97.1,96.5,96.06
2575,97.5,97.18,96.12,96.32
2576,97.81,96.74,96.16,95.5
2577,97.91,95.68,95.86,95.56
2578,98.01,96.44,95.94,94.88
2579,97.99,95.82,96.96,96.48
2580,97.66,96.08,95.58,96.84
2581,97.86,96.58,96.78,95.56
2582,97.59,95.56,96.2,91.6
2583,97.11,97.3,96.74,96.9
2584,97.95,96.34,96.16,94.82
2585,97.78,96.3,95.4,94.56
2586,98,95.72,97.26,93.72
2587,97.76,95.22,95.74,95.9
2588,97.69,97.16,95.26,93.62
2589,98.26,96.58,95.28,92.72
2590,97.52,96.34,95.16,94.96
2591,97.93,96.34,96.8,95.42
2592,97.99,96.4,95.88,95.34
2593,97.89,95.74,96.3,95.66
2594,98.11,96.86,95.92,91.74
2595,97.87,96.12,96.22,96.78
2596,97.34,95.98,95.26,94.42
2597,97.5,95.92,96.52,95.62
2598,97.68,96.48,96.7,95.74
2599,97.49,96.76,95.96,94.66
2600,98.03,96.26,96.24,96.88
2601,98.09,96.44,95.18,96.52
2602,98.44,95.14,96.88,95.4
2603,97.87,96.18,96.16,93.64
2604,97.28,96.26,97.04,95.32
2605,98.49,96.84,96.54,96.16
2606,98.6,96.76,96.66,95.76
2607,97.94,96.8,95.72,96.74
2608,97.46,96.68,96.06,93.62
2609,97.75,96.04,96.94,97.18
2610,98.14,96.68,95.56,95.84
2611,97.25,97.02,96.4,96.28
2612,98.12,96.46,95.62,96.92
2613,97.4,95.68,95.96,96.76
2614,98,96.44,96.1,95.64
2615,98.08,96.5,96.26,96.28
2616,97.67,96.82,95.88,96.22
2617,98.1,96.12,95.58,97
2618,97.85,96.48,96.72,95.26
2619,97.9,96.74,96.62,96.52
2620,98.27,97.04,96.72,96.12
2621,97.65,96.8,95.92,95.44
2622,98.06,96.34,96.76,96.62
2623,97.47,96.42,95.94,96.3
2624,98.15,96.68,95.86,94.06
2625,97.39,96.18,96,95.34
2626,97.26,96.24,97.42,96.22
2627,98.13,97.06,96.02,95.4
2628,98.03,95.6,96.2,96.44
2629,97.93,97.04,97.08,96.92
2630,98.26,97.58,96.06,95.06
2631,96.8,95.36,94.9,96.78
2632,97.36,96.16,96.4,97
2633,98.27,95.7,95.2,95.86
2634,97.97,95.66,96.28,95.62
2635,98.08,96.12,95.9,96.12
2636,97.03,96.7,96.86,96.54
2637,97.61,95.58,95.58,95.4
2638,97.95,96.62,95.88,96.9
2639,97.97,95.74,96.2,95.42
2640,97.75,95.46,96.12,95.82
2641,97.52,96.94,96.32,95.84
2642,98.14,96.54,96.22,96.16
2643,97.5,95.84,96.1,95.84
2644,97.75,95.84,96.1,96.92
2645,97.48,96.52,96.54,96.44
2646,98.54,96.6,96.82,96.84
2647,97.78,96.44,96.64,96.24
2648,98.32,96.5,96.84,94.96
2649,98.56,95.86,96.8,94.78
2650,97.58,95.78,95.2,97.08
2651,97.52,96.9,96.44,95.48
2652,97.78,95.92,96.74,95.34
2653,98.07,96.14,97.14,96.8
2654,97.84,96.3,95.44,97.26
2655,97.74,95.82,96.56,96.04
2656,97.8,96.24,96.3,96.16
2657,97.9,96.26,95.82,97.22
2658,96.02,96.02,95.72,95.06
2659,97.11,96.58,96.8,95.26
2660,98.03,96.82,95.76,95.6
2661,98.39,96.48,97.36,95.44
2662,97.79,96.08,95.62,95.68
2663,98.45,95.96,96.9,94.96
2664,97.05,96.2,96.44,95.14
2665,97.15,95.06,96.02,95.94
2666,97.54,95.88,96.2,94.74
2667,97.2,96.38,95.8,95.54
2668,97.27,96.76,96.8,96.26
2669,97.52,94.62,96.24,95.96
2670,97.82,96.6,96.5,96.96
2671,98.31,97.18,96.62,96.52
2672,97.64,96.66,95.92,96.16
2673,98.02,96.92,96.32,95.36
2674,97.5,95.18,95.58,95.7
2675,97.95,95.98,96.62,95.5
2676,97.76,96.9,96.14,95.32
2677,97.48,96.2,97.26,95.42
2678,97.84,96.88,96.7,96
2679,98.41,95.9,96.44,96.86
2680,97.48,96.7,96.78,95.82
2681,97.74,96.82,96.72,95.6
2682,98.02,95.9,95.62,96.36
2683,98.32,96.54,95.06,96.66
2684,97.83,95.3,96.9,95.84
2685,97.54,96.82,96.58,95.82
2686,97.64,96.86,96.72,96.46
2687,98.1,95.88,95.96,95.88
2688,98.09,96.36,95.92,95.48
2689,97.58,95.9,95.86,96.82
2690,97.72,96.38,96.3,96.58
2691,97.85,96,98.24,95.74
2692,98.26,96.58,96.3,95.26
2693,97.82,96.62,96.72,95.7
2694,97.97,95.72,97.06,96.52
2695,97.58,96.02,96.7,97.42
2696,97.6,96.94,96.04,96.68
2697,97.33,95.96,96.18,96.38
2698,98.1,95.94,96.94,96.1
2699,97.98,96.52,96.86,96.8
2700,97.56,96.44,97.04,96.78
2701,98.27,96.58,96.72,96.22
2702,97.65,95.94,97.66,97.06
2703,97.95,96.6,95.82,95.96
2704,97.93,96.52,95.96,96.4
2705,98.21,95.66,95.9,95.44
2706,97.88,94.76,96.1,96.54
2707,97.2,96.52,96.64,96.58
2708,98.55,96.52,96.76,96.34
2709,98.28,96.26,95.48,96.2
2710,98.03,97.06,96.42,96.98
2711,98.01,96.54,95.92,96.86
2712,97.85,97.5,97.66,95.92
2713,98.01,95.82,96.4,96.66
2714,97.62,96.44,95.26,96.84
2715,98.29,96.8,96.22,96.52
2716,97.37,96.24,96.34,96.4
2717,98.05,96.7,95.82,96.44
2718,97.89,96.28,97.54,96.22
2719,97.98,95.62,96.1,96.16
2720,97.5,96.16,97.18,96.72
2721,97.99,95.84,96.54,96.42
2722,97.6,95.82,96.56,95.46
2723,97.82,95.32,96.26,95.76
2724,98.2,97.74,95.1,96.72
2725,98.01,95.66,96.1,96.76
2726,98.28,97.12,97.1,96.02
2727,98.25,96.04,95.2,96.58
2728,98.47,95.52,96.28,95.82
2729,97.29,96.64,96.32,95.8
2730,97.9,96.8,96.36,96.74
2731,97.77,97.2,96.74,96.02
2732,97.67,95.62,97.62,97.08
2733,98.33,97.24,95.3,95.92
2734,97.91,95.64,96.22,96.32
2735,98.14,97.26,95.38,96.86
2736,98.44,96.74,96.56,95.72
2737,98.55,97.06,96.14,96.16
2738,97.95,95.8,96.36,96.6
2739,97.75,96.96,96.78,95.7
2740,98.07,95.32,95.8,96.16
2741,98.1,96.8,96.8,95.46
2742,97.04,96.04,96.66,96.36
2743,97.03,95.42,95.46,96.56
2744,98.15,95.96,96.54,97.04
2745,97.74,96.82,96.2,96.32
2746,98.32,96.28,97.46,96.1
2747,98.02,96.62,95.92,96.3
2748,97.74,96.18,96.24,96.86
2749,98.21,95.8,95.26,95.86
2750,97.74,96.58,97.08,94.34
2751,97.32,97.46,96,95.88
2752,98.18,96.44,95.88,96.86
2753,97.98,95.86,96.86,96.6
2754,97.92,95.46,96.06,97.12
2755,97.74,96.64,96.64,96.18
2756,98.05,95.84,96.22,96.44
2757,97.56,96.02,95.96,96.66
2758,97.99,96.5,96.16,96.9
2759,97.81,96.7,95.82,97.12
2760,97.77,95.64,95.34,96.34
2761,97.53,95.68,95.14,95.28
2762,97.74,96.64,96.34,96.32
2763,98.8,96.64,94.78,95.92
2764,97.2,96.4,96.92,96.26
2765,97.88,95.44,96.28,96.88
2766,97.88,97.24,96.3,96.4
2767,97.82,96.86,96.3,96.06
2768,97.4,96.06,97.3,95.62
2769,98.09,96.16,96.3,97.3
2770,98.1,95.88,95.38,96.2
2771,98.45,96.52,96.22,96.34
2772,98.38,96.32,96.74,97.3
2773,97.92,96.64,96.26,95.78
2774,98.24,96.94,96.54,96.34
2775,97.72,96.04,95.34,95.64
2776,97.64,96.06,96.96,96.7
2777,97.74,96.58,95.68,96.78
2778,98.42,97.06,95.6,95.24
2779,97.58,95.82,96.6,96.26
2780,98.33,96.46,96.1,96.18
2781,98.44,96.58,94.92,95.58
2782,98.06,96.5,96.98,97.08
2783,98.09,96.22,96.16,95.68
2784,98.19,95.84,95.52,95.52
2785,97.52,96.1,95.98,96.2
2786,97.95,95.46,97.34,96.72
2787,98.36,96.2,96.32,96.94
2788,97.25,95.44,96.48,96.82
2789,97.43,96.5,96.46,96.32
2790,97.67,94.76,97,95.9
2791,97.74,96.58,96.34,96.28
2792,97.71,97.32,97.1,95.96
2793,97.67,96.3,96,95.8
2794,96.94,95.56,96.64,95.36
2795,98.19,96.06,95.96,96.76
2796,97.77,96.76,96.32,97.48
2797,97.24,96.62,96.36,96.04
2798,98.11,95.74,95.44,96.74
2799,98.56,96.58,96.74,96.3
2800,98.24,97,96.94,97.2
2801,97.74,96.82,96.94,95.78
2802,98,96.42,97,96.04
2803,97.79,96.04,95.98,95.82
2804,96.76,96.76,96.92,96.92
2805,98.06,95.92,96.48,96.7
2806,97.26,95.48,96.6,97.62
2807,98.02,96.74,95.36,96.92
2808,98.24,96.98,96.2,96.48
2809,97.5,95.38,96.36,94.9
2810,97.65,96.96,96.64,95.74
2811,97.86,95.9,96.82,95.58
2812,97.52,96.3,96.58,96.92
2813,97.78,96.12,95.5,95.86
2814,97.72,96.96,96.1,95.42
2815,97.3,95.94,95.92,96.62
2816,97.53,96.24,96.44,96.04
2817,97.73,97.12,96.36,96.34
2818,97.78,96.28,95.92,96.3
2819,98.57,97.38,95.54,95.52
2820,97.29,96.96,96.36,96.2
2821,98.3,97.14,95.92,97.06
2822,98.11,96.74,95.98,95.96
2823,97.94,96.1,96.66,94.84
2824,97.94,96.38,96.34,97.08
2825,97.41,96.48,96.44,96.34
2826,98.35,96.32,96.62,96.32
2827,97.81,96.12,95.96,96.54
2828,97.75,97.26,96.36,97.26
2829,97.75,95.76,96.58,96.52
2830,97.54,97.16,96.08,96.42
2831,97.62,97.16,95.76,96.42
2832,97.18,96.8,97.2,96.84
2833,97.96,96.04,95.58,96
2834,97.52,97.44,95.7,97.08
2835,98.08,96.16,95.62,97.8
2836,97.65,96.6,96.56,96.08
2837,97.95,96.62,95.94,96.14
2838,97.8,96.12,95.26,96.04
2839,98.2,96.38,94.86,95.94
2840,97.54,95.54,95.98,95.74
2841,98.07,96.84,95.8,95.8
2842,97.95,95.62,95.78,95.66
2843,97.96,97.14,95.42,97.22
2844,97.49,96.38,96.06,96.92
2845,98.44,96.42,95.72,96.88
2846,97.89,95.34,95.56,95.92
2847,97.57,95.88,94.98,97.12
2848,97.98,95.5,97.36,96.48
2849,97.4,95.46,95.12,95.08
2850,98.23,95.68,95.88,96.16
2851,97.21,97.14,96.48,95.52
2852,97.47,96.3,95.08,96.22
2853,97.28,96.46,95.5,97
2854,97.95,96.46,96.1,96.12
2855,97.14,96.18,95.64,96.18
2856,97.93,95.86,96.64,96.84
2857,97.57,97.06,95.42,97.34
2858,98.49,97.12,95.82,96.78
2859,97.82,96.06,95.62,96.64
2860,97.65,97.22,96.32,96.14
2861,97.72,97.34,95.44,95.52
2862,97.68,96.32,95.48,96.44
2863,98.03,96.24,96.06,95.96
2864,96.98,96.6,96.12,97.34
2865,97.51,97,96.74,96.54
2866,97.82,95.82,96.36,96.54
2867,98.04,96.26,96.9,96.36
2868,96.89,95.84,95.7,97.04
2869,97.51,95.94,96.64,95.92
2870,98.27,96.76,96.78,95.94
2871,97.66,95.6,97.12,96.24
2872,97.11,96.62,96.58,96.62
2873,97.89,94.78,96.26,96.42
2874,98.27,95.92,96.54,97.28
2875,97.58,96.54,95.92,95.7
2876,96.95,96.18,95.92,96.5
2877,98.24,95.76,96.16,96.46
2878,98.59,96.06,96.32,96.94
2879,98.11,95.98,96.06,95.54
2880,98.26,95.22,95.32,96.32
2881,97.32,96.72,95.26,96.28
2882,96.87,95.98,95.1,96.86
2883,97.67,96.24,97.02,97.12
2884,97.21,96.02,97,96.78
2885,97.9,97.32,95.88,96.98
2886,98.16,96.36,96.78,96.62
2887,98.16,96.52,96.06,96.98
2888,97.45,96.66,95.32,97.16
2889,97.94,96.68,96.84,97.18
2890,97.92,96.02,96.08,96.06
2891,97.84,96.9,95.48,96.26
2892,97.74,95.62,96.32,97.18
2893,98.13,96.2,96.9,96.96
2894,97.9,96.68,96,96.88
2895,97.95,96.22,96.4,96.7
2896,97.81,94.66,96.5,96.76
2897,97.67,95.56,95.62,96.4
2898,98.33,96.84,97.16,96.36
2899,98.06,95.46,96.08,96.36
2900,97.48,96.44,94.92,95.2
2901,97.03,96.5,95.94,96.44
2902,97.43,96.54,96.7,95.96
2903,97.35,95.96,95.98,95.66
2904,97.9,97.16,96.66,96.64
2905,97.56,95.92,95.58,96.84
2906,97.16,96.68,96.14,97.08
2907,98.08,95.68,96.46,97
2908,97.37,96.14,95.92,96.7
2909,97.67,95.94,96.58,94.2
2910,97.84,95.5,96.9,96.52
2911,97.77,96.24,96.68,95.82
2912,98.1,95.8,94.94,96.44
2913,98.18,96.04,97.06,96.32
2914,98.41,97.52,96.86,96.36
2915,97.56,96.2,96.7,96.24
2916,97.29,96.72,96.8,96.26
2917,98,94.9,94.94,96.14
2918,97.83,95.92,96.64,95.8
2919,97.55,95.68,96.08,95.86
2920,98.14,96.06,97.02,95.98
2921,97.9,95.88,95.66,97.12
2922,98.01,95.86,96.44,96.26
2923,97.44,95.92,95.72,96.88
2924,98.46,96.28,96.66,96.84
2925,97.67,95.3,96.26,95.5
2926,97.37,97.14,96.44,95.36
2927,98.25,94.9,95.56,94.96
2928,97.44,96.3,95.98,94.8
2929,98.38,96.58,96.12,94.94
2930,98.05,96.54,95.8,96.04
2931,98.04,96.18,95.42,94
2932,97.8,96.94,95.58,95.34
2933,98.41,95.66,95.92,95.82
2934,97.71,96.96,96.58,95.66
2935,97.93,96.24,95.96,96.28
2936,97.61,95.16,96.46,94.86
2937,98.23,95.96,95.8,95.98
2938,97.57,96.3,97.02,94.38
2939,97.87,96.7,97.56,95.78
2940,97.66,97.18,96.54,97.06
2941,97.62,95.86,97.46,95.5
2942,98.11,96.28,95.96,94.48
2943,97.33,95.84,96.88,96.84
2944,97.59,97.04,95.14,91.16
2945,98.17,96.02,96.36,96.34
2946,98.12,95.72,97.04,96.42
2947,98.16,96.84,96.1,96.5
2948,97.63,96.02,97.7,96.46
2949,98.47,95.54,95.32,93.92
2950,98.4,96.2,96.1,95.7
2951,97.56,96.3,96.98,94.86
2952,97.02,96.4,95.24,96.34
2953,97.53,96.4,96.28,95.34
2954,97.21,96.74,96.74,96.28
2955,98.14,96.64,96.1,94.82
2956,98.14,96.36,97.12,95.94
2957,97.69,96.32,95.1,95.78
2958,97.5,96.14,96.04,92.18
2959,97.73,96.2,95.5,96.28
2960,98.46,96.5,96.4,96.26
2961,98.07,95.88,96.02,95.8
2962,97.74,96.22,96.56,95.42
2963,97.45,96.42,97.06,96.86
2964,97.36,95.76,94.54,95.38
2965,97.52,95.9,97,95.06
2966,97.78,96.76,95.18,96.34
2967,97.42,95.68,96.38,96.6
2968,97.69,95.72,96.38,95.72
2969,98.29,95.92,95.62,94.48
2970,98.03,96.16,97.12,94.3
2971,98.28,96.62,95.1,96.56
2972,97.82,95.4,96.8,95.1
2973,97.07,96.26,95.9,95.96
2974,97.67,96.72,96.06,95.8
2975,97.71,96.78,96.2,95.9
2976,97.9,96.86,96.68,95.72
2977,97.47,97.6,96.76,95.88
2978,97.56,95.2,96.44,96.18
2979,97.58,96.56,95.32,97.5
2980,97.78,96.82,96.54,96.06
2981,97.92,96.44,96.88,96.12
2982,97.63,96.3,97.46,97.04
2983,97.26,95.24,95.86,97.26
2984,97.31,96.7,96.4,93.48
2985,97.53,95.54,95.4,96.08
2986,96.78,96.86,96.38,95.86
2987,97.72,95.7,95.92,96.34
2988,97.75,96.12,96.88,95.94
2989,97.76,96.28,95.82,95.8
2990,98.05,96.48,96.12,95.62
2991,97.74,95.64,95.7,96.76
2992,97.77,96.48,96.16,97.32
2993,97.86,96.6,96.38,95.72
2994,98.15,96.76,95.92,95.82
2995,98.09,95.76,95.96,96.1
2996,98.59,95.28,97.02,96.48
2997,97.39,95.52,95.72,96.68
2998,97.64,97.64,96.06,96.12
2999,98.14,96.64,96.06,96.5
3000,97.84,95.82,95.5,95.46
3001,98.34,96.2,96.06,97.56
3002,97.54,96.02,96.86,95.9
3003,97.72,96.04,96.8,96.02
3004,98.26,96.96,95.34,96.66
3005,97.96,96.48,95.82,95.72
3006,97.5,96.48,96.64,95.8
3007,98.4,95.6,96.48,97.04
3008,98.49,95.76,95.28,97.06
3009,98.56,96.72,96.92,96.4
3010,97.56,96.36,96.56,96.42
3011,98.14,96.88,95.48,97.12
3012,97.68,96.94,95.62,96.88
3013,97.55,95.46,95.9,95.12
3014,97.84,96.46,95.8,96.02
3015,97.72,96.12,96.96,95.86
3016,97.58,96.24,96.94,96.36
3017,97.77,96.48,95.66,97.08
3018,97.68,96.56,94.5,96.94
3019,97.75,95.24,96.64,95.16
3020,98.38,96.78,96.38,96.18
3021,98.15,96.22,96.32,96.82
3022,97.56,96.38,97.2,95.74
3023,98.61,97.22,96.8,96.36
3024,97.59,96.26,96.44,96.82
3025,97.81,96.46,96.4,95
3026,97.37,95.94,95.08,94.94
3027,96.93,96.6,96.86,95.64
3028,97.24,96.56,96.68,96.52
3029,97.35,95.8,96.18,95.42
3030,97.71,95.1,96.44,96.58
3031,98.01,95.78,96.56,95.54
3032,97.62,95.78,97.7,95.54
3033,97.92,96.48,97.22,95.18
3034,97.13,97.02,95.1,91.58
3035,97.08,96.46,97.16,95.48
3036,97.58,97.22,96.28,93.96
3037,97.73,96.98,96.04,95.54
3038,98.55,96.02,96.02,95.54
3039,97.51,96.02,95.78,96.24
3040,98.31,96.34,96.02,95.28
3041,97.48,96.24,95.74,95.36
3042,98.06,95.84,95.3,91.6
3043,97.94,95.78,96.94,95.4
3044,98.25,96.2,96.94,92.06
3045,97.75,96.06,95.08,96.82
3046,98.13,96.74,97.56,94.68
3047,97.9,95.62,96.32,95.28
3048,98.01,96.16,96.04,94.58
3049,97.98,95.54,96.3,95.82
3050,97.71,96.36,96.2,92.14
3051,97.93,96.12,96.74,95.26
3052,97.61,95.48,95.62,96.42
3053,97.69,95.98,96.28,94.74
3054,97.31,96.5,95.7,96.44
3055,97.8,96.9,95.7,95.18
3056,97.6,96.8,96,96.06
3057,98.48,96.88,96.28,95.24
3058,97.61,97.26,97.1,97.44
3059,97.76,95.7,97.32,96.26
3060,97.88,96.5,96.04,97.32
3061,97.71,97.02,96.42,96.38
3062,97.05,95.74,95.94,97.06
3063,97.81,95.72,97.2,95.9
3064,97.14,95.9,96.46,96.92
3065,97.9,95.92,95.9,95.5
3066,98.11,96.46,96.5,97.18
3067,98.42,96.44,96.62,96.44
3068,97.52,96.24,96.14,95.86
3069,97.89,96.58,96.02,96.2
3070,98.14,95.42,96.44,96.16
3071,98.05,96.74,96.14,96.08
3072,98.69,95.86,96.58,96.48
3073,97.96,95.98,96.14,96.58
3074,97.86,96.36,95.42,96.48
3075,97.96,95.94,96.22,95.24
3076,98.25,96.4,95.78,96.94
3077,98.29,95.9,96.98,97.22
3078,97.9,96.8,96.66,96.58
3079,97.64,95.94,94.78,97
3080,97.82,96.82,96.96,95.96
3081,97.84,95.86,96.04,96.56
3082,98.51,96.26,96.3,95.96
3083,97.84,96.24,96.24,95.22
3084,98.18,95.16,96.16,96.96
3085,97.98,97.1,96.82,96.32
3086,98.08,96.56,96.94,95.28
3087,98.02,97.24,95.66,94.98
3088,97.75,95.76,95.56,92.96
3089,97.81,95.18,96.26,94.94
3090,97.98,97.32,96.74,95.54
3091,98.3,96.94,96.96,95.82
3092,98.27,96.22,97.14,95.16
3093,97.88,96.7,95.7,95.88
3094,97.67,96.82,96.2,96.66
3095,97.79,95.3,96.2,97.86
3096,97.61,96,95.8,96.36
3097,98.3,96.38,96.72,96.92
3098,98.19,96.32,95.84,96.12
3099,98.07,97.06,96.52,96.54
3100,97.55,96.5,95.9,95.84
3101,98,96.54,97.72,95.32
3102,97.33,96.66,97.06,96.3
3103,97.87,96.16,95.62,96.6
3104,97.76,97,96.86,95.04
3105,98.39,96.1,96.36,96.4
3106,97.88,95.7,95.82,95.52
3107,97.9,95.82,95.52,96.84
3108,97.53,96.1,96.46,97.3
3109,97.7,96.16,96.38,96.76
3110,97.72,97.24,96.9,95.04
3111,98.35,96.02,96.94,95.6
3112,97.17,96.56,96.26,96.68
3113,97.67,98.06,96.96,97.14
3114,97.75,96.08,95.3,95.56
3115,97.65,96.56,95.44,95.72
3116,97.67,96.32,95.46,95.84
3117,97.66,96.6,95.74,96.46
3118,96.9,95.98,96.06,96.5
3119,98.01,97,96,96.52
3120,98.31,96.7,96.6,95.92
3121,97.67,96.2,96.56,96.9
3122,97.38,96.28,95.72,96.88
3123,97.91,96.64,97.2,95.74
3124,97.51,96.44,95.44,95.06
3125,97.44,97.16,96.1,97.18
3126,97.69,96.78,96.3,97.3
3127,97.42,96.28,95.82,96.42
3128,97.96,95.76,95.12,95.5
3129,98.29,96.96,96.44,96.02
3130,97.62,96.28,96.48,96.16
3131,98.33,95.98,95.7,96.28
3132,98.03,96.62,95.64,95.3
3133,98.07,95.98,96.06,95.4
3134,97.84,96.16,96.58,95.88
3135,97.86,95.9,95.82,97.16
3136,97.57,95.14,96.04,95.44
3137,97.94,95.98,96.62,96.96
3138,97.97,96.9,95.32,96.46
3139,97.7,98,96.08,95.08
3140,97.53,95.8,96.76,96.4
3141,97.28,96.2,97.72,96.8
3142,97.58,96.24,95.46,95.66
3143,98.35,96.18,96.36,96.3
3144,97.96,96.6,96.02,96.56
3145,97.89,94.98,96.66,95.94
3146,97.97,96.46,96.78,96.58
3147,97.44,96.26,95.26,97.12
3148,98.04,96.14,96.96,96.12
3149,98.14,96.82,96.16,96.08
3150,98.04,96.54,96.42,96.8
3151,98.04,97.04,95.38,95.38
3152,97.29,97.58,95.42,96.18
3153,98.02,97.82,96.04,96.22
3154,97.56,96.84,95.86,96.64
3155,98.39,96.28,95.02,96.46
3156,98.28,96.74,95.28,96.06
3157,97.53,96.26,96.92,97.06
3158,97.97,96.08,95.36,96.14
3159,97.37,95.16,95.36,97.3
3160,98.39,95.56,95.88,96.64
3161,97.95,97.36,95.78,95.62
3162,97.58,96.22,96.14,97.46
3163,98.25,96.2,96.8,95.3
3164,97.96,96.66,96,96.42
3165,97.08,96,96.94,96.94
3166,98.08,96.12,97.02,96.42
3167,98.52,97,96.54,95.56
3168,98.31,96.46,96.3,95.88
3169,97.95,96.38,94.94,96.22
3170,97.71,96.64,96.54,95.62
3171,97.67,96.2,96.14,95.56
3172,98.2,96.32,95,97.08
3173,97.83,96.36,96.58,95.62
3174,98.32,96.54,96.52,95.26
3175,97.62,96.44,96.34,95.22
3176,98.28,95.96,94.92,95.64
3177,97.91,97.46,95.78,96.86
3178,97.15,97.3,96.62,96.2
3179,97.61,96.5,96.14,95.98
3180,97.79,95.86,94.96,95.14
3181,97.64,95.48,97.74,96.14
3182,98.51,96.88,96.2,96.94
3183,98.25,96.22,95.82,96.06
3184,97.05,96.22,96.28,96.22
3185,97.19,96.5,95.66,97.22
3186,98.01,96.8,96.74,96.22
3187,97.31,95.96,95.56,96.14
3188,98.13,96.08,97.04,95.88
3189,97.04,95.84,95.34,95.72
3190,97.83,95.46,95.64,96.8
3191,97.51,96.36,97.88,96.52
3192,97.6,97.26,95.38,96.24
3193,97.85,97.04,96.66,95.34
3194,97.83,96.42,96.62,95.26
3195,98.13,97,96.92,95.16
3196,97.38,96.46,97.02,96.46
3197,97.49,96.82,95.5,95.3
3198,98.07,96.34,95.4,96.46
3199,97.56,96.62,96.24,96.34
3200,97.51,97.1,95.68,96.34
3201,97.99,95.84,95.48,95.8
3202,97.73,96.12,94.6,95.94
3203,97.84,94.94,96.28,96.3
