epsilon = 0.3
learning_rate = 0.05
discount_rate = 0.99
lambda = 0.5

T = 0.1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
82,2198.78,101.93,155.078,46.082,17518.5,132.678,268.631,81.0741
83,1439.35,97.648,149.572,44.238,8804.71,127.443,268.211,74.972
84,1343.59,104.284,154.508,47.07,5664.34,139.988,257.784,77.4298
85,1172.4,96.394,164.146,42.564,6268.37,133.669,269.141,71.223
86,1244.77,95.504,167.102,42.096,8066.73,132.292,276.56,68.2579
87,1058.74,108.638,167.656,48.804,4346.66,145.137,256.832,80.3972
88,950.322,95.962,145.626,39.538,3565.18,126.389,258.399,63.5386
89,1187.77,86.374,137.408,42.404,7720.92,115.599,241.322,75.6489
90,888.732,106.97,153.932,45.806,3122.58,134.905,281.371,76.1502
91,1036.9,99.9,157.958,41.354,4374.28,128.82,269.534,68.4899
92,1471.55,91.574,152.35,45.98,17439.7,118.723,271.458,69.9793
93,951.368,97.634,142.826,40.76,3504.12,129.586,273.122,67.5939
94,1541.89,100.29,123.318,38.808,14350.6,133.277,215.22,65.5989
95,1271.24,105.898,143.666,38.032,12236.4,130.837,257.237,64.5514
96,685.504,99.69,146.734,41.502,2048.23,132.113,278.711,68.9615
97,742.826,84.75,123.636,34.752,3225.88,119.516,230.926,57.0815
98,790.202,91.36,151.344,36.814,3194.54,131.141,253.9,58.2535
99,701.46,81.858,129.88,35.412,2316.48,114.237,203.381,62.3203
100,1024.04,89.698,130.586,37.506,4146.98,125.067,220.634,59.6437
101,846.606,86.422,129.184,34.634,2782.52,119.099,246.372,58.2768
102,915.58,86.214,148.754,31.8,3582.17,116.767,276.161,50.4234
103,888.426,90.558,135.318,29.538,3101.07,131.078,238.062,46.4172
104,1152.15,80.62,128.508,35.686,4950.61,120.252,221.711,59.8814
105,2649.34,94.624,140.218,32.718,36441.2,124.259,251.552,50.454
106,4275.95,89.324,128.946,40.756,73397,122.279,248.122,65.3407
107,910.604,81.93,117.422,33.004,3339.48,118.718,214.19,56.8386
108,1084.19,91.994,139.856,33.454,5365.6,128.41,257.655,57.097
109,884.24,76.79,131.434,36.254,3801.43,112.214,224.667,59.1158
110,882.99,79.446,107.406,30.07,4374.25,113.227,164.391,46.711
111,1625.4,80.276,104.524,29.416,14445.9,113.708,181.608,48.7562
112,908.53,84.534,139.188,34.424,3753.52,118.783,233.684,55.9184
113,1107.73,78.358,128.07,31.772,5254.41,108.842,226.317,50.7559
114,1707.15,75.038,132.438,32.86,14493.2,102.218,233.621,51.7843
115,1249.58,72.692,142.288,29.332,11148.2,104.979,249.311,49.1916
116,759.724,89.2,120.126,24.214,2517.2,126.842,234.508,37.7033
117,1145.34,77.56,119.718,29.512,7626.46,107.901,212.624,47.2896
118,800.514,81.54,114.946,27.392,3515.35,112.198,205.725,40.8418
119,780.68,73.286,106.026,28.202,3659.2,102.512,184.486,44.0595
120,821.772,72.092,116.084,27.29,3068.95,105.016,216.019,43.3149
121,685.564,62.06,118.582,26.186,2086,95.132,203.793,40.7937
122,816.498,71.582,116.908,27.264,5121.26,103.469,212.666,41.236
123,1136.62,68.924,125.8,27.998,7913.31,103.703,212.307,42.112
124,491.656,70.954,115.214,28.736,1290.74,104.843,201.313,45.141
125,2011.11,79.646,92.046,29.256,23097.4,108.625,163.139,45.698
126,1771.77,78.162,120.722,26.306,12863,112.324,212.877,40.7891
127,515.446,63.288,110.352,26.488,1646.82,92.1272,203.821,41.5462
128,787.216,71.762,118.416,25.018,5547.47,102.418,212.056,34.8007
129,1012.24,73.718,119.434,24.618,8870.02,110.278,207.416,34.8976
130,849.524,70.674,101.502,26.6,4659.3,107.924,163.675,38.8067
131,676.896,71.376,113.63,25.82,2555.29,100.649,199.339,37.6239
132,604.658,73.154,124.018,26.894,2497.3,107.596,225.585,40.234
133,739.368,61.178,104.898,21.084,3845.91,92.0914,216.643,26.943
134,545.056,77.902,108.722,23.74,1907.35,108.164,187.641,35.649
135,587.032,73.604,107.976,23.936,2202.8,103.296,198.925,35.0347
136,3815.2,63.254,123.008,25.322,61544.4,92.5488,213.544,38.4569
137,645.624,63.424,103.332,25.544,2285.81,96.9948,191.033,38.7678
138,859.774,78.322,109.61,21.676,5572.26,110.711,218.455,32.1175
139,1413.61,66.996,108.198,21.72,17703.1,102.988,201.928,29.1651
140,818.53,75.746,115.038,23.682,4768.26,110.124,213.862,33.6969
141,571.99,72.606,111.57,21.838,2161.61,105.319,201.845,31.3593
142,1439.95,66.542,104.882,22.342,20123,96.4552,179.692,30.244
143,516.006,66.852,117.614,21.744,2588.42,101.191,230.418,26.5962
144,461.308,60.286,105.514,21.94,2062.6,88.9984,196.93,26.332
145,486.902,67.076,102.442,19.972,1590.35,100.63,199.122,24.66
146,673.198,62.324,101.802,23.78,4399.95,93.0191,186.749,32.7033
147,683.282,59.326,123.678,22.724,4775.13,93.5913,217.174,32.7025
148,795.862,62.432,102.418,20.882,5058.56,94.4851,192.716,24.6611
149,463.158,58.504,111.284,21.688,1549.86,93.3421,200.724,28.5121
150,570.226,65.214,100.166,20.598,2147.73,95.5207,198.602,27.9384
151,1368.96,63.036,117.37,19.846,18623.2,89.7358,208.403,24.559
152,1537.84,65.358,113.662,20.416,13256.3,98.0437,208.359,25.8949
153,1116.53,59.806,115.41,18.862,10869.4,94.3484,200.034,21.2636
154,829.606,60.732,93.608,21.982,6012.22,93.8927,176.487,27.0333
155,918.22,61.484,99.626,20.256,4926.43,90.6227,182.493,23.4017
156,510.878,62.47,99.11,21.522,1756.61,90.556,176.391,27.1894
157,541.36,65.26,100.172,20.042,1817.56,94.165,188.512,26.6485
158,409.92,61.218,111.75,18.238,1095.4,92.2518,209.677,20.2711
159,855.614,63.342,98.508,18.922,4637.92,91.4301,185.74,23.964
160,780.48,60.654,105.812,20.178,5940.28,91.2119,205.898,24.5385
161,923.382,56.488,92.636,20.398,6979.33,89.8095,166.009,26.8509
162,472.806,59.222,103.288,19.566,2995.97,90.1041,196.561,25.0947
163,585.6,63.106,112.09,21.2,2759.57,90.216,189.52,30.0093
164,714.774,56.814,100.618,18.966,3092.95,85.8687,191.056,21.4171
165,542.856,59.212,108.914,20.07,2671.66,88.686,202.316,25.5967
166,732.762,61.17,102.778,18.702,7040.52,92.7254,179.555,22.9854
167,452.29,47.716,95.492,18.924,1510.68,70.4853,180.847,20.4899
168,424.842,60.7,98.192,18.712,1334.03,93.2352,188.644,17.7082
169,430.402,62.026,110.604,18.342,1921.54,90.5158,208.446,19.9144
170,558.114,65.378,115.072,17.882,2300.04,93.716,220.785,21.491
171,468.254,56.3,89.41,18.13,2887.33,89.5203,154.769,17.9289
172,605.138,54.582,87.524,17.588,3992.03,81.4495,160.645,17.7908
173,786.77,53.878,98.038,18.212,5880.11,79.9476,188.21,21.0023
174,1958.34,54.292,94.032,16.908,33919.9,83.3785,174.705,16.2996
175,411.348,59.412,85.21,18.306,1488.04,89.6067,155.798,19.139
176,503.046,50.806,97.226,18.692,1962.74,78.2664,180.699,21.6139
177,602.406,56,99.048,19.028,4057.3,89.8913,194.336,25.8631
178,521.412,53.754,87.654,17.164,2686.3,82.7153,179.34,17.6941
179,567.156,54.48,92.502,18.698,2269.11,87.9162,179.674,21.2807
180,483.872,52.276,88.414,17.536,1718.69,79.9912,174.573,17.4741
181,510.868,46.066,87.44,15.722,1865.15,75.3886,178.475,10.4891
182,616.41,62.76,84.606,17.606,5329.48,92.804,165.332,16.0903
183,2453.98,50.994,79.168,17.176,35130.5,78.1144,140.118,15.0781
184,517.602,50.114,85.886,17.54,2036.64,78.8689,166.076,16.4187
185,604.004,55.17,88.206,17.616,2796.35,82.8124,160.777,18.3132
186,681.366,46.102,85.772,17.08,6160.75,70.6753,167.412,16.2126
187,480.614,54.49,88.786,16.374,1373.87,79.2247,172.111,12.3083
188,573.196,46.456,80.05,16.604,5064.81,72.5193,149.731,13.2933
189,386.056,56.33,92.742,16.118,1598.35,84.9931,172.518,12.5148
190,950.726,52.548,87.596,18.12,6574.23,79.533,159.369,18.3904
191,542.202,54.308,78.296,16.884,2593.58,83.6266,148.206,15.5722
192,444.406,53.988,102.952,17.528,1673.84,80.4871,202.783,17.3046
193,562.526,51.13,84.818,17.078,3418.99,80.3377,162.689,15.1742
194,851.964,43.874,83.1,16.214,6034.97,65.5447,148.301,11.3421
195,417.882,55.096,96.318,15.408,1597.67,87.0869,175.818,9.52122
196,960.906,45.018,95.952,17.098,7048.7,72.1848,178.539,19.6828
197,506.154,58.456,80.202,16.272,3967.92,87.4247,138.126,13.0291
198,550.838,43.54,86.278,15.532,2944.08,71.4648,160.224,9.46198
199,429.228,50.468,77.176,16.726,2530.33,80.4443,148.497,16.1299
200,438.102,50.296,80.566,15.084,1924.74,81.9514,165.183,9.94007
201,527.784,45.51,66.818,15.424,2497.16,71.1212,142.276,9.6592
202,676.254,47.166,93.27,14.952,6084.53,73.7344,171.186,8.10171
203,1303.56,47.99,85.652,15.424,14000.6,76.5184,169.181,10.6155
204,526.1,49.418,86.72,15.054,3849.48,75.0032,198.5,8.22649
205,397.042,48.456,77.052,17.64,1642.01,76.9799,133.155,18.1379
206,373.278,44.482,76.728,16.968,1383.99,66.2464,147.198,16.3087
207,1086.91,53.9,87.634,16.686,14058.4,82.3122,162.94,14.5203
208,654.726,47.248,83.09,16.16,5439.04,71.4689,157.319,10.9494
209,678.014,48.67,78.126,15.92,4618.23,76.499,142.964,13.1803
210,682.076,48.246,79.512,15.81,5706.09,77.9815,141.732,16.2133
211,438.174,51.118,72.114,15.562,2270.1,82.8289,140.545,12.3335
212,247.68,42.956,79.18,15.452,639.294,72.1756,169.34,12.2231
213,848.892,53.04,89.646,15.514,11522.1,81.7489,175.474,10.6404
214,813.878,44.366,65.528,16.594,11772.5,67.1568,128.987,15.0671
215,378.184,42.31,89.438,15.85,2599.43,69.5213,160.556,11.1746
216,446.846,46.512,85.36,15.292,4314.64,74.8255,168.817,9.14914
217,1092.38,48.432,84.5,15.488,16816.3,75.8991,165.31,10.1385
218,2234.17,49.246,71.74,15.752,43167.2,77.0251,147.963,13.1713
219,263.72,45.706,92.798,15.234,658.131,71.4823,179.419,8.90479
220,715.574,44.806,79.166,15.442,10123.8,67.4052,137.738,7.41584
221,305.696,44.636,83.526,14.948,1301.88,69.3838,172.296,10.1604
222,299.578,43.006,82.932,15.368,1088.89,69.2756,183.154,9.26912
223,1417.95,46.37,95.26,15.172,18297.3,70.6041,194.128,10.3465
224,439.828,43.548,84.284,14.91,2219.5,68.9142,158.482,9.60052
225,1196.26,50.896,72.95,15.554,16094.3,74.2448,132.705,15.8288
226,292.352,41.828,83.364,15.428,1002.89,64.9436,160.844,10.9221
227,426.444,48.688,77.394,15.128,3747.94,77.8161,158.883,9.2764
228,344.9,48.598,74.384,14.716,1222.43,72.7454,164.765,7.43689
229,451.022,42.89,84.784,14.88,2994.21,68.9675,164.08,8.56117
230,619.966,41.486,70.482,15.528,6223.19,64.8344,128.152,9.30039
231,626.44,40.51,78.084,15.114,6318.62,65.7733,164.366,10.036
232,1204.55,42.266,72.944,14.992,19484,68.8155,153.641,8.89606
233,450.728,44.634,70.752,15.238,3049.66,69.881,136.829,10.203
234,367.328,43.64,71.906,14.678,1490.06,70.4998,133.121,6.77306
235,391.356,46.176,73.074,15.31,2053.32,71.068,132.545,7.51731
236,566.054,41.18,78.546,14.686,5520.64,68.082,163.021,7.68163
237,507.694,41.284,78.958,14.618,3034.35,65.3932,174.904,7.39027
238,267.284,43.558,70.878,15.068,1234.98,71.7243,135.233,8.88321
239,402.358,45.028,72.792,14.818,1971.28,66.666,130.93,8.81935
240,237.58,44.444,59.602,15.116,788.644,65.5022,107.192,9.00703
241,297.568,39.004,73.58,15.282,785.938,62.5968,142.827,9.94236
242,605.956,38.874,83.15,14.64,7885.69,59.939,162.021,7.00959
243,374.768,40.292,75.99,16.1,2639.43,64.7529,137.318,11.2224
244,983.734,39.638,86.124,14.354,10839.2,59.1686,160.728,8.06602
245,329.652,45.104,78.842,14.582,1487.31,70.1665,148.134,9.37034
246,550.146,34.482,72.906,14.602,3173.68,59.1616,146.743,8.02319
247,290.76,39.164,78.89,14.672,1121.75,61.0939,155.241,8.79593
248,354.148,41.534,62.694,14.816,1744.86,64.8149,115.959,8.36171
249,285.398,40.844,70.842,15.146,1004.57,64.6938,141.816,7.53238
250,269.934,43.482,82.538,14.642,1359.37,73.553,160.639,5.92434
251,351.58,37.37,72.958,14.9,1773.23,56.4227,141.516,9.75244
252,276.346,36.826,63.056,14.582,1007.27,58.7451,115.968,6.11451
253,271.454,39.452,72.762,15.1,1578.33,60.3543,142.109,6.90608
254,249.588,34.462,62.23,14.774,979.076,54.6095,121.714,7.0557
255,603.252,41.382,71.128,15.18,7251.44,63.388,143.549,9.15246
256,285.18,41.6,65,14.276,817.528,68.5404,125.943,7.14953
257,270.55,36.002,73.688,15.414,885.123,58.3543,150.434,10.2722
258,423.75,37.738,69.604,14.846,2005.13,63.0009,141.23,6.08887
259,268.712,35.836,74.462,15.084,1178.96,57.0383,155.931,6.96397
260,245.598,38.1,59.758,14.818,743.746,58.7486,120.439,10.8985
261,224.786,32.026,64.464,14.644,607.367,51.6026,133.769,5.84271
262,243.052,36.246,62.588,14.736,689.444,55.7771,131.931,7.73087
263,286.238,34.606,71.424,14.936,1201.17,55.6492,140.387,6.02295
264,297.762,40.514,65.142,15.688,1320.42,62.5496,118.67,10.5759
265,251.826,35.532,71.434,14.204,910.935,56.2465,152.159,5.49021
266,288.956,32.094,71.538,15.21,1627.83,49.6673,137.684,8.98877
267,328.482,38.078,56.17,14.84,2170.33,58.1604,118.714,7.7407
268,200.296,33.322,66.542,14.9,505.779,52.122,127.444,7.68414
269,244.39,39.21,74.894,14.628,1376.68,59.8125,138.248,6.49289
270,293.912,37.872,65.932,14.46,1439.42,61.6788,128.307,5.73554
271,445.84,39.05,70.424,14.182,4912.88,63.3265,147.514,5.87545
272,295.494,36.994,74.984,15.1,2043.49,55.7172,149.39,11.2219
273,545.28,35.31,58.628,14.468,2884.81,55.8057,122.787,6.29547
274,241.49,31.778,77.27,14.42,802.576,48.1297,157.866,6.74089
275,246.852,33.92,60.036,14.69,792.153,51.3809,116.967,6.51567
276,269.486,38.98,69.708,14.606,993.503,61.1914,160.033,10.0005
277,271.626,33.232,67.934,15.014,1269.63,49.6178,123.723,8.0948
278,376.426,36.412,64.918,14.568,1332.22,59.8739,121.67,6.26078
279,224.992,35.396,66.524,14.364,901.69,54.0917,129.37,7.31543
280,308.882,34.728,60.556,14.458,1954.16,54.4671,129.943,6.66785
281,484.742,35.658,71.352,14.238,3599.88,52.0961,144.051,5.35848
282,234.546,32.658,59.562,14.33,1110.89,49.6848,120.218,7.48766
283,307.048,39.562,65.012,14.48,1351.06,61.4409,128.699,6.50366
284,232.866,37.672,60.87,14.452,1113.4,56.5621,116.759,6.99712
285,392.754,32.824,65.518,14.16,3193.44,52.367,140.758,5.41502
286,374.776,33.284,60.086,14.324,1845.28,50.6432,104.428,5.82984
287,214.896,37.802,60.408,14.164,822.516,60.7215,115.306,5.32364
288,191.052,35.376,68.774,14.068,424.574,53.4857,140.134,6.97276
289,200.968,30.554,51.324,14.292,527.817,44.0703,96.1798,5.46468
290,187.776,32.586,60.216,14.904,594.171,46.5202,103.424,5.88241
291,186.564,33.124,67.726,14.872,439.407,51.2207,129.478,8.59765
292,223.076,32.892,70.638,14.376,634.165,48.516,139.729,6.08495
293,310.874,34.034,61.992,14.266,1491.54,52.3322,122.691,6.37928
294,524.932,34.658,62.042,15.182,6076.15,53.5837,122.321,7.34853
295,629.792,33.7,63.322,14.672,10264.8,51.7312,120.905,7.67336
296,322.452,36.524,60.242,14.736,2869.1,57.6245,122.866,7.89141
297,259.55,31.954,68.302,14.084,1408.25,49.7439,136.927,6.2767
298,211.764,35.216,67.322,14.508,676.303,51.7325,143.4,6.50676
299,243.846,32.952,59.454,13.938,1180.09,47.3812,116.185,5.50619
300,222.262,28.162,55.486,14.572,805.963,42.6728,130.686,6.17064
301,320.932,29.81,60.004,14.226,2034.59,44.5004,104.181,7.8286
302,173.794,30.07,65.692,14.014,564.354,45.2594,143.627,5.65383
303,180.644,30.284,55.798,14.586,611.836,44.6659,116.816,6.62228
304,173.878,29.892,57.154,14.124,534.203,45.6892,109.236,5.88699
305,220.234,26.83,57.644,14.294,955.509,39.0515,123.733,6.99797
306,272.028,28.8,64.136,14.304,1330.82,42.0991,117.866,6.6142
307,362.408,30.096,60.798,14.378,2376.26,49.0587,117.108,5.78439
308,228.49,25.308,52.822,13.608,792.302,35.9871,98.5089,5.14416
309,168.748,27.06,71.596,14.212,461.331,42.1303,146.435,5.23747
310,254.296,28.72,58.332,14.51,1584.36,44.3773,120.627,7.53007
311,222.668,27.934,67.878,14.736,1500.67,40.9697,145.836,7.90812
312,180.926,29.286,61.164,14.204,845.058,48.3647,133.777,5.26558
313,331.88,29.566,61.816,14.382,2085.53,46.1146,126.464,5.67099
314,275.348,31.954,49.624,14.426,1458.09,47.1719,104.803,5.8897
315,267.708,25.53,71.058,14.752,1564.23,41.2527,139.862,9.08529
316,337.344,29.068,67.858,14.472,2439.77,50.261,152.274,8.15287
317,325.14,29.854,57.932,14.476,2617.75,44.5898,119.362,7.92852
318,193.71,30.96,62.136,14.34,728.724,48.9788,120.049,5.53574
319,280.598,28.194,52.63,14.426,1109.5,41.0698,100.93,6.84752
320,144.242,26.986,56.622,13.74,448.27,42.1176,109.67,5.38891
321,259.63,27.946,57.32,14.002,1709.99,41.6601,116.393,5.70316
322,229.176,28.652,54.864,13.83,1299.85,43.5634,110.686,5.79388
323,413.394,30.08,51.698,14.1,5157.47,46.0127,92.0736,5.78602
324,238.152,25.684,57.638,14.264,2078.39,37.7182,123.427,7.10509
325,327.574,29.326,68.324,14.29,2580.74,46.3525,131.286,5.67925
326,259.516,28.466,52.656,14.16,1897.97,42.7213,108.671,5.24961
327,496.646,29.648,55.55,13.816,6142.03,45.43,106.821,5.19867
328,157.106,30.21,54.254,14.678,588.798,47.1566,96.3038,6.38328
329,415.3,26.896,51.662,13.646,4426.5,40.5883,98.5196,5.22998
330,168.616,24.768,53.522,14.05,540.867,34.672,110.682,5.30203
331,157.346,25.578,59.396,14.56,565.27,37.7497,134.679,5.33801
332,170.472,23.296,56.97,14.088,713.803,33.3738,133.685,5.57138
333,155.116,25.862,57.626,14.162,403.275,38.6686,117.66,5.72885
334,329.864,28.78,56.384,14.39,3128.92,41.5873,104.101,5.36935
335,173.668,24.128,65.276,13.894,762.317,38.1728,126.823,5.1574
336,293.072,24.762,49.838,14.084,2070.7,34.8435,95.3372,5.09205
337,2493.53,24.85,58.406,14.2,49093.5,35.4235,124.923,5.22226
338,301.904,25.296,56.892,14.156,1719.52,33.2464,131.007,6.00131
339,214.332,24.138,53.158,14.214,1514.74,31.871,99.0899,5.05808
340,223.686,25.694,53.918,14.154,1145.44,37.323,104.156,5.24998
341,423.374,24.22,53.684,14.48,5963.23,36.2932,112.024,5.39718
342,370.382,26.78,57.428,14.352,2699.74,38.3696,112.415,5.36322
343,399.328,25.03,48.742,14.448,3664.16,36.6145,94.6917,5.15706
344,176.32,21.396,57.324,14.25,611.397,31.3365,107.379,5.05643
345,147.46,25.18,55.278,13.988,374.134,35.6619,111.567,6.02726
346,183.278,23.768,58.994,14.156,765.06,37.0364,119.911,6.81701
347,226.762,23.404,51.186,14.498,1300.55,32.9938,106.952,5.51743
348,144.466,25.778,63.988,14.192,464.759,41.1531,153.489,5.29709
349,191.582,23.78,56.972,14.072,1098.76,35.8155,110.846,6.34435
350,569.892,25.928,53.536,14.326,7457.24,38.4439,115.406,5.04219
351,196.224,23.474,52.174,14.228,943.139,32.6633,102.151,6.10279
352,716.976,26.654,51.87,14.168,11021,39.3021,95.9516,5.53749
353,257.834,25.772,52.56,14.198,2514.79,37.0051,110.64,5.00548
354,235.528,23.756,52.904,14.53,1786.47,33.906,115.818,6.23323
355,553.774,23.518,43.692,13.65,7945.69,30.3477,88.7142,4.87929
356,504.746,22.91,49.592,14.014,6673.93,30.9141,97.8128,5.52646
357,176.374,21.516,52.356,14.084,848.089,28.6506,120.385,6.78947
358,202.652,24.7,54.32,14.168,1186.01,35.4267,115.607,4.92948
359,390.606,22.044,61.91,14.166,3774.22,26.2473,128.543,11.952
360,452.496,24.054,47.466,13.99,5962.13,33.0096,88.5396,5.94289
361,145.238,23.584,44.584,13.84,454.635,33.2583,101.016,5.15193
362,326.074,20.26,55.822,14.164,2797.29,28.3873,115.24,5.69887
363,212.714,25.708,56.472,14.1,1112.43,36.0522,111.421,4.97534
364,172.544,22.528,57.356,14.186,643.021,31.0273,113.149,5.37172
365,198.294,22.524,51.628,14.576,1026.85,32.1408,101.767,5.45383
366,256.16,22.186,40.754,14.172,2004.98,31.6187,69.9454,4.87754
367,602.294,23.214,55.524,14.112,7691.21,33.8283,114.878,6.65037
368,284.17,22.844,51.53,14.192,2148.99,30.3829,107.776,5.11147
369,219.144,21.646,57.61,14.1,1064.74,26.2535,108.822,5.04876
370,246.892,20.444,50.918,14.19,1671.49,27.6091,104.727,6.00682
371,193.668,23.914,51.904,14.024,991.079,31.5876,121.557,4.94039
372,109.968,21.84,52.674,14.064,278.291,28.3629,117.596,5.09037
373,315.692,22.298,49.432,14.33,3629.88,27.9181,98.5748,6.91962
374,193.468,21.77,52.186,13.692,926.024,29.0693,109.612,4.90236
375,118.648,20.572,44.232,14.328,310.725,24.9976,81.8456,5.76718
376,616.608,20.874,50.72,14.514,9259.02,24.858,102.729,5.36226
