step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSarsa,stdQ,stddoubleQ,stdQV
4125,96.9312,94.8452,94.2928,94.83924125,1.5657,2.92188,3.32723,2.64824
4126,96.9328,94.678,94.2244,94.69964126,1.66654,3.005,3.48514,2.74525
4127,96.9894,94.8268,94.368,94.94044127,1.64589,2.85573,3.39714,2.67125
4128,96.7942,95.0332,94.3644,94.91164128,1.65504,2.94639,3.58011,2.64305
4129,96.7612,94.97,94.1792,94.88764129,1.93779,2.8352,3.66596,2.82694
4130,96.8138,94.9228,94.2496,94.934130,1.64783,2.76421,3.38007,2.84208
4131,96.758,94.9532,94.3732,94.85564131,1.64429,2.89841,3.2185,2.64854
4132,97.0174,94.7388,93.9408,94.82124132,1.63417,2.86032,3.63446,2.61463
4133,96.9798,94.7624,94.0552,94.92684133,1.64654,3.04408,3.72501,2.75452
4134,96.8008,94.7616,94.5348,94.67924134,1.69959,2.90852,2.96748,2.71573
4135,96.8224,94.722,94.176,94.7724135,1.65033,2.83056,3.57315,2.65149
4136,96.9136,95.0936,94.5536,94.97684136,1.65829,2.63072,3.33093,2.75049
4137,96.9674,94.8948,94.3496,94.97084137,1.51434,2.88412,3.25734,2.66591
4138,96.8616,94.7844,94.5916,94.61364138,1.64784,2.87469,3.26619,2.78263
4139,96.9258,95.1872,94.4216,94.76844139,1.57228,2.58135,3.68951,2.87116
4140,96.917,94.9128,94.3004,94.69444140,1.64138,2.67625,3.27164,2.75383
4141,96.9586,94.9948,94.356,94.65524141,1.68949,2.64555,3.3819,2.71903
4142,96.897,95.044,94.3096,94.87764142,1.67924,2.89667,3.53512,2.81198
4143,96.8798,94.606,94.5188,94.67884143,1.63677,2.80466,3.05984,2.84253
4144,96.8638,95.0152,94.3604,94.78844144,1.73876,2.79404,3.40387,2.91955
4145,96.941,94.868,94.0804,94.67124145,1.59916,2.76406,3.68456,2.59702
4146,96.973,94.736,94.1352,94.93884146,1.5051,2.75046,3.63511,2.77904
4147,97.0224,94.8576,94.2788,94.50084147,1.59514,2.80198,3.27638,2.79432
4148,96.8354,94.844,94.4404,94.84148,1.68459,2.84036,3.34672,2.76058
4149,96.8366,95.0436,94.65,94.87124149,1.6104,2.58539,3.41722,2.67956
4150,96.9608,95.0332,94.5632,94.72964150,1.56739,2.56953,3.1735,2.69646
4151,96.9768,94.9884,94.2532,95.09524151,1.67525,2.65284,3.56595,2.6447
4152,96.8818,94.9036,94.2708,94.73364152,1.75036,2.81588,3.50209,2.96595
4153,96.847,94.6124,94.4796,94.70764153,1.72901,3.15373,3.28989,2.84586
4154,96.8634,94.7596,94.4628,94.73044154,1.60825,2.89234,3.39529,2.56664
4155,97.0512,94.918,94.4916,94.91884155,1.56728,2.68163,3.10393,2.70142
4156,96.855,94.9816,94.344,94.68084156,1.77959,2.69019,3.15007,2.80731
4157,96.7212,95.0616,94.158,94.79884157,1.68908,2.7063,3.66413,2.94003
4158,96.9396,94.7496,94.6588,94.91964158,1.67475,2.80494,3.3396,2.81846
4159,96.8794,94.906,94.0688,94.82764159,1.72649,2.65304,3.32112,2.56608
4160,96.8208,94.7784,94.2508,94.9164160,1.76909,2.86362,3.5047,2.6788
4161,96.8986,94.8604,94.3516,94.9324161,1.71472,3.00721,3.53089,2.77708
4162,96.9514,94.68,94.436,94.92084162,1.59092,2.8646,3.60382,2.66539
4163,96.8592,94.9696,94.2608,94.74484163,1.69574,2.90528,3.51622,2.74182
4164,96.8196,94.9044,93.936,94.8584164,1.77595,2.71657,3.56549,2.68133
4165,96.8908,94.8232,94.6564,94.93084165,1.75439,2.90031,3.14308,2.61878
4166,96.8688,94.85,94.4288,94.96444166,1.64061,2.76573,3.6143,2.75119
4167,96.8616,94.856,94.392,94.81724167,1.62478,2.72691,3.23554,2.6889
4168,96.988,95.0312,94.1056,94.93884168,1.63863,2.87318,3.40732,2.56132
4169,96.8594,94.6464,94.1044,94.7164169,1.71901,2.94723,3.65129,2.80727
4170,96.8872,94.97,94.0668,94.81924170,1.61929,2.8529,3.7051,2.7454
4171,96.8314,95.0732,94.31,94.7524171,1.67492,2.76932,3.24626,2.62686
4172,97.0558,94.7668,94.2036,94.92844172,1.61243,2.75923,3.33348,2.79395
4173,96.8114,94.7512,94.162,94.7884173,1.6064,2.90715,3.31413,2.88403
4174,96.873,95.0652,94.2672,94.89124174,1.60414,2.60949,3.31223,2.49739
4175,96.8984,94.812,94.3728,94.82724175,1.59347,2.87478,3.52144,2.81133
4176,96.8356,94.7992,94.2868,94.68084176,1.75614,2.78344,3.45421,2.67259
4177,96.8918,94.8228,94.3352,94.85364177,1.5632,2.74981,3.29277,2.86041
4178,96.9876,94.7544,94.1564,94.94044178,1.58618,2.93895,3.51733,2.57425
4179,96.8386,94.7628,94.3788,94.93284179,1.7162,2.73358,3.53987,2.57722
4180,96.8468,94.8492,94.2188,94.83164180,1.68482,2.90867,3.29327,2.81175
4181,96.8458,94.8056,94.4828,94.70364181,1.63614,2.74266,3.36696,2.86271
4182,97.0452,94.948,94.2668,94.7724182,1.64734,2.84347,3.36881,2.72094
4183,96.8336,94.9944,94.1404,94.91084183,1.70491,2.80208,3.56225,2.8306
4184,96.9928,94.8224,94.0704,95.07044184,1.58818,2.65414,3.33551,2.66116
4185,96.9224,94.8384,94.3376,94.65364185,1.53765,2.69743,3.36739,2.78367
4186,96.8282,94.7772,94.356,94.594186,1.56667,2.80976,3.25296,2.67901
4187,96.9402,94.7892,94.4664,95.04844187,1.65775,2.76908,3.45004,2.58806
4188,96.8616,94.8616,94.3932,94.85684188,1.56204,2.83643,3.38028,2.85197
4189,96.89,94.7788,94.4064,94.62924189,1.63692,2.95063,3.64722,2.83019
4190,96.8652,94.7364,94.2732,94.77044190,1.64897,2.81448,3.58867,2.74493
4191,96.8276,94.9648,94.2812,94.68724191,1.64257,2.82883,3.30235,2.9176
4192,96.8844,94.656,94.1288,94.96364192,1.66847,2.81341,3.51141,2.7235
4193,96.9628,94.782,94.346,94.7844193,1.67323,2.95736,3.20513,2.71866
4194,96.9468,95.014,94.2484,94.9484194,1.65862,2.77325,3.31141,2.67579
4195,96.8708,94.662,94.1172,94.76964195,1.73623,2.91129,3.33794,2.64028
4196,96.9254,94.79,94.63,94.92324196,1.67164,2.68929,3.29343,2.65053
4197,96.7632,95.0036,94.096,94.48284197,1.74561,2.73158,3.39389,2.90945
4198,96.8874,94.756,94.1464,94.82324198,2.00935,2.76344,3.62112,2.67186
4199,96.9076,94.9092,94.2144,94.75564199,1.60368,2.6617,3.35747,2.5646
4200,96.9482,94.588,94.0484,94.80364200,1.55057,2.92247,3.61125,2.70955
4201,96.9382,94.9688,94.1888,94.98884201,1.7442,2.79565,3.65986,2.83146
4202,96.8646,94.8456,94.3832,94.76524202,1.64373,2.74267,3.38428,2.79971
4203,96.9546,95.062,94.3896,94.68684203,1.69327,2.78632,3.15405,2.58145
4204,97.0498,95.1372,94.3688,95.06324204,1.56001,2.6058,3.50675,2.59668
4205,96.9182,94.9576,94.4232,94.81724205,1.68292,2.84219,3.44348,2.74313
4206,96.9122,95.0236,94.3184,94.95484206,1.62019,2.84594,3.54905,2.71378
4207,96.8794,94.9316,94.4136,94.95044207,1.7216,2.65623,3.45341,2.65335
4208,96.6902,94.9184,94.332,94.96764208,1.80324,2.82533,3.57646,2.65435
4209,96.8744,95.0648,94.2348,94.74209,1.82303,2.80465,3.68282,2.81418
4210,96.9438,94.7816,94.1364,94.79924210,1.57556,2.78059,3.43495,2.78211
4211,97.167,94.8436,94.2708,94.614211,1.63512,2.67234,3.5553,2.77284
4212,96.8042,94.9908,94.3024,94.92164212,1.74979,2.60762,3.40852,2.65615
4213,96.9622,94.3136,94.2608,94.79124213,1.64061,3.16787,3.34853,2.89732
4214,96.8934,94.7824,94.0292,94.99844214,1.63366,2.86898,3.2015,2.68209
4215,96.8994,94.622,94.4176,94.64564215,1.77134,3.21555,3.09169,2.87274
4216,96.8706,94.676,94.422,94.60844216,1.66811,2.95781,3.42311,2.75823
4217,96.9248,94.9924,94.3848,94.76084217,1.65239,2.76759,3.48484,2.72642
4218,96.9044,94.73,94.6812,94.74124218,1.66358,2.89429,3.40483,2.80972
4219,96.9018,95.0468,94.1892,94.6924219,1.72373,2.76703,3.71623,2.6651
4220,96.9406,94.7828,94.532,94.87684220,1.63847,2.81037,3.19402,2.66173
4221,96.9704,94.9068,94.4112,94.80524221,1.67325,2.85016,3.45694,2.77608
4222,96.8654,94.6956,94.3028,94.5844222,1.67366,2.79438,3.64008,2.77311
4223,97.0026,94.7028,94.2876,94.96244223,1.65295,2.75497,3.47071,2.69124
4224,96.8206,94.784,94.4828,94.92564224,1.67759,2.78514,3.40857,2.59964
4225,96.8796,95.0012,94.4024,94.78644225,1.57905,2.72401,3.35142,2.71257
4226,96.7782,94.8596,94.354,95.03084226,1.65046,2.7638,3.42046,2.72648
4227,96.96,94.6996,94.2368,94.58524227,1.69849,2.8019,3.57951,2.80631
4228,96.969,94.902,94.4772,94.65644228,1.64951,2.67248,3.31064,2.63377
4229,97.0658,94.9244,94.1852,94.70124229,1.60452,2.68047,3.32537,2.74682
4230,96.9304,94.8372,94.0164,94.77364230,1.64622,2.84002,3.56819,2.82975
4231,96.8558,94.7404,94.346,95.01164231,1.7421,2.89287,3.37746,2.5778
4232,96.9446,94.9992,94.2848,94.73044232,1.5616,2.90313,3.25771,2.87482
4233,96.9366,95.0252,94.354,95.06844233,1.70007,2.84182,3.31791,2.7744
4234,96.8728,95.1664,94.692,94.71084234,1.72181,2.79651,3.09883,2.64366
4235,96.8484,94.7492,94.4788,94.64084235,1.64658,2.841,3.32279,2.84317
4236,96.8558,94.9512,94.1484,94.80564236,1.59824,2.73809,3.45772,2.71183
4237,96.8284,94.8344,94.294,95.0364237,1.71138,2.76821,3.34595,2.60267
4238,96.9372,94.8316,94.2904,94.95324238,1.55812,2.88226,3.62202,2.73197
4239,97.0964,94.9776,94.2076,94.71644239,1.59175,2.86462,3.85987,2.67904
4240,97.0416,95.13,94.5228,94.71844240,1.60752,2.67731,3.56317,2.85291
4241,96.9998,95.092,94.1392,94.7744241,1.68615,2.86753,3.492,2.7228
4242,96.845,94.8856,94.2492,94.78684242,1.6569,2.67514,3.54515,2.6735
4243,96.9178,94.8632,94.2032,94.85884243,1.69908,2.77091,3.66261,2.75178
4244,96.8996,94.6908,94.21,94.95164244,1.81059,3.05881,3.17704,2.64121
4245,96.8754,94.8704,94.5988,94.89564245,1.6995,2.67363,3.18812,2.68892
4246,96.884,95.1112,94.2788,94.95244246,1.63397,2.88302,3.57942,3.01583
4247,96.846,95.0424,94.2512,94.84564247,1.57487,2.72516,3.46042,2.80577
4248,96.8266,94.6564,94.296,94.68244248,1.6768,2.68976,3.44721,2.83886
4249,96.9222,94.7152,94.2428,94.9044249,1.62098,2.69221,2.97564,2.63209
4250,96.7592,94.8192,94.4028,94.80484250,1.69794,2.9184,3.35353,2.69788
4251,96.8956,94.7944,94.2364,94.78924251,1.69652,2.90368,3.39504,2.84163
4252,96.8016,94.8188,94.4212,94.57924252,1.68074,2.80252,3.30686,3.0369
4253,96.9578,94.98,94.3728,94.92484253,1.70147,2.9517,3.29291,2.81754
4254,96.8518,95.0012,94.2236,94.8844254,1.68439,2.80843,3.48041,2.82441
4255,96.848,94.816,94.3784,94.99164255,1.65157,3.01578,3.4948,2.62627
4256,96.9356,94.7808,94.3728,94.75244256,1.71313,2.64429,3.24502,2.65924
4257,96.8262,94.9516,94.5408,94.98364257,1.69944,2.85928,3.00562,2.41938
4258,96.8518,94.848,94.5612,94.85364258,1.71607,2.86213,3.09583,2.53488
4259,96.8526,94.9044,94.4144,94.87324259,1.70027,2.9406,3.34178,2.84959
4260,97.0384,94.812,94.7592,94.71164260,1.52799,2.91378,3.16672,2.77678
4261,96.8066,94.8252,94.23,94.83244261,1.64135,2.95653,3.44581,2.79963
4262,97.0422,95.036,94.2168,94.76884262,1.65952,2.79422,3.45076,2.7354
4263,96.9806,94.6712,94.1708,94.8584263,1.56785,3.00515,3.41779,2.63774
4264,96.8878,94.9,94.2756,94.70764264,1.7041,2.93526,3.5298,2.64986
4265,96.8568,94.9872,94.512,94.94044265,1.6751,2.75373,3.36891,2.73538
4266,96.816,94.8296,94.3432,94.86284266,1.70924,2.80567,3.34986,2.67578
4267,96.8878,94.8484,94.6468,94.78724267,1.6648,2.71802,3.268,2.66761
4268,96.944,94.6712,94.3104,94.75524268,1.6374,2.75769,3.34477,2.71563
4269,96.9538,94.5968,94.516,95.01044269,1.63848,2.99525,3.46705,2.66624
4270,96.9062,94.7196,94.4356,94.82724270,1.62076,2.99065,3.56219,2.79074
4271,97.0738,94.8712,94.3648,94.81484271,1.57445,2.74516,3.43763,2.68534
4272,96.9738,94.8232,94.2508,94.60484272,1.59177,2.81651,3.36976,2.8477
4273,96.9102,95.0144,94.2648,94.7124273,1.63243,2.86448,3.50827,2.92412
4274,96.7902,94.8256,94.412,94.88284274,1.59106,2.75771,3.13907,2.66847
4275,96.8568,94.8932,94.4396,94.47284275,1.70322,2.80993,3.29493,2.82146
4276,96.7576,94.842,94.2352,94.7124276,1.59016,2.82281,3.69131,2.66298
4277,96.858,94.8916,94.3532,94.7784277,1.5131,2.7441,3.36019,2.73369
4278,96.8196,94.8612,94.362,94.844278,1.64382,2.80905,3.58679,2.61001
4279,96.8912,94.8728,94.1292,94.83364279,1.64776,2.89789,3.50123,2.81365
4280,96.8214,94.93,94.57,94.86644280,1.48681,2.72901,3.13578,2.60505
4281,96.8456,94.7916,94.0992,94.77964281,1.61137,2.94651,3.2743,2.67686
4282,96.8824,94.9472,94.2996,94.89764282,1.7414,2.70829,3.44798,2.64092
4283,96.8874,94.8468,94.526,94.77364283,1.60279,2.85589,3.37573,2.87036
4284,96.9184,95.0032,94.3796,94.83124284,1.68983,2.74803,3.8017,2.85012
4285,96.925,94.854,94.3324,94.9964285,1.71115,2.8857,3.4011,2.55202
4286,96.8536,94.8468,94.446,94.8824286,1.62509,2.71961,3.3021,2.68207
4287,96.7936,94.834,94.1724,94.6044287,1.6113,2.85834,3.41188,2.66323
4288,96.892,94.8716,93.9596,94.83764288,1.63985,2.79126,3.70402,2.68132
4289,96.9418,94.76,94.3792,94.81044289,1.55824,2.76969,3.3126,2.71751
4290,97.0312,94.8256,94.2296,94.78284290,1.54606,2.77151,3.33117,2.62507
4291,97.023,94.8872,94.536,95.01564291,1.67341,2.8633,3.00137,2.47806
4292,96.8594,95.0564,94.3028,94.95244292,1.73599,2.79338,3.3085,2.80384
4293,96.8512,94.872,94.39,95.0084293,1.66454,2.93769,3.33286,2.59426
4294,96.6928,94.7984,94.4652,94.97644294,1.63674,2.74844,3.25827,2.61827
4295,97.0928,94.988,94.3068,95.00244295,1.47565,2.8594,3.3772,2.703
4296,96.952,94.8228,94.3056,94.54164296,1.67565,2.82226,3.17226,2.83878
4297,96.9474,94.774,94.4688,94.78524297,1.71298,2.73941,3.4547,2.62846
4298,96.8654,95.0536,94.22,94.75244298,1.52038,2.62551,3.61578,2.82722
4299,97.0078,94.9448,94.2832,94.65764299,1.55352,2.75199,3.5438,2.86368
4300,96.8128,94.804,94.2424,94.94964300,1.67484,3.01585,3.54075,2.66998
4301,96.9442,94.9844,94.5088,94.7744301,1.62027,2.74206,3.09446,2.80731
4302,96.8444,94.8576,94.464,94.91524302,1.62914,3.02521,3.52666,2.69756
4303,96.82,94.9376,94.2292,94.97644303,1.58837,2.76135,3.25557,2.68444
4304,96.9134,94.9796,94.2896,94.77244304,1.61559,2.55365,3.46966,2.7056
4305,97.0032,94.9724,94.382,95.00524305,1.65974,2.75985,3.58652,2.56067
4306,97.0116,94.7812,94.4072,95.0044306,1.63683,2.71076,3.18217,2.66106
4307,96.7174,94.674,94.5476,94.84307,1.71392,2.98622,3.097,2.94952
4308,96.9084,94.8488,94.2904,94.85484308,1.63485,2.93452,3.23481,2.88576
4309,96.9736,94.936,94.4868,95.14644309,1.58558,2.51811,3.33062,2.60725
4310,96.805,94.8572,94.6972,94.90364310,1.6876,2.79949,3.12977,2.55285
4311,96.7974,94.7936,94.4208,94.76964311,1.62477,2.81598,3.23373,2.70476
4312,96.9252,94.8752,94.5732,94.7784312,1.7832,2.85639,3.20257,2.75351
4313,96.937,94.932,94.2236,94.994313,1.57578,2.78263,3.36459,2.57303
4314,96.8334,95.006,94.4852,94.754314,1.68152,2.84932,3.37817,2.70318
4315,96.898,94.8608,94.6244,94.47444315,1.65074,2.90175,3.30834,2.77103
4316,96.858,94.9284,94.3588,94.73244316,1.70246,2.80047,3.36979,2.7778
4317,97.0132,95.0328,94.1472,94.79284317,1.56965,2.5376,3.54039,2.73743
4318,96.8132,94.9212,94.2264,94.67444318,1.66456,2.83,3.43333,2.8713
4319,96.8158,94.7912,94.6492,94.84444319,1.67222,2.87737,3.40906,2.65204
4320,96.9004,95.0928,93.9732,94.88164320,1.57498,2.74215,3.63818,2.74697
4321,96.9954,95.164,94.2376,94.7284321,1.64067,2.51711,3.55796,2.75081
4322,96.846,94.7516,94.1192,94.84164322,1.6236,2.81371,3.74773,2.83547
4323,96.762,94.9088,94.2912,94.75844323,1.75597,2.75997,3.14164,2.7413
4324,96.9802,94.9304,94.568,94.90644324,1.62893,2.73033,3.07601,2.76479
4325,96.7876,95.0584,94.1172,94.65284325,1.68274,2.67853,3.43422,2.72871
4326,96.936,95.002,94.5348,94.69644326,1.64927,2.76164,3.25549,2.83849
4327,96.8328,94.824,94.6148,94.90284327,1.55706,2.83443,3.33644,2.63546
4328,96.8282,95.1856,94.2688,94.67644328,1.7123,2.6637,3.70909,2.88863
4329,96.9162,95.1828,94.4352,94.88284329,1.76636,2.68339,3.2054,2.61829
4330,96.9998,94.9516,94.284,94.60724330,1.69414,2.93001,3.35175,2.77574
4331,96.8606,94.984,94.7328,94.69924331,1.63357,2.89271,3.17784,2.69416
4332,96.8576,94.8192,94.3308,95.014332,1.61029,2.97019,3.49108,2.74057
4333,96.9108,94.87,94.2956,94.76564333,1.68727,2.68035,3.78194,2.84452
4334,96.9834,94.958,94.3296,94.81084334,1.72254,2.88479,3.43334,2.75602
4335,96.943,94.9348,94.3284,94.72484335,1.62511,2.70209,3.5048,2.76422
4336,96.8318,94.8356,94.1924,94.93724336,1.71744,2.87148,3.49569,2.71891
4337,96.88,94.87,94.362,94.8124337,1.68825,2.76905,3.52839,2.75118
4338,96.9684,94.908,94.2252,94.87884338,1.7392,2.7938,3.27193,2.76685
4339,97.063,94.8168,94.4472,94.83364339,1.60602,3.17102,3.31496,2.70924
4340,96.9116,95.0912,94.2556,94.834340,1.59806,2.57387,3.72709,2.72323
4341,97.0176,94.5824,94.7428,94.78564341,1.68194,3.02451,3.26666,2.67942
4342,96.8268,95.0364,94.452,94.9444342,1.63765,2.79234,3.25146,2.40577
4343,96.9308,94.8052,94.2632,94.86764343,1.70301,2.85083,3.55746,2.63019
4344,96.8956,95.0552,94.4368,94.94484344,1.6186,2.53109,3.27354,2.70785
4345,96.9516,95.0708,94.556,94.9124345,1.74776,2.82968,3.55413,2.60834
4346,96.8428,94.9132,94.1888,94.78444346,1.66869,2.80281,3.28022,2.72235
4347,96.811,94.9032,94.1212,94.95164347,1.76102,2.60275,3.51822,2.80454
4348,97.0308,95.1528,94.2708,94.864348,1.60862,2.49656,3.27006,2.58836
4349,96.7748,94.7728,94.3764,94.79524349,1.67686,2.78198,3.31694,2.54542
4350,96.859,94.6284,94.5004,94.87564350,1.60375,2.9148,3.38452,2.61717
4351,96.7546,94.8856,94.4184,94.9184351,1.67391,2.77068,3.18484,2.82886
4352,96.9972,94.9084,94.176,95.03484352,1.6378,2.89117,3.26446,2.72341
4353,96.788,94.656,94.3432,94.78044353,1.85629,2.9337,3.32868,2.59097
4354,96.903,94.7924,94.644,94.65484354,1.68554,2.7423,3.29829,2.8541
4355,96.8386,94.8188,93.9408,94.57284355,1.61469,2.85072,3.40839,2.75028
4356,96.957,94.7792,94.164,94.79284356,1.59744,2.74189,3.31628,2.69131
4357,96.8544,94.7688,94.1236,94.61484357,1.70713,2.8341,3.87488,2.72271
4358,96.8878,94.7596,94.1668,94.99764358,1.66594,2.80289,3.34055,2.66692
4359,96.8478,94.984,94.3768,94.83884359,1.68423,2.53464,3.28645,2.70505
4360,96.9678,95.044,94.3536,94.71924360,1.64372,2.68926,3.43417,2.67532
4361,96.9872,95.0828,94.2536,94.824361,1.56459,2.72387,3.42532,2.64332
4362,96.8956,94.6264,94.3332,94.70164362,1.70379,2.85297,3.32918,2.6997
4363,96.8388,94.832,94.5196,94.59524363,1.67844,2.89044,3.35235,2.87307
4364,96.883,94.872,94.2276,94.83084364,1.68113,2.74517,3.87987,2.84354
4365,96.866,94.898,94.3632,94.78764365,1.67539,2.80988,3.50751,2.77352
4366,96.9052,94.8392,94.3144,94.87884366,1.72926,2.9687,3.43253,2.76659
4367,97.026,94.764,94.076,94.69724367,1.70994,2.92646,3.43176,2.73254
4368,96.8434,94.7744,94.2796,95.12124368,1.58136,3.0017,3.28818,2.65745
4369,96.8424,95.0612,94.3512,94.65884369,1.6606,2.46869,3.4343,2.57502
4370,96.7298,94.9708,94.1816,95.03924370,1.66278,2.82138,3.73982,2.51808
4371,96.7898,94.9088,94.4156,94.66724371,1.67713,2.76353,3.12932,2.68584
4372,96.9126,94.7412,94.0868,94.8884372,1.62634,2.79141,3.81847,2.76393
4373,96.9566,94.906,94.0796,94.81644373,1.71692,2.82249,3.68419,2.66893
4374,97.0198,94.784,94.4952,94.58724374,1.56412,3.16295,3.33098,2.8371
4375,96.9878,94.9192,94.1956,94.66684375,1.67523,2.87578,3.4487,2.7493
4376,96.9924,94.8836,94.4064,94.79924376,1.67478,2.77229,3.52065,2.82809
4377,96.8418,94.9112,94.39,94.79524377,1.76615,2.74773,3.65171,2.70155
4378,96.8092,95.0452,94.5316,94.64284378,1.71717,2.7207,3.12595,2.73438
4379,96.985,94.6968,94.3716,94.91524379,1.6693,2.86059,3.43333,2.59655
4380,96.8752,95.026,94.7204,94.75524380,1.72281,2.65331,3.2789,2.62887
4381,96.9326,94.966,94.5172,94.9744381,1.62435,2.63952,3.19749,2.53365
4382,96.9304,94.7644,94.5376,94.944382,1.60897,2.80604,3.25467,2.6781
4383,96.8756,94.86,94.4252,94.82244383,1.64586,2.73708,3.33734,2.6805
4384,96.8086,95.0052,94.4524,94.684384,1.65813,2.71842,3.52471,2.92802
4385,96.8904,94.8676,94.2484,94.79724385,1.53673,2.80414,3.37823,2.93245
4386,96.8432,95.108,94.5348,94.83324386,1.69254,2.73101,3.12302,2.67805
4387,96.8488,94.914,94.3532,94.7564387,1.70406,2.67559,3.268,2.79534
4388,96.7822,94.9344,94.3024,94.95284388,1.64834,2.75716,3.45695,2.74241
4389,96.8558,94.8532,94.2148,94.80044389,1.5286,2.73919,3.48414,2.77574
4390,96.8762,94.8608,94.2428,94.59124390,1.68103,2.7017,3.5274,2.73836
4391,96.8648,95.1116,94.412,94.74884391,1.70145,2.60592,3.49203,2.73395
4392,96.882,94.9656,94.2592,94.8624392,1.64302,2.66364,3.68115,2.54673
4393,96.8856,94.748,94.296,94.8424393,1.58774,2.93056,3.38775,2.47676
4394,96.8196,94.9124,94.3916,94.76444394,1.75132,2.64779,3.49946,2.62308
4395,96.8394,94.8964,94.4128,94.91124395,1.70964,2.70047,3.60007,2.60786
4396,96.8228,95.0324,94.3336,94.90444396,1.72674,2.66001,3.42091,2.50948
4397,96.9762,95.132,94.2948,94.69884397,1.62521,2.72288,3.4829,2.72334
4398,96.9534,94.8364,94.6416,94.65924398,1.63635,2.83801,3.25908,2.58801
4399,96.9912,94.92,94.448,94.864399,1.55687,2.7952,3.16373,2.61205
4400,96.8976,95.0516,94.0944,94.87044400,1.63215,2.67309,3.57445,2.80186
4401,96.7626,94.8528,94.4376,94.91644401,1.708,2.83655,3.30963,2.65408
4402,96.8456,94.5248,94.2612,94.6864402,1.63318,2.87699,3.27224,2.61856
4403,96.963,94.9088,94.3776,94.67044403,1.67363,2.80445,3.39083,2.70611
4404,96.8912,95.032,94.4324,94.90884404,1.70586,2.59679,3.20978,2.73961
4405,96.9586,95.0316,94.2088,94.61684405,1.60448,2.63455,3.51928,2.69688
4406,96.7932,94.7784,94.3072,95.09244406,1.69504,2.76385,3.63188,2.71335
4407,96.8264,94.8068,94.5388,94.67844407,1.70279,2.86656,3.01405,2.72959
4408,96.8312,94.8236,94.4828,94.76844408,1.74967,2.72485,3.327,2.84353
4409,97.0366,94.8192,94.252,94.834409,1.73875,2.6535,3.52286,2.69158
4410,96.8954,94.858,94.3908,94.93084410,1.6158,2.92606,3.45696,2.63808
4411,96.817,94.8436,94.2248,94.69044411,1.66771,2.74531,3.36871,2.78395
4412,96.869,95.0156,94.558,94.75684412,1.60391,2.78059,3.19441,2.76866
4413,96.9424,94.8792,94.516,94.76444413,1.65117,2.77848,3.05894,2.64102
4414,96.8884,94.9272,94.4396,94.89484414,1.61457,2.7205,3.50078,2.82102
4415,96.8686,95.134,94.3012,94.83364415,1.69788,2.69052,3.18902,2.87969
4416,96.9066,94.8052,94.1668,94.85124416,1.59924,2.72295,3.48213,2.76352
4417,96.9232,94.9688,94.7184,94.75884417,1.57589,2.80836,3.1249,2.75582
4418,96.9462,94.7116,94.2948,94.87484418,1.62233,2.81634,3.30077,2.61392
4419,96.9808,94.8456,94.4716,94.7484419,1.79829,2.96812,3.25806,2.71122
4420,96.9316,94.8628,94.3176,95.06484420,1.65107,2.85828,3.25285,2.5841
4421,96.8742,94.9224,94.3868,94.72644421,1.74658,2.98348,3.33681,2.76915
4422,96.9414,94.8308,94.1632,94.95764422,1.75998,2.67198,3.48784,2.64967
4423,96.8592,94.8524,94.3356,94.79724423,1.67893,2.76889,3.61876,2.80367
4424,96.8794,95.0408,94.3848,94.87164424,1.70664,2.80139,3.14687,2.64289
4425,96.9594,94.94,94.7436,94.77844425,1.69053,2.74093,3.17681,2.71944
4426,96.9112,94.866,94.172,95.00884426,1.64697,2.77175,3.36647,2.6781
4427,97.1372,94.846,94.2248,94.83284427,1.57961,2.74373,3.49551,2.67463
4428,96.793,95.0276,94.5232,94.89444428,1.65229,2.70991,3.38136,2.55021
4429,96.905,94.702,94.3212,94.564429,1.61249,2.7736,3.36748,2.82947
4430,96.8256,94.8828,94.3768,94.94564430,1.70185,2.71413,3.45924,2.61581
4431,96.871,94.9556,94.7404,94.9664431,1.62611,2.66462,3.18326,2.77893
4432,96.9596,94.9156,94.3636,94.9544432,1.60269,2.85576,3.2408,2.65993
4433,96.8456,94.9212,94.3864,94.65844433,1.65961,2.69861,3.3683,2.86247
4434,96.772,94.636,94.2492,94.95444434,1.70042,3.03222,3.2958,2.75817
4435,96.791,94.926,94.1288,94.71844435,1.68694,2.71129,3.18736,2.80104
4436,96.9736,94.726,94.3376,94.75084436,1.56795,2.73394,3.50679,2.72818
4437,96.8896,94.8244,94.256,94.72284437,1.68268,2.84351,3.50806,2.74955
4438,96.8858,94.988,94.5704,95.00764438,1.55654,2.68239,3.21388,2.63175
4439,96.8168,94.7888,94.4152,94.68484439,1.66869,2.83273,3.27103,2.69049
4440,96.7336,94.9164,94.226,94.97364440,1.74705,2.7733,3.67001,2.71006
4441,96.909,94.9576,94.368,94.39924441,1.60898,2.76607,3.34029,2.85256
4442,96.8816,94.9956,94.5896,94.84484442,1.67963,2.69059,3.24119,2.67915
4443,96.8618,94.8748,94.3872,94.83644443,1.63568,2.75624,3.39013,2.43633
4444,96.9788,95.0672,94.146,95.02964444,1.62203,2.76115,3.41433,2.69276
4445,96.8762,95.1176,94.2808,94.61484445,1.61455,2.52807,3.31214,2.74614
4446,96.8026,95.0492,94.41,94.82564446,1.70721,2.51836,3.24061,2.67584
