step,SARSA,Q_learning,double_Q_learning,QV_learning,stdSARSA,stdQ,stddoubleQ,stdQV
2769,95.7164,97.566,97.544,97.49842769,9.19789,0.960439,0.991919,0.958122
2770,96.1118,97.6692,97.6224,97.46122770,3.46941,0.983022,1.01744,0.993506
2771,96.1588,97.6116,97.608,97.55722771,2.70728,0.962801,1.01545,1.04591
2772,95.956,97.6288,97.5944,97.53322772,5.51559,1.01081,1.01349,1.00571
2773,96.1434,97.5264,97.5832,97.5242773,2.21229,1.00345,1.00894,0.964398
2774,96.27,97.5424,97.5164,97.58042774,2.27284,0.984704,0.97569,1.01186
2775,96.2542,97.5968,97.5804,97.5222775,3.07481,1.00199,0.993909,0.987399
2776,96.282,97.5716,97.6116,97.49282776,2.25753,1.00004,1.00683,0.994398
2777,95.7972,97.6128,97.5532,97.44162777,9.04326,1.02278,1.02753,0.997692
2778,95.6536,97.604,97.6008,97.54082778,10.7973,0.989537,0.978488,1.05293
2779,95.3396,97.6172,97.5656,97.47082779,16.3993,1.02236,1.00141,1.0242
2780,95.961,97.6168,97.5576,97.6242780,2.47208,0.964343,0.983607,1.03169
2781,96.1632,97.584,97.544,97.5942781,2.47194,0.982682,0.98504,1.05908
2782,96.0016,97.5656,97.648,97.52882782,2.87216,0.987247,0.969833,0.994973
2783,96.0712,97.62,97.538,97.60082783,2.62408,0.995148,0.930331,1.03792
2784,95.987,97.5416,97.654,97.61082784,4.05353,1.00564,1.00154,1.02713
2785,96.261,97.4964,97.6452,97.4762785,2.18566,0.960118,1.01191,1.02418
2786,96.297,97.5396,97.6016,97.49322786,2.03951,0.999896,0.994946,0.995607
2787,96.0608,97.5568,97.6408,97.51122787,2.42968,1.05127,0.980008,1.00317
2788,96.2284,97.5984,97.5728,97.54722788,2.17208,0.951965,0.985363,1.0324
2789,96.2844,97.5668,97.5804,97.51442789,2.15485,0.973785,0.978824,0.978342
2790,96.1054,97.6748,97.6028,97.48362790,2.34815,0.954445,0.990874,1.02846
2791,95.823,97.6912,97.6424,97.50482791,9.26474,0.982569,0.999501,1.02476
2792,95.9722,97.6264,97.5024,97.51482792,4.90676,1.03589,0.974266,0.99961
2793,96.2412,97.4828,97.5768,97.54642793,2.18816,0.980665,0.990566,1.03065
2794,95.9168,97.586,97.588,97.48642794,4.08329,0.958772,1.00671,0.992076
2795,96.1708,97.5416,97.5744,97.53962795,2.12791,0.93652,0.953218,1.03628
2796,96.0214,97.6192,97.5324,97.48522796,3.04321,1.00691,0.962492,1.05475
2797,96.0538,97.7024,97.5564,97.50242797,2.4626,1.03641,0.989191,1.01874
2798,96.341,97.5636,97.59,97.50762798,2.20628,0.948449,0.973314,1.03546
2799,96.0978,97.6068,97.6344,97.51042799,2.07769,0.999297,1.0096,1.05533
2800,96.1206,97.6268,97.5632,97.55882800,2.29426,1.00987,1.00276,1.05428
2801,95.9706,97.5936,97.6004,97.61082801,3.08204,1.00238,1.02509,1.03435
2802,96.0852,97.5616,97.5476,97.49482802,2.62452,1.00366,0.924627,1.01243
2803,95.8506,97.542,97.5004,97.52362803,2.25808,0.986507,0.995068,1.03615
2804,95.9354,97.5616,97.674,97.48322804,4.76566,0.990417,1.01266,1.04083
2805,96.1622,97.6408,97.5824,97.5522805,2.18368,0.991693,0.986798,1.07923
2806,96.203,97.6456,97.6028,97.53562806,2.47185,1.00749,0.972539,1.04717
2807,95.965,97.6264,97.6704,97.5322807,2.94283,0.957718,1.0346,1.02067
2808,96.1198,97.624,97.5604,97.552808,2.50927,1.02203,0.974532,1.05177
2809,96.254,97.5992,97.6116,97.57482809,2.24475,1.01839,1.00913,1.03201
2810,96.1526,97.6212,97.5292,97.56722810,2.22518,0.99661,0.968477,0.974907
2811,96.0886,97.6096,97.6144,97.56962811,2.58279,0.964525,1.03039,1.05088
2812,96.1344,97.5116,97.546,97.48042812,2.14593,0.964295,0.965673,1.00901
2813,96.2056,97.624,97.5472,97.53042813,2.26174,0.95945,0.961464,0.986446
2814,96.0018,97.6368,97.5636,97.52814,2.48855,0.973533,1.01242,0.993861
2815,96.3006,97.618,97.512,97.54642815,2.19748,0.960623,1.03163,0.993422
2816,96.1322,97.5956,97.5808,97.562816,2.49145,0.968907,0.980832,1.03738
2817,96.1482,97.5296,97.5284,97.48642817,2.24488,0.997038,1.03988,1.04033
2818,96.0964,97.6788,97.644,97.55362818,2.58918,1.03287,1.0183,1.08285
2819,96.0528,97.5988,97.5064,97.47882819,2.35448,0.977138,0.919325,0.978545
2820,96.1018,97.6372,97.6556,97.58362820,2.36637,0.998387,0.982501,1.02722
2821,95.83,97.5848,97.5436,97.54522821,3.65805,1.0392,1.01206,1.05556
2822,95.8616,97.7084,97.5876,97.5042822,2.91549,0.995113,1.001,1.03865
2823,96.3264,97.544,97.6348,97.51042823,2.12901,0.944745,0.976273,0.960652
2824,96.202,97.596,97.6272,97.57842824,2.21797,0.983292,1.05166,1.02357
2825,96.22,97.6832,97.6316,97.52722825,2.11034,0.926821,1.01841,1.03629
2826,96.0732,97.6328,97.6056,97.61442826,2.72723,0.995532,1.00286,0.996129
2827,96.3086,97.5392,97.6128,97.52522827,2.15088,0.931055,0.947247,1.01023
2828,96.1022,97.6092,97.5132,97.55362828,2.11398,0.98922,0.981135,1.00888
2829,96.082,97.6188,97.5984,97.53322829,2.41058,0.965757,1.00534,1.05015
2830,96.0018,97.6156,97.5644,97.58082830,2.29305,0.985655,0.970738,1.04466
2831,96.0668,97.574,97.5656,97.52882831,2.28021,0.965176,0.966114,1.05855
2832,96.1162,97.6476,97.5264,97.51042832,2.50988,0.972118,1.0217,0.985237
2833,96.4052,97.5992,97.674,97.492833,2.11493,0.999039,0.985679,1.03745
2834,96.246,97.626,97.6712,97.41242834,2.03335,0.977693,1.04118,1.04534
2835,96.213,97.6424,97.508,97.54082835,2.08861,1.00866,0.956167,1.0075
2836,95.8824,97.5956,97.57,97.552836,2.31155,0.984957,1.00756,1.02207
2837,96.3346,97.5536,97.5332,97.50842837,2.08473,1.02602,0.933348,1.05702
2838,96.0502,97.6476,97.6056,97.52922838,2.14136,0.973434,1.03242,1.02225
2839,96.135,97.698,97.6028,97.57242839,2.50779,0.930331,1.00729,1.04236
2840,96.1568,97.656,97.6408,97.53082840,2.24043,1.00434,0.997083,1.0591
2841,96.0028,97.6528,97.5548,97.54082841,2.56515,0.974768,0.992752,1.03955
2842,96.0854,97.5668,97.556,97.54322842,2.16316,0.99008,0.972576,1.01279
2843,96.1528,97.6404,97.6432,97.52242843,2.47319,0.989731,0.985197,1.02132
2844,96.235,97.5368,97.638,97.5122844,2.42868,0.931926,1.02086,1.01521
2845,96.1542,97.6232,97.5852,97.5142845,2.58488,1.01301,0.960844,1.04883
2846,96.3008,97.628,97.5904,97.48322846,2.11375,0.960925,0.993775,0.993639
2847,96.2414,97.5972,97.5784,97.44882847,2.16275,0.987316,0.966568,1.00702
2848,95.9806,97.5664,97.5844,97.61162848,2.1741,0.965894,1.03884,1.00532
2849,96.2334,97.5988,97.602,97.50562849,2.03772,0.997717,0.982281,1.00354
2850,96.0018,97.6168,97.658,97.51042850,3.56743,1.0166,0.980732,0.957315
2851,96.191,97.5748,97.5428,97.51682851,2.12944,0.982693,0.969375,1.02768
2852,95.8038,97.522,97.5912,97.40922852,5.23588,1.00602,0.99209,1.0252
2853,96.2356,97.6756,97.564,97.5162853,2.30929,0.979288,0.965062,1.00542
2854,96.089,97.5844,97.5912,97.562854,2.2555,1.01768,1.02524,0.989465
2855,96.2404,97.5476,97.5616,97.56442855,2.08595,0.985847,0.962479,1.00157
2856,96.0478,97.61,97.6072,97.55482856,2.29651,1.01893,1.03086,1.04634
2857,96.0708,97.6092,97.5724,97.48962857,2.34317,0.977505,1.00301,1.05146
2858,95.9782,97.538,97.69,97.46242858,2.32612,0.943566,1.00207,1.02189
2859,96.0668,97.5876,97.5604,97.55122859,2.19297,1.0126,0.976008,1.04744
2860,96.0152,97.5912,97.5676,97.45122860,6.25493,1.02618,1.00542,0.983676
2861,95.947,97.5876,97.548,97.52242861,2.72793,0.995071,0.952563,1.05089
2862,95.7834,97.6224,97.5592,97.57562862,4.29974,1.02831,0.998446,0.983527
2863,96.1286,97.6916,97.4976,97.45962863,2.61904,1.0143,0.966103,0.985276
2864,96.2342,97.6024,97.616,97.57842864,2.30038,1.02215,0.97582,1.04607
2865,96.0186,97.5864,97.5488,97.48482865,2.34509,0.997344,0.970988,1.00511
2866,96.2038,97.6832,97.6512,97.53122866,2.17802,1.03094,1.03062,0.996748
2867,96.203,97.6376,97.5984,97.52042867,2.44547,0.961679,0.967139,1.05002
2868,96.1988,97.6272,97.64,97.54242868,2.13565,0.949642,0.935692,1.01163
2869,96.2352,97.524,97.5152,97.49922869,2.10067,0.987757,0.951383,1.03503
2870,96.0744,97.5636,97.6252,97.55122870,4.02561,0.978997,1.03279,1.05649
2871,96.043,97.6032,97.5996,97.53082871,2.96126,0.979546,0.983341,1.03225
2872,96.019,97.6552,97.5052,97.61042872,2.88512,1.02356,0.981536,0.971294
2873,95.7988,97.5968,97.5144,97.4182873,3.47108,1.02317,0.978096,0.987074
2874,95.8866,97.6232,97.6208,97.48042874,2.44861,0.982213,1.01739,1.02591
2875,96.0244,97.6916,97.6016,97.50682875,2.24536,0.9497,1.01035,0.998335
2876,96.0138,97.5756,97.616,97.54962876,3.37532,0.963309,0.969239,1.01154
2877,96.2834,97.6448,97.5984,97.552877,2.21648,0.996831,0.987602,1.04704
2878,96.0002,97.5644,97.6032,97.5762878,2.57134,0.947889,1.02262,1.04487
2879,96.0332,97.5252,97.6336,97.45722879,2.66216,0.98886,0.953893,0.992617
2880,96.1888,97.6548,97.6264,97.4962880,2.37666,1.00126,1.03365,1.04203
2881,96.1244,97.5836,97.542,97.51042881,2.12778,0.995013,0.967593,1.07308
2882,96.1104,97.5872,97.5448,97.54762882,4.89857,0.980447,1.02847,0.991834
2883,96.2232,97.5884,97.598,97.56962883,2.14998,1.01797,1.0022,1.01361
2884,96.2272,97.6268,97.6088,97.50642884,2.08191,0.96391,0.920045,1.0013
2885,96.1424,97.576,97.6036,97.52762885,2.31685,0.982763,1.01882,1.04932
2886,96.008,97.512,97.576,97.45882886,2.55099,0.987004,0.979093,0.997588
2887,96.1614,97.624,97.5904,97.56282887,2.41152,0.999312,0.994499,0.997746
2888,96.3892,97.6004,97.614,97.53522888,2.31517,0.9994,0.972771,1.02425
2889,96.2826,97.6324,97.638,97.46562889,2.08167,1.02121,0.959706,0.988017
2890,96.1858,97.5604,97.5796,97.49562890,2.2274,0.960225,0.936709,1.00179
2891,96.0012,97.6616,97.546,97.52522891,4.72073,0.966005,0.986491,1.01828
2892,95.9672,97.6044,97.5388,97.54922892,3.16025,0.990546,0.997765,1.03594
2893,96.0204,97.6488,97.5348,97.52642893,4.83384,0.996001,0.974058,1.04943
2894,96.1868,97.5716,97.5452,97.5482894,2.15502,0.988855,0.965462,1.02685
2895,96.0214,97.6276,97.618,97.46522895,2.99158,1.01056,0.973528,1.01996
2896,96.2716,97.6404,97.552,97.49162896,2.05958,0.973431,1.01435,0.962751
2897,95.785,97.6212,97.6028,97.5862897,5.03314,0.949416,1.03417,1.006
2898,96.2018,97.622,97.6048,97.48762898,2.27942,0.971636,0.959154,0.975913
2899,96.108,97.6324,97.5484,97.42962899,2.17001,0.983702,0.963067,1.03356
2900,96.0454,97.6872,97.5568,97.46082900,2.28352,1.02469,0.969976,1.01948
2901,96.0232,97.57,97.584,97.50482901,5.07644,0.97315,1.02445,1.00887
2902,96.1544,97.6452,97.6184,97.53642902,2.32178,0.978957,1.03521,0.978915
2903,96.0792,97.5456,97.588,97.51962903,2.21824,0.966934,0.960342,1.03476
2904,96.0924,97.592,97.5504,97.60362904,2.11799,0.972222,0.952691,1.06165
2905,96.1068,97.618,97.6304,97.51522905,3.29446,1.00832,0.989887,1.04851
2906,96.251,97.546,97.5432,97.46162906,2.33604,0.974086,0.965968,1.01692
2907,96.2986,97.6668,97.6484,97.6022907,2.17111,1.00197,0.987997,1.02804
2908,96.2804,97.586,97.624,97.52362908,2.34181,0.964429,0.96444,1.04698
2909,96.0934,97.5432,97.5504,97.53322909,2.3672,0.963978,1.02236,1.03295
2910,96.145,97.6244,97.546,97.54162910,2.11698,1.00652,1.02881,1.05358
2911,96.3222,97.5276,97.5964,97.46122911,2.12327,1.01798,1.00267,0.996401
2912,96.0254,97.6028,97.6212,97.50522912,2.15177,1.0167,0.992991,1.0457
2913,96.1928,97.574,97.5744,97.57722913,2.24556,0.964346,0.953889,1.0155
2914,95.999,97.6592,97.6316,97.57162914,3.05818,0.987044,0.94202,1.00856
2915,95.9558,97.6224,97.63,97.4022915,5.95642,0.931482,1.01862,1.05052
2916,96.124,97.5496,97.5448,97.5842916,2.22636,1.01304,1.00239,1.02469
2917,96.2738,97.6552,97.5832,97.57362917,2.22123,0.978485,1.00521,1.07321
2918,96.0924,97.5816,97.57,97.53042918,2.37404,0.97946,1.01523,1.01333
2919,95.8358,97.6484,97.5648,97.54282919,4.38296,1.0223,1.00704,1.01304
2920,96.1784,97.5216,97.5732,97.53122920,2.25534,0.994431,0.973078,0.997871
2921,96.1002,97.638,97.5912,97.50562921,2.22261,0.957453,1.02532,1.01598
2922,96.1424,97.5956,97.5636,97.47042922,2.10158,0.996745,0.930653,1.02497
2923,96.0992,97.626,97.576,97.51722923,2.62247,1.03106,1.02101,1.00858
2924,96.0016,97.5676,97.5604,97.58162924,2.44458,0.955903,1.02502,1.00031
2925,96.0198,97.562,97.6488,97.47922925,4.42558,0.95024,1.01997,1.00086
2926,96.164,97.5564,97.5528,97.59962926,2.13333,0.986762,1.00742,1.05902
2927,95.7504,97.5488,97.5996,97.60722927,4.04549,1.01577,0.962206,1.07552
2928,95.8652,97.616,97.6044,97.47442928,2.9296,0.968165,0.963857,1.02679
2929,96.1292,97.5416,97.6488,97.45722929,2.28165,0.983844,1.00559,0.985986
2930,95.941,97.6436,97.602,97.43842930,2.97501,1.00221,0.967428,1.06919
2931,96.219,97.6352,97.5976,97.51362931,2.54428,0.991262,1.00136,1.05158
2932,96.4348,97.6208,97.5744,97.53042932,2.03946,0.992234,0.996145,1.05858
2933,96.1218,97.5548,97.5296,97.542933,2.45264,0.998217,0.976199,0.990232
2934,96.1164,97.5876,97.6264,97.57562934,3.14028,0.982693,1.02992,1.0201
2935,96.1634,97.5996,97.6128,97.46282935,2.18385,0.988777,0.995669,1.01263
2936,96.1892,97.6232,97.53,97.50882936,2.22051,0.997006,1.01137,1.02637
2937,96.1314,97.5364,97.5544,97.54442937,2.16791,0.979977,0.970691,1.0125
2938,96.3312,97.5888,97.5336,97.52642938,2.09294,1.00648,0.991439,1.00925
2939,95.4592,97.532,97.6224,97.52642939,13.7392,0.980946,0.995579,0.975143
2940,96.0632,97.628,97.594,97.45082940,2.68166,0.993909,0.97892,1.00832
2941,96.1902,97.6844,97.58,97.50442941,2.30428,1.02411,0.973612,1.00067
2942,96.126,97.6068,97.5636,97.53762942,2.36313,0.953579,0.999297,0.986684
2943,96.126,97.5256,97.5836,97.50962943,3.81953,0.972206,0.981005,1.02363
2944,95.975,97.6664,97.6304,97.52562944,2.84797,0.984719,1.01424,1.00665
2945,96.1682,97.5748,97.6512,97.47522945,2.71167,1.0014,0.963296,1.00643
2946,95.9654,97.5696,97.5948,97.46642946,5.12508,1.01321,0.999946,1.00267
2947,96.3174,97.6604,97.624,97.60322947,1.97178,1.00213,0.970476,1.00614
2948,96.0866,97.5572,97.6608,97.55162948,2.21104,1.01485,1.0039,1.06025
2949,95.4992,97.6756,97.5728,97.56762949,12.696,0.988961,1.03021,1.00295
2950,96.0332,97.6304,97.568,97.60082950,2.21447,0.991018,0.980498,1.01918
2951,96.0164,97.5904,97.5656,97.55562951,4.02389,0.968498,0.991774,1.00774
2952,96.1048,97.584,97.534,97.55642952,2.42094,1.01196,0.945158,1.00818
2953,96.1082,97.6316,97.5832,97.51242953,2.13816,1.0087,0.982913,1.02641
2954,96.0958,97.604,97.604,97.50242954,2.53382,0.96473,0.99807,1.05288
2955,96.1826,97.6548,97.604,97.55242955,2.18918,0.984823,1.01382,1.07035
2956,96.1452,97.644,97.6236,97.49482956,2.22578,1.00875,0.97669,1.03013
2957,96.1688,97.5912,97.5744,97.5142957,2.20468,1.00124,0.99333,1.0818
2958,96.1992,97.626,97.5944,97.5382958,2.58892,1.02069,1.0146,0.976645
2959,96.151,97.5712,97.6244,97.52482959,2.23416,0.98953,1.0097,1.03828
2960,96.2832,97.5624,97.5368,97.54722960,2.3731,0.998332,0.979799,1.04035
2961,95.8962,97.6288,97.5868,97.60322961,2.66178,1.00922,1.02586,0.994862
2962,96.0858,97.5476,97.584,97.61962962,2.97024,1.00179,0.970806,1.04124
2963,96.0918,97.574,97.6156,97.57242963,3.68662,0.96252,0.978814,1.06881
2964,95.4584,97.6028,97.5676,97.54962964,11.2419,1.00943,0.965314,1.03252
2965,96.081,97.618,97.6192,97.60042965,2.46413,0.983583,1.05843,1.01976
2966,96.0268,97.5988,97.6008,97.53882966,4.12359,1.00825,0.977261,1.05429
2967,95.8826,97.5272,97.6068,97.42082967,5.75293,1.00303,0.99424,1.00624
2968,96.0592,97.5548,97.5916,97.5562968,2.78988,0.990816,1.00726,1.03002
2969,95.8874,97.6484,97.5776,97.49362969,3.03132,0.976185,1.015,0.991826
2970,96.2294,97.5764,97.5096,97.512970,2.12806,0.999441,0.946482,0.996705
2971,96.2318,97.5216,97.6168,97.59722971,2.40217,0.991047,1.03802,1.0275
2972,96.153,97.6232,97.5768,97.47762972,2.16964,0.996284,1.02338,1.04907
2973,96.0956,97.6052,97.5372,97.5122973,2.51771,0.961526,0.974216,1.05236
2974,96.0876,97.618,97.602,97.48322974,3.00687,1.0057,0.965607,0.996453
2975,96.1334,97.5948,97.596,97.4762975,2.28034,0.988359,1.0165,1.06545
2976,96.0416,97.4996,97.5492,97.51562976,2.58367,0.963203,1.00067,1.01477
2977,96.0098,97.6316,97.6312,97.52042977,2.40648,1.01794,0.998873,1.01453
2978,96.1884,97.6108,97.6104,97.522978,2.1251,0.974127,1.00473,1.02707
2979,96.0818,97.6464,97.6036,97.48322979,2.39302,1.00722,1.00227,1.02495
2980,96.292,97.7016,97.5492,97.46842980,2.15418,0.995629,0.967915,1.05157
2981,96.1548,97.6252,97.6316,97.54482981,2.28504,0.980411,1.01306,0.990996
2982,96.2582,97.5128,97.5948,97.5722982,2.00403,0.972212,1.00019,1.035
2983,96.0498,97.5928,97.5948,97.58842983,2.20407,0.993553,0.993526,1.02189
2984,96.0002,97.6136,97.5672,97.5542984,2.22919,0.960737,0.972196,0.981613
2985,94.3372,97.5452,97.6224,97.53322985,42.0616,0.978957,1.03814,1.00992
2986,95.9438,97.5728,97.5916,97.48162986,3.71787,1.00927,0.981025,1.02023
2987,96.133,97.6368,97.5644,97.51042987,2.10665,0.983507,0.995315,1.06942
2988,96.203,97.616,97.5992,97.5962988,2.16953,0.977049,1.02129,1.04161
2989,95.9964,97.658,97.634,97.49682989,2.22474,0.967758,1.021,0.999635
2990,96.1918,97.7224,97.6376,97.56842990,2.34501,0.996182,0.980625,1.05203
2991,96.1634,97.6244,97.6116,97.542991,2.38677,0.992595,0.962136,0.994746
2992,96.175,97.612,97.5912,97.55522992,2.19517,0.959425,1.01615,1.0236
2993,96.1468,97.536,97.618,97.65362993,2.21554,0.939566,0.961289,0.971436
2994,96.2498,97.552,97.6748,97.54042994,2.22841,0.996201,0.940938,1.04333
2995,95.9338,97.5972,97.4892,97.52042995,3.34002,1.05516,1.00549,1.01594
2996,96.1136,97.6088,97.6636,97.46842996,2.30358,0.951169,1.0052,1.02366
2997,96.2726,97.5688,97.5904,97.54082997,2.15805,0.980524,1.00498,0.996803
2998,96.0162,97.6,97.6592,97.52882998,2.94848,1.01477,1.00209,1.01511
2999,95.985,97.5708,97.5864,97.52042999,2.34999,0.978339,0.995497,1.01034
3000,96.2456,97.6548,97.5948,97.59963000,2.22821,1.03852,0.976388,1.00904
3001,96.1218,97.6568,97.5448,97.44643001,2.32283,0.966961,0.957577,1.013
3002,96.187,97.59,97.4868,97.533002,2.18883,0.963981,0.979013,1.00231
3003,96.0332,97.5628,97.6052,97.56523003,2.41876,0.9828,0.973598,1.05693
3004,96.1524,97.5496,97.5496,97.50963004,2.14847,0.984368,0.990767,1.00526
3005,95.959,97.7304,97.544,97.49643005,2.42842,0.982953,0.989497,1.00203
3006,96.1442,97.7008,97.6228,97.50923006,2.14515,0.998118,1.03276,1.05913
3007,96.1638,97.6036,97.638,97.54443007,2.23542,0.986097,0.989422,1.00265
3008,96.0554,97.5232,97.626,97.63323008,3.18177,0.979562,0.98803,1.05986
3009,96.0666,97.632,97.624,97.533009,2.26882,1.00762,1.0174,1.00526
3010,96.1444,97.5936,97.5668,97.5223010,2.17685,0.983849,0.992017,1.06331
3011,95.978,97.6,97.5744,97.48523011,2.38958,0.966726,0.951454,1.03484
3012,96.2822,97.5508,97.56,97.53283012,2.57911,0.974012,1.00916,0.99195
3013,95.964,97.61,97.6616,97.56883013,4.21642,0.998068,0.976957,1.00007
3014,96.1976,97.6256,97.59,97.57923014,2.23214,1.01697,1.03064,1.02421
3015,96.2868,97.5644,97.586,97.5123015,2.39112,0.972467,1.01558,1.02977
3016,96.2436,97.5508,97.6124,97.47443016,2.24377,0.946689,0.983344,1.03618
3017,96.1842,97.6472,97.5908,97.543017,2.75715,1.02887,1.01713,1.00435
3018,96.0804,97.5588,97.654,97.56923018,2.78747,1.01987,0.955094,1.04679
3019,96.4058,97.5392,97.5328,97.58483019,2.15605,0.963236,1.01649,1.06264
3020,96.211,97.5048,97.5644,97.49083020,2.22946,0.937175,0.998285,0.995829
3021,96.0222,97.558,97.6272,97.49723021,2.36493,0.958705,0.975244,1.04065
3022,96.2438,97.5648,97.6464,97.55963022,2.21381,0.975316,1.00515,1.02296
3023,96.126,97.5788,97.5636,97.47763023,2.44854,0.989682,0.956094,1.05348
3024,96.1348,97.5672,97.636,97.52443024,2.21043,0.987626,0.962904,1.02269
3025,95.4752,97.5948,97.536,97.52723025,16.2444,0.974994,0.986663,1.02355
3026,96.1898,97.6324,97.532,97.49363026,2.17743,1.05807,1.01367,1.02943
3027,96.0656,97.5732,97.5872,97.46843027,3.28243,0.928139,0.99398,1.05734
3028,96.064,97.584,97.5388,97.523028,4.03294,1.02054,0.995678,1.01019
3029,95.7966,97.6284,97.5356,97.5643029,4.05939,1.031,0.998525,1.03367
3030,96.1106,97.5964,97.612,97.53523030,2.13638,0.982602,0.984285,1.04726
3031,95.2108,97.6384,97.582,97.44163031,15.0349,0.971579,0.991764,0.977113
3032,96.1772,97.6608,97.5852,97.5343032,2.47763,0.980848,0.962674,1.01385
3033,96.1088,97.606,97.5796,97.5343033,2.1145,0.977857,1.01026,1.00958
3034,95.9714,97.6356,97.5972,97.51923034,2.42207,1.04488,1.01929,1.0005
3035,96.0942,97.6124,97.634,97.52563035,2.45118,1.00666,0.986572,1.07297
3036,96.2818,97.6396,97.6044,97.46043036,2.09743,0.973382,1.0278,1.05122
3037,96.006,97.6804,97.5708,97.5043037,2.56025,1.01296,1.00647,0.983902
3038,96.0412,97.6432,97.5824,97.56243038,2.25044,1.01606,0.953315,0.974816
3039,96.2932,97.672,97.6432,97.58123039,2.24759,0.978865,0.9646,1.03207
3040,96.2106,97.6036,97.5188,97.58363040,2.16421,0.963528,0.982917,1.02245
3041,96.1768,97.6788,97.5868,97.56323041,2.17975,1.04756,0.990225,0.996918
3042,96.1382,97.6588,97.618,97.60763042,2.4163,0.960074,1.01827,1.05559
3043,96.0926,97.6472,97.5628,97.5623043,2.62038,0.973002,0.985077,1.04686
3044,96.0374,97.5704,97.5332,97.52043044,3.4021,0.968754,0.994836,1.01909
3045,96.0642,97.612,97.5572,97.58323045,2.26416,0.983553,0.975381,1.02436
3046,95.665,97.6396,97.5756,97.4743046,6.9307,0.962721,0.978634,1.00672
3047,95.7662,97.4984,97.5496,97.56123047,4.70045,0.975499,0.982008,1.02794
3048,96.168,97.6652,97.5292,97.57123048,2.4363,0.999834,0.985265,0.990904
3049,96.1654,97.5396,97.5424,97.57843049,2.19386,0.952109,0.965175,1.0336
3050,96.1458,97.65,97.6036,97.42163050,2.03818,0.938584,0.979993,1.04339
3051,96.143,97.6492,97.5656,97.50283051,2.27268,0.982761,0.989675,0.999396
3052,95.9698,97.6204,97.516,97.50283052,3.11528,1.03072,0.972082,1.05052
3053,95.9896,97.6336,97.606,97.54523053,2.4793,0.984434,0.982753,0.973959
3054,95.6166,97.6388,97.5932,97.5283054,11.6395,1.00376,1.03222,1.00786
3055,96.0374,97.5852,97.5464,97.49723055,2.66365,1.00217,0.963663,0.986018
3056,96.2248,97.5988,97.572,97.473056,2.18044,0.987562,0.993346,0.995178
3057,96.08,97.5924,97.6216,97.48763057,2.4782,1.03492,1.00153,1.05721
3058,96.0818,97.6276,97.5836,97.4983058,3.42879,1.01538,0.998384,1.01504
3059,96.1998,97.642,97.6064,97.5823059,2.84326,0.985777,1.01625,1.0092
3060,95.9522,97.6292,97.5608,97.57843060,3.22398,1.03229,1.02422,1.04039
3061,96.3012,97.67,97.6496,97.52683061,2.10324,1.0393,0.948652,1.03251
3062,95.9554,97.5288,97.5936,97.4723062,2.51248,0.94143,1.04221,1.01663
3063,96.22,97.652,97.64,97.59483063,2.05908,0.951555,0.982568,0.987468
3064,96.1022,97.5384,97.51,97.52763064,2.21459,0.962936,0.964977,1.00309
3065,96.3878,97.6648,97.51,97.49643065,2.05533,1.01947,0.958739,1.0103
3066,95.946,97.522,97.5848,97.59483066,2.81672,0.966766,0.975914,1.01873
3067,96.0384,97.6232,97.5452,97.58923067,2.6231,0.965371,0.996613,1.05563
3068,96.1088,97.6424,97.5588,97.53723068,2.28359,0.986206,0.989779,1.04298
3069,95.6784,97.5572,97.5396,97.52763069,6.90609,0.959838,1.00532,1.01001
3070,96.178,97.5776,97.5876,97.5443070,2.15456,0.990585,1.00092,0.995703
3071,96.0844,97.6988,97.5272,97.56123071,2.62114,0.965194,0.936792,1.04798
3072,96.0596,97.5412,97.6188,97.54723072,2.05406,0.955815,1.00002,1.03766
3073,96.0462,97.5584,97.5172,97.53363073,2.4594,0.98956,0.995803,1.04594
3074,96.1762,97.5548,97.6036,97.54643074,2.19988,1.01278,0.978932,1.04774
3075,96.1888,97.6268,97.4984,97.59123075,2.3725,0.996876,1.00864,1.02446
3076,96.1454,97.5676,97.5836,97.5323076,3.95915,0.935944,0.992679,0.962089
3077,96.0942,97.6072,97.5256,97.59283077,2.18361,1.00436,1.00665,1.03132
3078,96.2268,97.6004,97.6572,97.58083078,2.23196,0.922562,1.01011,1.04167
3079,96.0444,97.6244,97.6828,97.52323079,2.36933,0.989204,0.982947,1.0427
3080,96.237,97.6368,97.6252,97.63883080,2.13033,0.996196,0.994668,1.00105
3081,96.0494,97.5608,97.5472,97.58123081,2.19728,1.01149,0.959631,1.00018
3082,96.0874,97.6248,97.6164,97.51883082,2.92906,0.974405,1.00954,1.02873
3083,95.9224,97.5876,97.602,97.51683083,2.62857,1.02181,1.03626,0.989039
3084,95.9268,97.5944,97.6472,97.56043084,2.60057,0.988235,1.04124,1.05487
3085,96.1636,97.56,97.5668,97.60043085,2.26126,1.01074,1.02502,1.00244
3086,95.9174,97.5792,97.6612,97.5923086,2.59295,1.00831,1.00647,1.01899
3087,96.3676,97.5788,97.5844,97.46723087,2.78147,1.01135,0.980529,0.986126
3088,96.293,97.6356,97.6024,97.60443088,2.12295,0.990966,0.985086,1.06991
3089,96.0802,97.5528,97.5896,97.57323089,2.8903,0.945564,0.959694,1.01855
3090,96.0162,97.6216,97.6028,97.53243090,2.30352,0.997764,0.96162,0.97529
