epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
118,346.522,49.358,87.04,18.428,2185.21,76.0119,172.601,17.3632
119,503.156,38.256,86.104,17.884,4941.22,62.1739,198.942,14.7459
120,499.374,49.148,83.992,17.3,3430.43,78.3025,166.72,14.2321
121,644.414,49.918,69.814,15.836,5249.59,75.201,119.296,14.4548
122,447.39,40.742,78.216,16.326,3989.28,62.2872,153.205,11.239
123,330.138,45.186,66.76,17.116,2062.49,69.0012,123.805,13.672
124,352.154,48.632,71.83,17.546,1842.48,77.2446,131.712,17.5897
125,359.702,45.034,93.77,16.67,1479.17,68.8798,179.215,14.5341
126,262.88,40.724,74.796,17.496,705.104,64.3864,149.111,14.7227
127,416.164,37.838,78.03,16.014,3569.49,59.2942,141.233,10.9516
128,293.07,39.27,71.946,15.258,1618.11,60.8351,143.843,8.17676
129,330.406,45.698,62.97,16.648,1128.96,68.9884,122.261,14.523
130,258.794,40.982,85.684,17.506,1193.18,66.9564,187.609,13.9781
131,209.962,37.852,78.37,17.006,652.424,57.4441,150.106,11.8976
132,315.432,39.926,65.24,15.758,1225.13,64.7119,126.656,13.6584
133,305.11,40.2,75.748,16.066,2062.45,64.3996,158.024,11.1034
134,321.146,43.41,60.496,15.62,1185.34,68.1097,109.205,11.3968
135,173.036,35.934,80.41,16.352,453.334,54.8725,159.169,11.0678
136,270.358,40.476,67.746,16.442,1869.62,65.8726,148.092,12.7618
137,245.2,42.016,58.01,16.642,782.922,67.1195,106.492,12.3786
138,375.038,38.652,69.426,16.168,2715.97,60.8934,124.666,12.1501
139,214.54,37.72,65.69,16.452,652.027,60.274,125.559,13.1104
140,213.574,35.076,68.756,15.856,505.236,53.63,141.617,11.2292
141,301.998,38.332,64.318,16.236,1295.56,62.9653,127.796,11.1053
142,283.008,35.382,63.522,14.824,1510.51,55.7272,127.829,6.99178
143,366.692,34.888,62.742,15.564,2105.03,52.5081,123.618,9.9115
144,311.844,38.246,69.698,16.42,3274.38,59.8426,130.321,12.8362
145,207.33,35.438,65.608,15.32,607.758,52.829,132.084,8.1573
146,283.65,37.548,72.592,15.862,2410,58.8693,152.997,10.8725
147,317.982,36.034,61.104,15.536,2404.75,55.0551,103.09,9.72238
148,198.074,40.258,81.496,15.476,524.006,65.4024,166.457,9.1206
149,165.752,37.304,64.97,16.474,549.071,58.3208,126.22,11.8658
150,203.21,34.93,72.22,15.476,837.085,54.7266,147.606,10.1854
151,218.496,34.484,68.014,15.338,723.69,54.5569,126.261,8.67109
152,214.156,31.592,67.196,15.668,742.402,52.0892,126.255,12.0423
153,253.554,32.792,60.214,15.822,1093.66,49.4207,141.314,10.7858
154,222.892,34.338,61.7,15.902,1041.05,55.0567,130.741,12.3968
155,426.972,32.186,57.49,16.23,2671.28,48.9676,115.563,12.0104
156,168.332,33.4,61.004,15.634,476.89,52.6247,137.666,10.4808
157,221.196,33.08,70.068,15.114,694.142,51.7263,149.178,9.61546
158,198.32,31.512,70.256,15.486,702.675,47.3814,148.471,10.8186
159,189.402,30.346,64.956,15.24,671.333,46.2483,135.336,8.53243
160,267.598,30.924,66.952,16.054,1665.84,47.3239,141.229,9.23857
161,242.886,32.18,61.112,15.202,1240.94,53.0862,126.318,9.92256
162,445.966,31.32,63.638,15.578,5041.61,47.1603,126.107,10.1509
163,346.806,32.994,59.536,15.084,2270.17,48.5105,129.716,7.09288
164,181.984,31.696,51.172,15.458,590.721,49.1286,127.244,7.2526
165,232.894,35.752,63.664,15.786,1247.19,56.6453,121.977,10.1357
166,229.386,30.838,63.778,14.516,1328.28,45.2223,122.121,5.36262
167,281.87,31.658,61.068,15.21,3442.44,45.7072,128.987,8.29131
168,241.612,31.492,57.358,15.204,1207.05,45.7614,116.346,8.04403
169,152.902,28.7,64.694,15.186,496.182,40.4848,134.297,8.13851
170,310.58,25.492,51.014,15.288,3411.75,34.9905,94.6552,8.3216
171,473.142,33.294,59.27,14.78,6481.9,48.9059,114.878,7.07641
172,148.136,30.194,63.942,14.996,527.906,45.8944,128.656,7.97672
173,240.998,30.228,52.268,15.206,1422.83,46.2264,116.768,9.27165
174,127.618,33.05,60.582,15.354,305.944,52.2263,126.436,10.2889
175,147.624,25.376,59.63,15.622,438.417,34.2948,131.161,8.14022
176,255.928,28.724,56.094,14.012,1411.3,42.1828,108.804,5.70647
177,222.554,30.044,50.646,15.094,1737.08,41.2219,102.877,6.75849
178,183.762,26.982,54.778,14.758,660.548,39.7114,113.928,7.5001
179,155.23,26.676,55.73,14.754,406.568,40.8703,134.772,9.04619
180,373.886,27.216,43.014,15.782,5336.36,43.2224,76.3946,11.3184
181,153.906,30.484,63.366,14.37,497.566,48.5511,141.575,6.36216
182,396.868,23.548,53.494,15.678,2870.64,33.8617,101.97,8.77441
183,459.364,26.602,55.05,15.226,4436.61,41.0062,116.992,8.60064
184,174.928,28.64,57.122,15.148,753.31,42.9138,109.547,9.39735
185,165.87,25.106,45.452,15.034,648.815,37.2903,105.205,10.5655
186,192.258,25.772,50.734,15.378,669.511,35.3192,99.7844,9.39931
187,206.466,28.2,61.522,15.102,1444.21,42.1994,143.672,6.84979
188,145.86,24.244,47.23,14.384,435.742,34.0209,94.8474,6.01037
189,345.58,21.834,48.696,14.698,3400.49,29.0433,90.7247,6.72925
190,372.112,25.738,50.508,15.308,2851.87,39.4459,114.97,10.412
191,213.726,26.516,47.974,15.332,913.993,42.6741,93.1452,10.9741
192,165.698,24.89,52.366,14.588,649.406,34.8684,125.78,6.35376
193,110.866,24.426,52.76,15.462,498.866,39.8575,109.123,13.448
194,138.244,25.296,51.256,14.938,429.715,34.7837,97.0731,7.96003
195,221.37,23.734,48.498,14.716,2279.99,31.3198,92.4464,9.45576
196,399.862,26.402,51.084,14.86,5437.25,40.2727,116.724,7.92921
197,121.362,25.45,46.342,15.31,355.262,38.1616,91.1584,15.0948
198,483.878,23.694,59.282,14.544,6825.4,31.3395,132.174,5.33705
199,162.794,23.266,48.224,14.474,538.76,32.8837,89.0596,6.45704
200,137.712,24.872,43.934,14.48,363.651,39.6741,89.8769,6.55298
201,160.15,21.194,49.914,14.57,984.922,29.861,105.715,7.70669
202,461.312,23.004,52.56,14.418,6241.08,33.198,134.384,5.54105
203,338.604,20.942,46.042,15.454,2936.37,26.4925,79.0587,11.6799
204,126.048,20.682,49.076,14.926,584.519,25.7504,106.418,6.16219
205,126.348,22.104,55.386,15.322,534.129,29.4743,118.932,9.08528
206,157.554,18.756,47.392,14.374,682.346,21.9099,89.6504,5.14375
207,191.886,21.336,49.06,14.622,1462.75,28.4608,95.3188,6.46058
208,140.78,24.062,51.428,14.922,512.424,35.2602,106.954,17.762
209,151.894,21.196,48.448,14.962,518.161,29.7257,98.0215,7.96722
210,141.862,21.294,53.046,14.824,789.781,25.4074,118.568,6.78093
211,181.102,25.3,55.486,14.202,765.18,33.9376,115.105,5.61509
212,294.81,23.008,47.454,14.774,2327.53,33.6869,102.953,6.56041
213,259.716,21.05,51.052,15.362,1568.64,28.3298,98.3623,8.65927
214,372.24,21.696,49.73,15.07,5357.56,29.6195,103.293,8.50042
215,109.116,19.962,46.104,14.522,329.239,22.62,111.367,6.27132
216,122.454,20.57,49.894,14.608,330.783,24.8372,101.722,6.03277
217,309.588,19.432,48.064,14.854,3227.58,22.8326,109.337,6.32429
218,131.548,21.262,43.854,15.406,482.844,28.4834,88.8187,9.40283
219,176.352,22.07,43.926,14.528,792.82,27.8523,95.1221,5.45758
220,149.418,21.594,49.89,14.482,617.772,29.2426,123.731,5.26134
221,193.774,19.032,42.832,14.946,1559.92,23.7989,84.0937,8.07806
222,161.826,19.964,41.432,14.524,862.746,23.7917,77.5639,6.18881
223,248.932,18.722,46.806,15.012,2661.83,20.4459,99.663,8.82496
224,131.06,20.67,48.08,14.772,430.832,24.4191,103.441,4.97393
225,129.248,21.112,52.29,14.196,398.85,32.7595,123.699,5.51956
226,167.766,20.026,44.48,14.458,959.613,25.8182,95.1727,5.51074
227,287.304,19.092,44.186,15.066,4233.21,23.9284,81.2252,7.50744
228,339.646,20.422,44.738,15.082,4443.72,27.865,86.1606,7.04126
229,145.87,19.044,43.994,14.386,954.486,21.2618,106.433,6.39852
230,122.09,19.348,51.51,14.926,287.318,27.5857,106.363,6.79121
231,133.994,20.984,42.86,14.992,545.182,25.6656,95.0703,7.17579
232,331.988,18.452,45.146,15.188,4800.82,21.7926,86.8668,7.3428
233,120.898,20.914,46.698,14.618,328.465,26.0606,103.101,6.30239
234,142.472,18.902,48.454,15.062,861.931,21.138,93.2818,7.15641
235,109.914,18.38,40.582,14.26,367.275,20.5751,87.6038,7.51508
236,129.804,19.33,40.134,14.48,465.854,21.4615,81.7777,5.94623
237,118.1,17.298,47.848,14.842,415.567,17.2617,97.8538,8.48676
238,123.316,18.436,47.284,14.16,457.965,18.6686,106.7,6.16396
239,135.238,18.674,48.158,14.766,648.293,18.8165,96.4445,6.66598
240,105.942,19.22,50.616,14.646,383.491,23.8887,109.108,9.10674
241,94.736,19.286,44.348,14.716,207.77,23.9218,89.4375,7.19106
242,134.976,18.226,46.56,14.31,615.867,21.5007,104.388,5.91692
243,100.716,18.708,44.176,14.354,338.453,22.1658,98.4749,5.3517
244,527.664,17.186,38.536,14.256,8228.87,16.5355,81.6709,5.71686
245,241.672,17.736,33.524,14.834,2141.44,17.8913,63.4916,6.18825
246,136.896,17.622,36.538,14.824,632.034,18.4432,72.138,6.416
247,108.556,18.228,40.352,14.61,358.459,18.3512,83.3607,7.50746
248,316.28,18.43,45.678,14.546,4905.88,21.8534,109.681,5.05251
249,241.12,19.554,39.696,14.492,2884.68,24.1077,79.6832,7.42064
250,105.614,17.744,41.832,14.34,294.531,17.7316,78.6132,5.25056
251,111.178,18.292,40.92,14.044,357.366,18.7019,86.5547,7.22399
252,161.4,18.056,41.262,14.494,1013.59,16.6588,93.5943,9.65039
253,324.814,16.912,50.098,14.938,4759.73,16.5928,108.237,9.72225
254,173.772,18.052,39.844,14.856,808.482,18.6488,87.3842,5.13491
255,99.178,17.556,48.126,14.246,261.806,17.9715,114.968,5.41862
256,118.142,18.212,41.648,14.792,353.142,17.3438,82.8657,7.05781
257,100.046,17.26,45.048,14.664,240.375,17.7891,103.075,6.44353
258,283.666,17.652,46.714,14.988,3843.43,19.4073,91.9439,9.03503
259,85.484,18.058,37.978,14.52,242.193,19.3537,74.9131,5.35627
260,83.19,17.31,43.89,15.276,219.262,18.1366,90.9138,7.04328
261,143.966,16.804,33.286,14.668,685.628,16.3186,71.3855,5.27994
262,227.054,17.25,37.76,14.586,1993.63,15.7362,83.2899,5.06859
263,114.974,17.484,36.368,14.896,601.467,16.9725,68.8677,6.2191
264,141.884,17.994,32.254,14.774,904.236,22.1475,64.5722,6.61747
265,98.29,17.744,38.006,14.454,299.239,18.2377,74.5598,5.16448
266,107.768,16.31,37.464,14.546,468.68,13.7787,76.5435,8.57111
267,98.48,16.81,38.892,14.684,263.311,15.9097,78.3464,5.28774
268,307.268,18.126,34.984,14.654,4895.8,19.2866,73.2584,5.38389
269,112.8,16.26,44.464,14.024,434.824,12.4788,90.1448,5.65786
270,211.352,16.848,36.318,14.106,2085.87,13.875,78.6603,5.52474
271,241.578,16.604,45.166,14.57,2387.92,13.3083,139.162,8.29464
272,137.876,16.296,34.586,14.754,942.891,13.9063,70.4098,5.69223
273,174.01,16.154,35.864,14.628,1102.12,12.9194,73.1457,7.56027
274,143.716,17.636,37.718,14.714,1061.49,18.505,75.9281,5.10218
275,100.72,16.032,36.756,14.208,360.378,13.8492,79.3996,5.40969
276,144.864,16.038,34.814,14.524,860.506,14.4835,59.6315,5.35737
277,357.314,16.632,30.914,14.082,5576.91,14.4683,62.772,5.11891
278,97.804,17.918,34.058,14.21,271.155,16.976,68.7814,5.30225
279,202.454,17.472,36.216,14.488,1604.36,14.2655,76.1062,5.5787
280,112.5,16.046,41.634,14.768,486.157,12.1938,85.4065,5.32111
281,76.644,16.072,40.21,14.194,177.754,15.6202,94.8949,5.23874
282,114.524,16.514,37.046,14.762,504.079,15.6243,74.9143,5.52172
283,103.884,16.248,37.06,15.238,342.718,14.2506,85.467,15.7226
284,99.294,16.386,31.064,14.376,395.473,12.5585,54.0348,5.95908
285,145.246,17.634,35.218,14.238,749.591,15.0826,70.6904,5.06965
286,193.164,16.23,40.874,14.366,2115.15,11.5963,85.9193,5.58606
287,146.954,15.85,38.428,14.558,1232.47,12.5045,88.4819,5.42574
288,135.314,15.716,29.54,14.254,950.978,10.289,49.2653,6.61676
289,103.234,17.042,29.088,15.15,357.589,15.1705,51.413,8.73496
290,95.104,15.562,24.928,14.46,544.814,9.6255,41.6461,5.56672
291,117.392,15.214,31.958,14.392,404.973,13.6915,61.6468,6.38485
292,114.348,15.752,37.992,14.77,406.635,14.3831,84.0372,12.5254
293,118.02,16.322,43.274,14.518,415.614,14.1774,108.807,5.08111
294,97.468,15.302,33.592,15.022,306.424,12.0856,65.3836,7.50077
295,82.072,15.584,33.36,14.326,224.759,14.9305,74.3482,5.59783
296,87.828,16.308,33.834,14.35,231.253,12.5362,69.5017,5.11151
297,108.092,16.5,33.872,14.042,418.526,17.9355,80.0747,6.89204
298,97.428,15.994,35.412,15.022,464.893,11.7161,80.3653,6.19431
299,88.658,14.434,30.414,14.762,274.012,7.74969,55.2896,9.58798
300,95.798,15.676,36.124,14.546,278.176,12.1334,68.4233,5.97762
301,75.678,15.216,31.396,14.35,207.058,10.9924,69.7009,4.82488
302,81.54,15.652,33.894,14.248,190.522,13.0745,65.6342,5.53918
303,99.03,16.888,29.82,14.352,369.757,16.9479,52.7532,5.55231
304,186.826,15.35,29.902,14.412,2169.76,9.38251,57.6188,5.70458
305,92.456,15.576,28.498,14.252,328.065,10.9408,52.6023,5.39375
306,91.24,16.384,34.846,14.828,304.915,15.125,70.5384,5.39726
307,112.974,16.582,31.086,14.792,609.009,15.0824,59.9123,6.50974
308,99.074,15.562,34.268,14.182,504.809,10.2285,68.2673,5.56281
309,484.396,16.12,30.042,14.328,6222.69,11.6343,54.8591,4.92995
310,142.322,14.254,33.276,14.698,1275.45,6.87412,70.4826,6.4494
311,100.01,14.784,33.74,14.202,306.651,8.48607,75.9601,5.18895
312,89.806,16.102,31.75,14.348,225.886,13.08,63.8217,5.85618
313,121.088,14.956,32.752,14.024,621.768,9.50653,67.5106,5.42212
314,93.12,15.894,26.362,14.354,411.651,11.3572,47.0271,5.18041
315,79.468,15.162,32.376,14.406,256.724,9.04344,63.7458,5.53978
316,237.222,14.722,33.186,15.212,3340.41,8.4048,59.2366,9.5651
317,106.53,15.316,34.2,14.47,372.016,11.5348,72.033,7.37951
318,76.158,15.546,29.95,14.644,188.006,11.0909,57.6808,5.28557
319,83.928,14.824,29.512,14.062,288.131,10.13,50.4306,5.21327
320,77.03,14.894,29.242,14.458,323.641,10.0397,55.6301,5.43987
321,80.108,15.058,27.882,14.45,272.985,9.69776,54.5186,5.32311
322,71.958,14.638,27.256,14.684,194.694,9.09192,47.1561,5.12368
323,101.79,15.162,31.162,14.418,357.334,9.63866,60.3914,5.8199
324,74.87,15.658,26.276,14.314,314.608,9.95957,51.1554,6.18413
325,114.796,15.054,30.97,14.562,546.686,7.58888,57.8175,5.57872
326,83.48,14.714,29.874,14.614,362.619,7.94986,53.5136,7.60164
327,160.772,14.63,26.65,15.086,866.652,8.67439,48.575,7.93389
328,130.462,15.658,32.252,15.008,1116.68,10.1895,54.949,6.14426
329,84.882,15.868,28.45,14.442,415.146,13.2019,57.7673,5.12744
330,127.36,14.6,28.368,14.708,537.605,8.13486,48.096,8.72094
331,111.318,15.29,31.09,14.892,431.792,11.2526,56.7867,5.04067
332,99.214,15.208,29.182,14.242,445.195,8.62976,52.6458,5.07222
333,94.358,15.006,25.47,14.264,513.277,10.4758,46.4855,5.22593
334,242.924,16.16,22.494,14.636,3796.98,14.786,37.4227,5.62632
335,95.742,15.454,29.548,14.542,306.335,9.7552,56.4272,5.33969
336,136.602,14.724,26.158,14.76,808.414,8.85956,44.0939,5.14027
337,87.668,15.168,24.392,14.716,359.353,9.46001,34.4493,6.38023
338,298.738,15.36,28.376,14.352,4395.3,9.01767,51.2699,5.3729
339,246.316,15.356,25.26,14.742,3415.14,11.2521,47.0259,9.35454
340,94.92,15.498,30.66,14.442,386.846,10.7078,69.1005,6.57956
341,216.99,15.352,25.798,14.964,2309.22,10.324,45.2696,6.73103
342,245.424,14.298,30.446,14.648,2903.84,6.45548,54.7778,5.04144
343,77.178,15.702,25.174,14.824,290.923,9.75403,43.4837,5.56103
344,80.884,14.93,28.784,14.558,248.35,7.18339,60.4039,9.37009
345,101.966,14.816,29.298,14.702,507.392,8.65761,58.1737,5.69677
346,80.692,15.14,26.954,14.408,231.344,7.97875,50.325,5.76451
347,520.056,14.756,26.838,14.74,8562.12,7.90598,51.6138,4.92264
348,83.898,15.14,23.508,14.608,240.834,9.45877,41.397,5.07802
349,106.766,14.998,28.42,14.506,483.944,9.53719,55.4856,5.40314
350,76.392,14.6,26.148,14.778,230.959,8.8607,52.0796,5.58003
351,308.324,14.612,22.824,14.422,4132.02,8.02356,40.4364,5.27711
352,66.416,14.58,26.784,14.476,220.717,6.77345,51.6767,6.46819
353,176.978,15.05,28.048,14.166,1707.79,7.62099,55.0618,6.6518
354,72.818,14.4,26.282,13.984,182.599,6.35799,42.3782,5.17801
355,96.71,14.644,29.154,14.086,518.84,11.0494,65.3723,5.47271
356,231.006,14.806,23.84,14.34,3241.27,8.32132,35.555,5.03194
357,141.616,14.852,27.452,14.83,1616.02,7.88023,60.9966,5.92057
358,166.662,15.306,26.368,14.678,1914.26,10.059,53.3144,5.77601
359,125.666,15.606,31.076,14.002,942.969,10.1149,71.2563,5.1643
360,109.04,14.782,26.802,13.97,433.223,6.89974,46.5521,5.13314
361,221.568,14.86,29.426,14.18,2720.53,7.89281,70.2766,5.78443
362,53.1,14.102,24.86,14.406,149.772,5.7215,40.238,5.04234
363,86.142,14.904,24.81,14.452,384.481,8.14265,43.8844,5.27292
364,56.674,14.566,27.066,14.494,148.046,7.52606,47.0819,6.45647
365,98.526,15.122,23.778,14.776,445.988,7.60389,46.6389,5.19787
366,188.772,14.808,27.676,14.39,1669.12,6.90269,48.6566,4.90448
367,136.55,14.066,25.796,14.9,1522.44,6.33574,38.2841,7.29068
368,66.03,14.688,23.842,14.598,182.287,7.16984,44.1227,5.18232
369,89.87,15.24,23.884,14.388,508.89,7.86628,42.7056,5.11522
370,65.13,14.606,22.596,14.032,182.418,8.16791,31.8309,4.75258
371,85.526,14.718,23.504,13.994,352.123,7.48401,36.0172,5.32597
372,92.384,14.516,20.892,14.462,447.913,8.51151,29.9887,4.96715
373,69.416,14.558,27.058,14.388,322.77,7.54683,57.3117,5.12498
374,81.944,14.954,22.318,14.232,432.466,6.80881,35.72,5.12583
375,47.328,15.006,25.732,14.91,85.7219,8.86938,52.6844,4.99258
