epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
190,477.86,25.56,52.685,14.395,5270.79,40.3421,107.368,9.45299
191,231.045,23.91,66.07,14.24,1466.57,33.6948,139.427,5.14027
192,162.63,21.725,53.01,15.47,616.02,25.8581,113.96,7.73751
193,354.89,22.835,50.27,14.33,2118.2,31.1196,88.5281,5.80268
194,158.01,27.785,60.68,14.76,712.694,41.0686,104.178,6.39081
195,262.65,27.155,51.205,15.12,2482.15,38.6549,98.048,5.64762
196,151.705,23.85,69.4,14.595,410.778,27.088,136.361,6.6401
197,135.65,23.69,43.645,14.785,299.857,37.2311,95.7231,6.50375
198,108.405,23.585,42.275,14.025,335.252,31.7103,75.06,5.77273
199,215.78,20.54,40.15,14.935,1716.62,21.0226,86.1564,10.9435
200,152.425,22.705,44.375,14.68,554.497,32.9511,84.9214,9.49461
201,317.215,22.44,48.38,15.445,2731.63,29.2485,94.3785,11.3542
202,412.8,20.64,53.895,14.385,3885.95,26.8157,111.032,5.44489
203,797.73,24.95,48.48,15.2,5796.7,38.1836,94.7985,9.26876
204,125.405,19.35,56.725,14.85,365.437,22.1332,143.098,9.45132
205,426.415,24.73,50.385,14.8,2892.18,35.4898,124.193,5.99416
206,127.695,22.935,47.135,14.55,454.672,30.6612,94.8705,5.65663
207,139.24,22.975,57.42,14.165,411.575,29.9091,125.575,5.98981
208,122.9,22.55,50.58,15.09,460.741,29.9148,96.4504,7.32884
209,673.36,23.055,52.045,15.4,7289.33,33.7476,109.876,11.2085
210,128.97,23.065,47.305,15.79,520.906,31.8127,109.048,15.4472
211,305.535,21.535,51.675,14.375,2209.14,30.2531,122.716,5.91898
212,138.375,19.175,63.745,14.935,387.675,22.2831,138.474,8.46231
213,170.515,21.485,63.045,14.85,971.717,24.9964,118.306,6.72588
214,84.665,24.015,55.62,15.59,171.72,29.5703,133.102,9.70886
215,127.535,23.62,33.895,15.145,638.385,29.2644,59.5409,11.4032
216,139.245,19.89,39.945,15.35,583.208,27.2754,115.08,6.65188
217,113.08,19.865,46.77,14.68,263.379,21.5598,139.325,6.0661
218,145.73,22.865,53.02,14.775,650.124,29.4463,107.669,6.347
219,198.03,18.625,47.065,15.56,797.881,18.0996,88.5583,10.7311
220,158.8,20.84,53.535,14.71,821.93,27.5437,116.618,5.64499
221,147.785,20.595,42.305,14.4,530.329,23.366,79.0348,5.86941
222,93.395,21.105,43.78,14.94,230.377,30.8238,84.4716,9.96927
223,104.61,21.155,49.955,14.285,295.956,29.1851,147.149,5.42713
224,154.625,17.5,46.015,15.72,645.38,19.8136,96.7781,13.3361
225,149.155,22.72,43.77,14.15,621.8,28.172,96.2915,5.07912
226,431.645,18.465,39.455,15.485,4950.84,17.9474,71.4405,11.5542
227,92.77,18.11,44.43,14.5,181.87,17.0733,86.3946,8.20244
228,83.97,22.05,39.175,14.595,265.351,26.9646,88.669,5.65871
229,106.1,18.595,41.815,15.48,361.861,17.2919,73.2211,6.65504
230,175.535,18.065,37.05,14.36,766.203,18.5289,72.8193,5.58842
231,208.005,19.545,62.13,15.6,1548.42,20.7643,160.129,8.77838
232,271.235,20.155,48.54,13.985,2075.33,24.589,93.7653,10.2545
233,266.465,20.975,35.485,14.025,2242.83,24.9424,67.4695,5.09847
234,147.01,21.015,48.26,14.595,627.384,26.9317,92.1536,11.5629
235,164.27,19.84,39.83,14.675,466.447,22.548,80.7696,7.25874
236,161.105,20.365,44.55,14.2,902.683,22.6416,95.1046,5.47175
237,93.295,19.67,50.495,15.175,234.9,22.404,99.0729,13.2278
238,124.305,18.12,42.73,15.24,328.129,20.5194,91.0934,6.61002
239,86.96,16.845,35.77,14.125,194.796,18.6135,69.6978,7.42424
240,94.465,18.525,44.045,14.99,225.266,17.9363,88.0145,5.28677
241,92.65,18.6,44.435,14.605,274.578,17.6771,98.4184,5.3962
242,100.295,17.92,42.215,13.515,234.012,19.1304,96.2861,5.1575
243,290.555,16.52,42.045,15.425,1576.29,12.9062,84.0386,10.1096
244,63.75,22.335,34.455,15.01,126.933,29.2067,68.4726,5.75499
245,128.765,20.76,38.815,14.35,430.111,25.1947,83.2021,6.8079
246,93.965,18.785,43.21,14.525,281.622,21.5861,88.6889,5.64972
247,79.57,18.745,29.29,14.3,235.934,17.6884,42.893,5.60089
248,177.605,19.765,55.08,14.825,958.458,24.0904,112.046,5.17923
249,195.545,18.91,40.365,14.615,1660,20.3603,75.8315,10.5654
250,154.58,19.07,48.05,15.385,1003.8,23.793,101.661,7.07437
251,202.855,16.51,37.3,13.8,1316.76,13.9592,72.378,5.75587
252,122.65,17.875,45.92,14.235,360.582,15.9865,94.0653,5.35908
253,300.93,15.795,35.82,14.19,2372.22,12.5297,74.716,6.89738
254,152.155,18.745,43.8,14.79,658.929,20.6146,97.3016,8.77929
255,91.905,15.5,35.96,15.335,236.5,11.4534,72.0193,5.9969
256,159.27,15.73,42.285,15.03,800.464,13.3427,89.5651,8.4811
257,84.18,17.94,43.81,14.605,194.388,15.7619,123.863,5.16614
258,93.185,18.3,43.21,13.895,356.439,16.6601,97.8667,5.4336
259,707.585,17.775,46.115,13.97,8478.29,15.5835,114.61,4.87536
260,137.715,17.25,41.775,14.38,701.473,19.5353,81.5785,5.07303
261,215.675,16.71,40.96,14.685,1278.61,17.3175,99.3913,5.00058
262,66.825,17.245,32.255,14.8,150.095,20.337,56.1022,5.70701
263,254.13,16.58,37.67,14.9,2663.91,14.1797,72.3113,7.11056
264,115.07,16.99,27.78,14.455,350.662,13.8174,41.5206,5.21708
265,134.53,18.88,41.225,14.34,457.033,19.4439,78.7689,5.19658
266,88.66,15.895,36.95,14.74,272.013,13.1964,71.1804,5.08944
267,85.825,15.455,38.705,14.565,238.343,7.49386,117.706,6.19159
268,88.64,17.795,37.135,14.37,333.478,18.4025,68.1054,5.1267
269,87.805,17.45,34.57,15.745,550.342,15.9037,64.2892,11.726
270,397.925,17,36.72,15.44,4442.65,15.5006,66.2586,12.9243
271,93.45,15.635,34.935,14.11,293.783,10.6274,83.6223,5.14955
272,111.6,16.67,28.805,14.105,351.844,12.2491,51.5015,5.01338
273,144.45,17.155,33.135,14.485,1025.81,15.826,63.0204,5.1575
274,281.33,18.26,39.57,14.955,2272.06,18.1591,74.4053,4.96115
275,134,16.595,35.025,14.21,460.554,14.9854,78.3076,5.02552
276,90.07,15.44,30.425,14.005,190.795,11.8994,64.683,5.44013
277,66.87,15.995,33.805,15.755,131.228,12.2627,67.9683,13.8165
278,370.93,17.22,39.33,14.36,2309.98,15.3327,82.628,5.47361
279,198.355,16.535,31.095,14.32,1893.72,15.3042,53.5044,6.48441
280,93.12,17.13,43.585,13.995,300.243,16.4943,117.449,4.95631
281,84.63,16.245,33.15,14.025,242.06,15.4608,74.7653,5.06205
282,188.82,16.045,36.425,14.175,1355.95,12.6753,73.0631,4.89432
283,114.255,18.29,39.12,15.365,403.073,16.6243,95.9758,9.76687
284,249.805,16.635,28.495,14.625,2107.19,16.2912,61.8206,5.53303
285,135.13,15.6,28.48,14.235,612.159,12.9093,52.307,5.223
286,333.195,16.175,34.4,14.24,3515.38,13.7213,67.7857,5.59217
287,150.975,16.375,44.145,14.57,385.89,18.4644,120.818,5.81851
288,87.27,17.54,34.59,14.215,239.813,14.7705,58.3846,5.25536
289,173.615,15.885,26.665,14.11,840.603,10.6265,40.2356,5.1815
290,280.095,14.865,39.975,14.42,2482.32,11.8033,69.4377,5.83812
291,90.825,14.835,33.16,14.645,289.083,7.97043,60.0152,6.72227
292,85.185,15.61,33.255,14.16,216.464,12.4691,62.0538,5.50948
293,129.875,15.78,31.75,15.505,749.424,11.5482,62.7326,10.3899
294,94.815,17.62,39.185,13.865,292.893,18.5131,72.5532,5.2912
295,86.24,16.895,41.825,14.555,257.499,16.4129,79.7891,7.53638
296,72.035,15.25,34.07,15.42,158.219,10.0144,69.9202,7.30914
297,126.885,15.67,40.165,14.12,507.01,11.1023,77.6968,5.24648
298,367.585,15.14,39.835,14.475,4647.49,8.44336,91.7877,9.50155
299,98.655,14.855,29.91,14.025,431.363,6.69582,54.9403,5.05118
300,244.39,15.475,43.655,14.8,2318.44,13.5978,77.7034,5.13615
301,78.8,14.445,33.565,14.87,199.758,10.1856,74.4777,5.91211
302,63.9,15.465,31.205,14.54,125.437,12.917,66.0284,5.61145
303,86.725,14.51,30.87,14.59,303.392,6.61135,63.8722,5.22321
304,72.785,16.51,30.72,15.04,237.946,11.3464,54.0833,5.20849
305,84.235,16.315,32.78,14.485,459.916,13.0114,61.455,5.25355
306,64.035,16.18,29.34,13.925,146.573,16.4748,49.4055,5.09013
307,103.985,15.665,37.25,14.375,333.834,12.5229,74.6381,5.02736
308,112.02,14.335,31.35,14.185,537.829,6.69946,53.8027,6.04655
309,79.445,15.875,29.62,14.92,263.993,11.095,45.491,5.71433
310,129.3,15.505,29.65,14.385,422.022,14.238,65.0769,5.67774
311,228.19,14.505,26.77,14.51,1286.26,6.17414,40.8766,4.85282
312,178.365,15.735,25.335,14.62,1046.95,7.87812,50.1872,4.96141
313,99.905,16.18,32.56,14.905,288.382,13.4602,71.662,5.22551
314,233.74,16.825,27.88,13.99,1681.17,14.3748,48.5534,5.00499
315,336.735,14.9,39.785,14.18,3913,8.55687,86.4541,4.90282
316,88.77,15.58,26.435,14.72,230.819,10.6787,51.2579,9.20117
317,72.135,14.625,28.155,13.945,190.403,5.91814,47.9608,5.16159
318,96.805,13.245,26.57,13.99,301.399,5.76238,52.7994,5.15557
319,891.35,14.82,29.21,14.36,8941.81,8.18276,55.9269,5.45989
320,118.2,16.66,28.625,14.61,724.626,9.75471,53.6834,4.9374
321,78.91,14.365,27.715,14.48,182.718,7.56979,56.8234,4.94668
322,77.17,14.35,27.25,14.515,157.598,5.57562,45.9663,5.03386
323,93.92,14.935,27.52,14.455,372.436,8.96944,46.1323,5.03964
324,352.99,14.385,30.955,14.505,3988.35,7.88903,54.8554,4.9295
325,96.42,14.75,27.29,13.875,445.271,7.33263,46.029,5.55602
326,107.045,15.76,29.5,14.37,344.289,12.3387,67.2054,5.29652
327,86.275,14.605,34.07,14.54,241.199,6.01406,84.1857,5.01183
328,61.9,15.05,35.47,13.965,140.481,7.60838,68.6681,8.09468
329,71.46,15.6,29,15.07,199.939,12.037,51.9738,5.20914
330,280.93,15.545,27.74,13.84,2317.99,11.6802,54.9703,5.32207
331,81.885,14.475,32.43,14.36,300.54,9.36159,68.5298,5.25361
332,65.83,15.355,26.235,14.63,151.701,8.93918,49.161,4.82629
333,99.055,14.95,32.84,14.635,417.869,9.29126,65.3323,5.40016
334,141.905,14.615,28.28,13.735,928.776,5.95792,53.3871,4.8492
335,79.87,14.145,24.965,13.525,223.002,7.83352,47.9497,5.54611
336,417.405,13.78,25.54,14.315,5032.26,6.93409,40.3368,5.17936
337,138.39,14.585,26.335,14.95,960.181,8.20809,54.2047,6.1325
338,96.835,14.695,31.65,15.255,240.016,6.10917,66.2247,8.44689
339,62.74,14.69,27.195,14.04,110.089,6.55163,43.0538,4.6678
340,64.65,14.84,29.955,14.39,152.802,7.03807,49.5835,4.68593
341,360.535,14.945,32.48,14.64,2753.95,10.5172,64.9439,4.67765
342,109.08,14.845,26.17,14.185,375.065,8.03561,49.7522,5.23457
343,51.695,14.09,29.135,14.755,97.9496,8.18425,54.955,7.26051
344,62.25,14.66,28.93,14.195,96.4694,7.77203,54.5718,4.94237
345,63.23,15.9,24.92,15.15,140.754,14.1722,43.7843,4.80911
346,70.835,14.71,27.355,14.26,213.7,7.54758,51.4981,4.96411
347,81.475,14.785,32.13,14.64,220.811,7.30334,69.7774,7.6263
348,60.93,13.905,22.915,14.66,125.31,7.15164,39.0992,4.83988
349,93.215,14.64,31.01,14.61,555.166,6.4854,57.6969,10.1778
350,70.4,14.52,20.65,14.18,203.634,8.27645,26.7725,5.50796
351,78.435,14.53,20.985,14.715,244.238,5.58472,30.323,6.97809
352,81.595,14.02,23.695,14.13,188.448,7.42022,38.9571,5.05303
353,115.6,14.66,20.89,13.93,350.049,7.97774,29.984,5.11029
354,73.09,14.965,26.455,15.3,177.534,10.6167,52.4003,8.10679
355,67.835,15.64,26.46,14.735,157.08,9.0703,43.8652,5.16379
356,134.49,14.49,26.475,14.47,556.872,6.18627,56.1967,4.85068
357,94.83,16.335,26.31,14.46,418.356,9.6469,77.6279,5.41557
358,70.66,14.265,28.77,13.965,245.581,5.42907,49.8923,4.97431
359,89.72,14.97,22.425,15.145,422.267,7.53917,31.3302,5.03527
360,59.505,14.57,24.065,13.555,156.262,8.51029,50.613,4.85664
361,110.895,14.77,23.4,15.035,331.403,5.94198,43.7241,5.91133
362,79.84,14.16,22.04,14.66,232.891,6.56387,35.7471,4.86049
363,77.05,14.9,23.78,14.17,163.74,7.29452,39.6185,5.34519
364,103.985,13.99,29.43,13.64,540.399,4.99799,47.4668,5.12937
365,48,15.175,26.605,13.64,119.355,9.37627,51.9843,5.65777
366,52.815,15.445,25.08,13.77,101.926,7.10542,49.1751,5.64332
367,300.395,14.65,29.225,14.505,2708,5.50795,64.1833,4.90917
368,123.165,15.51,22.015,14.39,808.633,9.63846,36.5932,5.06734
369,273.9,14.89,28.3,15.015,2091.79,7.18734,55.2509,5.36142
370,234.63,14.24,21.39,13.67,2369,5.86876,32.7798,5.06568
371,51.545,14.57,21.845,14.37,116.426,8.28584,46.8123,4.97223
372,210.06,14.325,20.43,14.335,1322.34,5.99995,36.4045,5.1296
373,44.715,14.93,28.21,13.81,104.06,11.8746,58.6279,5.28336
374,67.85,15.07,25.49,14.3,180.859,7.89842,41.824,5.59821
375,66.285,14.165,22.835,14.545,162.822,6.53129,37.8873,5.0038
