epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
140,148.582,0,0,0,211.323,0,0,0
141,157.676,0,0,0,221.942,0,0,0
142,149.73,0,0,0,194.523,0,0,0
143,135.182,0,0,0,179.795,0,0,0
144,141.974,0,0,0,191.475,0,0,0
145,135.432,0,0,0,173.835,0,0,0
146,163.18,0,0,0,242.243,0,0,0
147,161.986,0,0,0,238.419,0,0,0
148,139.476,0,0,0,204.879,0,0,0
149,141.84,0,0,0,193.205,0,0,0
150,143.584,0,0,0,183.594,0,0,0
151,141.986,0,0,0,188.912,0,0,0
152,143.016,0,0,0,192.434,0,0,0
153,131.738,0,0,0,177.407,0,0,0
154,147.278,0,0,0,184.658,0,0,0
155,139.468,0,0,0,178.94,0,0,0
156,131.566,0,0,0,162.706,0,0,0
157,136.972,0,0,0,190.581,0,0,0
158,133.998,0,0,0,211.508,0,0,0
159,136.83,0,0,0,184.11,0,0,0
160,137.138,0,0,0,189.276,0,0,0
161,146.148,0,0,0,195.626,0,0,0
162,142.11,0,0,0,175.535,0,0,0
163,123.578,0,0,0,149.149,0,0,0
164,133.634,0,0,0,170.298,0,0,0
165,134.774,0,0,0,180.09,0,0,0
166,140.014,0,0,0,180.119,0,0,0
167,140.168,0,0,0,173.142,0,0,0
168,121.922,0,0,0,155.118,0,0,0
169,126.642,0,0,0,161.552,0,0,0
170,123.722,0,0,0,171.644,0,0,0
171,137.896,0,0,0,196.295,0,0,0
172,138.26,0,0,0,196.07,0,0,0
173,135.25,0,0,0,181.429,0,0,0
174,125.224,0,0,0,180.698,0,0,0
175,136.734,0,0,0,199.969,0,0,0
176,134.736,0,0,0,169.574,0,0,0
177,114.506,0,0,0,155.382,0,0,0
178,147.302,0,0,0,208.995,0,0,0
179,123.484,0,0,0,178.63,0,0,0
180,124.526,0,0,0,178.879,0,0,0
181,125.758,0,0,0,162.858,0,0,0
182,123.322,0,0,0,171.007,0,0,0
183,137.08,0,0,0,185.799,0,0,0
184,133.304,0,0,0,204.866,0,0,0
185,141.834,0,0,0,199.543,0,0,0
186,127.61,0,0,0,162.76,0,0,0
187,127.93,0,0,0,175.028,0,0,0
188,124.646,0,0,0,168.09,0,0,0
189,124.07,0,0,0,168.092,0,0,0
190,131.192,0,0,0,177.892,0,0,0
191,129.64,0,0,0,193.232,0,0,0
192,135.524,0,0,0,178.706,0,0,0
193,121.61,0,0,0,191.319,0,0,0
194,124.644,0,0,0,176.083,0,0,0
195,131.738,0,0,0,163.681,0,0,0
196,132.16,0,0,0,195.449,0,0,0
197,117.01,0,0,0,171.39,0,0,0
198,123.332,0,0,0,167.334,0,0,0
199,132.58,0,0,0,188.143,0,0,0
200,122.986,0,0,0,179.275,0,0,0
201,123.536,0,0,0,155.835,0,0,0
202,125.058,0,0,0,164.745,0,0,0
203,114.874,0,0,0,151.789,0,0,0
204,113.374,0,0,0,148.512,0,0,0
205,150.076,0,0,0,209.025,0,0,0
206,143.212,0,0,0,199.461,0,0,0
207,132.318,0,0,0,194.079,0,0,0
208,127.83,0,0,0,169.196,0,0,0
209,113.174,0,0,0,142.279,0,0,0
210,127.444,0,0,0,153.891,0,0,0
211,119.826,0,0,0,166.486,0,0,0
212,129.804,0,0,0,195.091,0,0,0
213,109.918,0,0,0,134.803,0,0,0
214,125.912,0,0,0,158.203,0,0,0
215,123.112,0,0,0,176.63,0,0,0
216,124.586,0,0,0,174.19,0,0,0
217,126.538,0,0,0,159.279,0,0,0
218,122.33,0,0,0,158.578,0,0,0
219,126.242,0,0,0,160.463,0,0,0
220,120.544,0,0,0,166.847,0,0,0
221,128.784,0,0,0,178.219,0,0,0
222,117.118,0,0,0,157.66,0,0,0
223,120.134,0,0,0,159.888,0,0,0
224,122.898,0,0,0,163.978,0,0,0
225,116.138,0,0,0,156.391,0,0,0
226,130.104,0,0,0,193.181,0,0,0
227,126.288,0,0,0,169.185,0,0,0
228,116.422,0,0,0,140.695,0,0,0
229,116.122,0,0,0,164.172,0,0,0
230,118.488,0,0,0,155.79,0,0,0
231,127.926,0,0,0,163.371,0,0,0
232,120.132,0,0,0,160.229,0,0,0
233,133.278,0,0,0,183.557,0,0,0
234,123.634,0,0,0,163.403,0,0,0
235,119.522,0,0,0,163.326,0,0,0
236,118.602,0,0,0,163.483,0,0,0
237,119.314,0,0,0,154.997,0,0,0
238,109.474,0,0,0,131.348,0,0,0
239,118.786,0,0,0,153.375,0,0,0
240,116.736,0,0,0,159.251,0,0,0
241,107.216,0,0,0,126.785,0,0,0
242,121.736,0,0,0,160.331,0,0,0
243,117.672,0,0,0,162.247,0,0,0
244,115.74,0,0,0,156.578,0,0,0
245,115.934,0,0,0,152.572,0,0,0
246,107.274,0,0,0,141.095,0,0,0
247,119.702,0,0,0,181.269,0,0,0
248,119.434,0,0,0,138.353,0,0,0
249,118.278,0,0,0,158.338,0,0,0
250,126.758,0,0,0,176.521,0,0,0
251,116.796,0,0,0,145.661,0,0,0
252,111.918,0,0,0,156.398,0,0,0
253,119.52,0,0,0,166.486,0,0,0
254,122.552,0,0,0,171.59,0,0,0
255,100.156,0,0,0,121.473,0,0,0
256,111.424,0,0,0,139.149,0,0,0
257,111.206,0,0,0,144.579,0,0,0
258,118.456,0,0,0,149.398,0,0,0
259,108.294,0,0,0,159.846,0,0,0
260,117.892,0,0,0,159.315,0,0,0
261,105.124,0,0,0,144.392,0,0,0
262,121.86,0,0,0,166.835,0,0,0
263,105.756,0,0,0,127.774,0,0,0
264,107.01,0,0,0,142.465,0,0,0
265,107.144,0,0,0,129.55,0,0,0
266,115.088,0,0,0,141.768,0,0,0
267,101.12,0,0,0,121.865,0,0,0
268,103.764,0,0,0,126.265,0,0,0
269,117.304,0,0,0,148.305,0,0,0
270,113.12,0,0,0,141.494,0,0,0
271,106.57,0,0,0,127.628,0,0,0
272,107.104,0,0,0,129.785,0,0,0
273,109.28,0,0,0,151.135,0,0,0
274,120.374,0,0,0,157.759,0,0,0
275,111,0,0,0,128.043,0,0,0
276,105.542,0,0,0,120.646,0,0,0
277,110.054,0,0,0,144.804,0,0,0
278,100.798,0,0,0,116.366,0,0,0
279,103.996,0,0,0,131.11,0,0,0
280,91.148,0,0,0,104.144,0,0,0
281,113.358,0,0,0,142.59,0,0,0
282,122.116,0,0,0,154.193,0,0,0
283,115.018,0,0,0,149.291,0,0,0
284,112.72,0,0,0,147.088,0,0,0
285,113.962,0,0,0,144.55,0,0,0
286,110.322,0,0,0,132.752,0,0,0
287,114.406,0,0,0,155.144,0,0,0
288,103.356,0,0,0,121.558,0,0,0
289,109.666,0,0,0,132.767,0,0,0
290,123.974,0,0,0,153.815,0,0,0
291,99.41,0,0,0,118.94,0,0,0
292,119.404,0,0,0,141.747,0,0,0
293,112.202,0,0,0,140.703,0,0,0
294,114.918,0,0,0,156.104,0,0,0
295,101.72,0,0,0,122.785,0,0,0
296,112.24,0,0,0,158.835,0,0,0
297,97.006,0,0,0,106.034,0,0,0
298,97.17,0,0,0,114.175,0,0,0
299,112.03,0,0,0,134.383,0,0,0
300,100.88,0,0,0,115.089,0,0,0
301,104.71,0,0,0,120.68,0,0,0
302,107.09,0,0,0,142.135,0,0,0
303,115.124,0,0,0,147.825,0,0,0
304,107.776,0,0,0,150.017,0,0,0
305,113.616,0,0,0,144.199,0,0,0
306,109.906,0,0,0,136.235,0,0,0
307,105.474,0,0,0,133.931,0,0,0
308,103.39,0,0,0,126.304,0,0,0
309,105.318,0,0,0,125.18,0,0,0
310,107.836,0,0,0,147.033,0,0,0
311,96.078,0,0,0,103.879,0,0,0
312,101.452,0,0,0,133.555,0,0,0
313,101.374,0,0,0,128.085,0,0,0
314,115.386,0,0,0,153.024,0,0,0
315,100.922,0,0,0,129.308,0,0,0
316,95.88,0,0,0,121.607,0,0,0
317,97.764,0,0,0,120.289,0,0,0
318,97.322,0,0,0,107.732,0,0,0
319,106.434,0,0,0,137.251,0,0,0
320,103.718,0,0,0,118.454,0,0,0
321,95.158,0,0,0,113.719,0,0,0
322,109.34,0,0,0,131.084,0,0,0
323,117.33,0,0,0,140.193,0,0,0
324,106.976,0,0,0,142.025,0,0,0
325,103.564,0,0,0,132.919,0,0,0
326,106.008,0,0,0,140.383,0,0,0
327,101.36,0,0,0,127.991,0,0,0
328,91.564,0,0,0,106.323,0,0,0
329,91.586,0,0,0,105.93,0,0,0
330,98.138,0,0,0,113.929,0,0,0
331,106.116,0,0,0,143.392,0,0,0
332,112.444,0,0,0,135.552,0,0,0
333,114.044,0,0,0,141.305,0,0,0
334,87.184,0,0,0,101.608,0,0,0
335,101.782,0,0,0,119.033,0,0,0
336,112.708,0,0,0,136.081,0,0,0
337,102.036,0,0,0,127.323,0,0,0
338,98.62,0,0,0,125.742,0,0,0
339,104.028,0,0,0,121.443,0,0,0
340,105.766,0,0,0,132.26,0,0,0
341,105.484,0,0,0,132.08,0,0,0
342,103.682,0,0,0,133.772,0,0,0
343,102.624,0,0,0,114.869,0,0,0
344,93.168,0,0,0,104.141,0,0,0
345,94.354,0,0,0,110.036,0,0,0
346,98.662,0,0,0,131.887,0,0,0
347,100.888,0,0,0,141.541,0,0,0
348,103.858,0,0,0,118.517,0,0,0
349,99.402,0,0,0,114.211,0,0,0
350,103.482,0,0,0,125.415,0,0,0
351,93.754,0,0,0,108.745,0,0,0
352,94.368,0,0,0,102.985,0,0,0
353,113.5,0,0,0,140.568,0,0,0
354,98.438,0,0,0,112.246,0,0,0
355,98.928,0,0,0,111.751,0,0,0
356,108.59,0,0,0,128.811,0,0,0
357,103.968,0,0,0,117.197,0,0,0
358,105.736,0,0,0,137.2,0,0,0
359,100.642,0,0,0,135.486,0,0,0
360,106.712,0,0,0,126.607,0,0,0
361,94.816,0,0,0,105.541,0,0,0
362,103.802,0,0,0,128.877,0,0,0
363,95.566,0,0,0,104.217,0,0,0
364,91.142,0,0,0,96.5606,0,0,0
365,96.47,0,0,0,112.851,0,0,0
366,94.482,0,0,0,107.073,0,0,0
367,100.8,0,0,0,111.487,0,0,0
368,97.376,0,0,0,121.777,0,0,0
369,95.236,0,0,0,113.991,0,0,0
370,99.03,0,0,0,120.939,0,0,0
371,96.868,0,0,0,107.136,0,0,0
372,101.924,0,0,0,130.063,0,0,0
373,101.212,0,0,0,120.613,0,0,0
374,97.462,0,0,0,121.691,0,0,0
375,105.432,0,0,0,134.12,0,0,0
376,92.2,0,0,0,103.294,0,0,0
377,94.42,0,0,0,101.809,0,0,0
378,92.82,0,0,0,104.556,0,0,0
379,105.752,0,0,0,128.294,0,0,0
380,93.194,0,0,0,98.7537,0,0,0
381,90.896,0,0,0,104.721,0,0,0
382,100.004,0,0,0,136.638,0,0,0
383,93.9,0,0,0,123.969,0,0,0
384,100.916,0,0,0,113.544,0,0,0
385,101.292,0,0,0,114.933,0,0,0
386,99.864,0,0,0,115.385,0,0,0
387,90.372,0,0,0,109.091,0,0,0
388,104.686,0,0,0,126.662,0,0,0
389,92.664,0,0,0,101.406,0,0,0
390,99.668,0,0,0,123.719,0,0,0
391,91.338,0,0,0,92.275,0,0,0
392,106.574,0,0,0,140.258,0,0,0
393,96.018,0,0,0,102.46,0,0,0
394,93.824,0,0,0,103.468,0,0,0
395,105.624,0,0,0,126.254,0,0,0
396,96.936,0,0,0,115.917,0,0,0
397,91.538,0,0,0,109.891,0,0,0
398,91.932,0,0,0,105.107,0,0,0
399,104.064,0,0,0,138.384,0,0,0
400,96.66,0,0,0,117.91,0,0,0
401,85.568,0,0,0,87.4148,0,0,0
402,100.946,0,0,0,117.752,0,0,0
403,95.15,0,0,0,106.963,0,0,0
404,93.128,0,0,0,101.145,0,0,0
405,92.188,0,0,0,99.1972,0,0,0
406,100.98,0,0,0,119.722,0,0,0
407,99.456,0,0,0,107.998,0,0,0
408,94.758,0,0,0,104.405,0,0,0
409,94.816,0,0,0,109.333,0,0,0
410,89.078,0,0,0,97.7448,0,0,0
411,95.34,0,0,0,116.52,0,0,0
412,92.396,0,0,0,97.3074,0,0,0
413,97.12,0,0,0,115.701,0,0,0
414,85.858,0,0,0,92.6626,0,0,0
415,96.912,0,0,0,102.567,0,0,0
416,94.706,0,0,0,104.51,0,0,0
417,89.9,0,0,0,104.319,0,0,0
418,92.712,0,0,0,117.023,0,0,0
419,91.068,0,0,0,101.987,0,0,0
420,89.788,0,0,0,98.1421,0,0,0
421,89.884,0,0,0,99.269,0,0,0
422,94.638,0,0,0,101.853,0,0,0
423,100.134,0,0,0,107.156,0,0,0
424,109.4,0,0,0,142.898,0,0,0
425,94.604,0,0,0,120.699,0,0,0
426,94.996,0,0,0,106.865,0,0,0
427,95.992,0,0,0,112.39,0,0,0
428,97.996,0,0,0,102.143,0,0,0
429,85.152,0,0,0,96.1998,0,0,0
430,99.11,0,0,0,112.438,0,0,0
431,97.708,0,0,0,105.459,0,0,0
432,97.374,0,0,0,129.222,0,0,0
433,87.048,0,0,0,97.5248,0,0,0
434,81.63,0,0,0,83.8479,0,0,0
435,93.46,0,0,0,89.9805,0,0,0
436,93.832,0,0,0,110.594,0,0,0
437,90.666,0,0,0,95.2806,0,0,0
438,93.398,0,0,0,111.43,0,0,0
439,90.786,0,0,0,101.686,0,0,0
440,92.214,0,0,0,103.723,0,0,0
441,82.688,0,0,0,92.5906,0,0,0
442,88.916,0,0,0,103.418,0,0,0
443,85.48,0,0,0,104.048,0,0,0
444,98.52,0,0,0,111.438,0,0,0
445,91.446,0,0,0,94.2389,0,0,0
446,89.192,0,0,0,109.621,0,0,0
447,81.58,0,0,0,87.2707,0,0,0
448,86.592,0,0,0,94.9573,0,0,0
449,93.892,0,0,0,96.7523,0,0,0
450,98.888,0,0,0,114.432,0,0,0
451,92.434,0,0,0,113.331,0,0,0
452,98.226,0,0,0,113.156,0,0,0
453,86.754,0,0,0,95.2729,0,0,0
454,91.572,0,0,0,99.8805,0,0,0
455,90.218,0,0,0,96.3952,0,0,0
456,87.858,0,0,0,93.7813,0,0,0
457,88.326,0,0,0,95.5477,0,0,0
458,93.962,0,0,0,105.001,0,0,0
459,95.272,0,0,0,103.625,0,0,0
460,90.356,0,0,0,99.185,0,0,0
461,101.674,0,0,0,123.08,0,0,0
462,95.13,0,0,0,96.2755,0,0,0
463,85.14,0,0,0,78.2441,0,0,0
464,84.034,0,0,0,85.2911,0,0,0
465,91.704,0,0,0,89.2737,0,0,0
466,92.378,0,0,0,118.931,0,0,0
467,91.246,0,0,0,115.32,0,0,0
468,89.758,0,0,0,96.5192,0,0,0
469,99.058,0,0,0,112.041,0,0,0
470,84.874,0,0,0,90.0131,0,0,0
471,102.782,0,0,0,119.773,0,0,0
472,85.746,0,0,0,95.7207,0,0,0
473,89.596,0,0,0,100.865,0,0,0
474,92.946,0,0,0,113.613,0,0,0
475,90.204,0,0,0,99.2334,0,0,0
476,96.208,0,0,0,105.124,0,0,0
477,94.184,0,0,0,101.856,0,0,0
478,84.228,0,0,0,87.9922,0,0,0
479,89.394,0,0,0,87.4803,0,0,0
480,91.398,0,0,0,86.4432,0,0,0
481,88.81,0,0,0,95.1164,0,0,0
482,90.304,0,0,0,101.384,0,0,0
483,89.84,0,0,0,95.6244,0,0,0
484,88.31,0,0,0,106.346,0,0,0
485,96.36,0,0,0,124.128,0,0,0
486,90.268,0,0,0,96.1754,0,0,0
487,95.694,0,0,0,116.374,0,0,0
488,93.65,0,0,0,97.5201,0,0,0
489,93.892,0,0,0,109.377,0,0,0
490,85.246,0,0,0,96.5154,0,0,0
491,92.64,0,0,0,100.589,0,0,0
492,87.754,0,0,0,91.0107,0,0,0
493,96.542,0,0,0,115.379,0,0,0
494,88.192,0,0,0,97.2385,0,0,0
495,87.904,0,0,0,92.9888,0,0,0
496,92.426,0,0,0,104.692,0,0,0
497,88.828,0,0,0,93.3472,0,0,0
498,88.684,0,0,0,88.417,0,0,0
499,89.414,0,0,0,87.9372,0,0,0
500,92.6,0,0,0,95.5396,0,0,0
501,85.244,0,0,0,86.5232,0,0,0
502,90.826,0,0,0,91.7,0,0,0
503,91.922,0,0,0,90.4345,0,0,0
504,95.198,0,0,0,99.2559,0,0,0
505,87.408,0,0,0,97.1717,0,0,0
506,81.344,0,0,0,79.9222,0,0,0
507,87.636,0,0,0,91.1767,0,0,0
508,88.488,0,0,0,88.7139,0,0,0
509,88.57,0,0,0,105.977,0,0,0
510,84.104,0,0,0,94.2389,0,0,0
511,92.432,0,0,0,100.772,0,0,0
512,81.318,0,0,0,85.2403,0,0,0
513,98.488,0,0,0,97.9826,0,0,0
514,82.362,0,0,0,83.5771,0,0,0
515,83.054,0,0,0,79.2818,0,0,0
516,89.922,0,0,0,86.2321,0,0,0
517,92.08,0,0,0,88.8316,0,0,0
518,86.59,0,0,0,92.9447,0,0,0
519,87.744,0,0,0,87.621,0,0,0
520,88.148,0,0,0,87.5489,0,0,0
521,84.742,0,0,0,86.5772,0,0,0
522,82.326,0,0,0,78.0165,0,0,0
523,81.87,0,0,0,84.0854,0,0,0
524,86.392,0,0,0,89.9367,0,0,0
525,93.554,0,0,0,100.586,0,0,0
526,78.744,0,0,0,82.9914,0,0,0
527,81.604,0,0,0,78.2995,0,0,0
528,83.854,0,0,0,85.7115,0,0,0
529,85.392,0,0,0,87.7262,0,0,0
530,88.398,0,0,0,104.934,0,0,0
531,97.782,0,0,0,114.394,0,0,0
532,90.552,0,0,0,97.6176,0,0,0
533,86.268,0,0,0,93.822,0,0,0
