epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.5
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
180,100.695,59.39,72.935,36.59,176.717,48.2567,115.452,19.4811
181,94.14,57.765,60.03,38.65,161.761,56.5841,91.2797,23.6905
182,78.275,53.375,60.71,35.035,120.08,44.4583,89.8605,17.7737
183,94.95,61.275,70.69,34.925,160.869,58.9863,108.925,17.7505
184,114.515,53.785,66.23,35.25,186.505,42.1256,102.872,18.8928
185,111.39,62.1,69.92,34.945,154.69,54.6598,104.029,19.2362
186,86.555,61.29,65.745,35.64,138.884,62.5599,117.088,17.7696
187,87.72,60.455,60.21,35.5,150.641,60.8697,85.6595,19.5607
188,92.275,64.195,79.295,32.905,148.133,56.9771,158.683,17.1437
189,112.065,67.57,70.735,33.585,210.537,58.8981,105.129,23.8066
190,91.595,54.265,83.255,35.64,138.115,51.7831,144.402,22.4671
191,83.85,58.835,58.79,34.735,118.652,61.5301,82.7396,19.9207
192,101.7,58.14,74.625,34.73,153.2,55.8045,120.121,23.7149
193,107.285,60.725,63.26,34.68,188.946,53.147,83.1605,22.81
194,78.855,58.72,66.885,36.225,137.157,53.3951,125.892,18.1145
195,84.35,51.21,71.73,36.04,127.01,40.5964,139.537,17.1306
196,127.675,58.94,55.835,35.98,200.831,50.3558,79.5188,17.2624
197,83.045,56.4,76.555,33.985,126.759,49.0659,102.375,18.2922
198,111.06,55.365,75.43,36.36,194.159,45.8745,130.324,21.2793
199,109.435,57.52,74.455,34.93,217.389,50.5122,112.456,19.1582
200,77.9,59.455,70.455,34.83,121.988,52.1092,103.001,15.4551
201,87.81,59.125,70.97,32.605,124.769,54.7817,93.2835,17.291
202,81.825,57.74,68.84,37.12,112.833,50.1308,115.47,23.8299
203,90.365,59.71,72.1,35.58,130.047,53.9296,129.086,21.3538
204,75.73,57.81,73.5,35.16,121.838,51.7125,124.498,20.8628
205,82.74,55.705,76.47,34.69,122.308,43.5287,109.459,20.2179
206,104.345,51.695,64.21,34.985,171.771,42.3951,98.9718,19.2264
207,92.25,54.285,67.975,36.705,142.829,50.2571,87.4756,17.6263
208,81.255,58.33,73.49,33.035,136.016,48.8002,107.821,15.6603
209,97.945,54.46,75.68,36.23,174.988,46.2261,104.106,20.0833
210,75.46,61.415,64.905,34.655,122.883,55.917,94.1792,15.8015
211,89.3,58.62,65.52,37.29,129.733,47.2811,107.533,19.0377
212,76.025,58.88,58.685,38.515,124.585,53.3242,95.6175,24.2769
213,88.885,53.775,61.465,35.235,154.674,48.9367,88.4464,19.6171
214,110.02,55.195,68.92,33.82,184.592,41.6125,102.43,20.6593
215,82.79,55.42,71.205,34.66,138.81,52.698,114.054,16.8539
216,86.655,52.68,80.34,34.215,138.822,45.069,111.041,18.6574
217,89.5,55.525,82.515,36.035,172.576,52.4274,135.161,18.4982
218,90.615,56.12,70.605,35.26,146.59,43.4821,121.236,17.1893
219,87.33,53.16,55.82,38.25,161.048,42.6614,77.5229,17.9172
220,92.925,50.115,83.02,36.24,151.915,46.5989,121.908,16.927
221,93.59,56.085,67.485,34.7,144.731,40.5039,102.585,18.7377
222,95.175,55.18,52.98,35.69,169.731,43.7207,71.085,17.7159
223,90.815,57.015,58.94,34.315,137.087,53.2604,81.506,19.0726
224,82.48,55.295,62.41,35.67,145.701,46.185,89.4455,18.4968
225,90.53,48.385,72.27,33.375,155.844,33.898,114.235,16.7548
226,77.58,58.05,70.885,32.94,119.9,50.4045,150.059,18.8832
227,71.43,52.49,69.645,33.035,111.843,44.1534,114.399,21.5022
228,99.145,53.215,80.72,35.775,185.582,47.2135,106.223,18.9479
229,86.425,51.375,70.11,33.09,149.009,39.9315,108.817,17.3258
230,78.7,52.35,53.095,34.07,117.256,42.1259,69.9933,15.9554
231,81.45,54.995,72.96,34.28,124.465,51.6465,103.52,17.1552
232,83.185,52.245,54.86,36.185,151.81,37.1815,62.2002,19.8895
233,74.23,55.795,84.62,35.76,114.034,45.1767,123.753,19.3689
234,73.55,55.47,56.82,34.57,101.483,50.7683,80.022,16.7501
235,78.62,53.555,65.845,33.55,156.033,47.7065,89.5703,17.81
236,82.275,51.93,74.26,35.295,158.789,35.9197,108.519,17.4785
237,80.63,57.765,61.005,34.53,129.001,53.8024,70.0912,17.9081
238,77.635,51.12,69.185,34.195,121.558,44.5173,93.0138,17.961
239,89.435,53.82,57.48,33.325,151.891,41.5037,81.1657,17.4149
240,76.96,52.395,71.915,34.52,130.907,38.3296,93.811,17.4166
241,101.455,49.125,70.205,35.24,182.691,42.095,95.1039,23.4327
242,67.015,52.46,70.85,34.205,98.0861,41.149,113.899,18.317
243,70.705,49.39,62.215,34.345,120.432,33.7646,90.9914,20.606
244,73.9,51.07,77.825,35.97,127.995,33.7611,121.32,19.3768
245,83.96,54.49,53.5,36.3,139.444,49.1251,72.4394,18.0787
246,79.74,49.275,83.91,34.56,123.012,31.9962,118.969,17.8316
247,89.53,52.02,59.895,37.335,140.602,45.1899,90.1731,19.6113
248,96.31,46.045,68.33,36.1,146.909,34.4699,92.4115,17.0584
249,76.065,48.24,55.485,34.92,124.121,42.9364,71.2369,16.8862
250,82.85,52.145,69.78,35.38,135.335,41.8145,99.9376,17.3823
251,91.38,49.475,58.61,37.38,148.388,35.0083,72.5294,21.0736
252,74.48,49.33,61.93,34.87,132.951,40.5343,80.684,19.3218
253,106.84,48.74,63.685,34.675,186.109,31.8021,71.4882,17.3205
254,89.965,51.62,66.315,34.575,194.093,43.2303,82.6021,18.4232
255,94.455,47.34,62.265,34.115,152.665,35.9682,95.0054,17.2387
256,75.205,43.49,69.525,34.81,115.194,29.5736,88.576,19.7014
257,82.75,47.425,64.235,35.26,145.481,31.1796,78.1882,17.9464
258,70.5,49.335,73.46,36.635,118.712,37.0468,129.797,16.8209
259,86.54,48.22,71.715,35.22,163.149,38.1559,103.611,19.009
260,78.345,46.93,62.325,35.75,147.056,32.7757,83.6301,18.4089
261,72.415,48.58,66.895,33.38,112.71,35.1701,89.558,17.4022
262,72.04,50.515,66.725,34.14,124.236,39.8912,90.1482,16.8476
263,73.905,48.255,67.83,33.965,154.636,40.8129,92.1411,20.113
264,88.1,46.275,63.6,34.12,142.938,27.6933,81.9452,18.4417
265,76.155,48.1,73.065,33.385,131.408,31.1838,134.046,16.0504
266,67.46,50.34,57.195,35.98,98.4863,36.0793,66.73,18.9852
267,80.23,45.83,66.69,35.145,129.118,42.389,95.3312,18.7884
268,67.345,47.505,56.475,34.79,97.9738,31.1878,58.3218,20.8402
269,65.26,54.16,66.145,35.74,94.6471,38.8029,65.9075,15.2998
270,102.915,49.145,65.57,37.05,178.676,34.7542,90.402,17.1574
271,70.24,43.79,65.785,34.73,107.155,28.7476,81.7752,17.2443
272,88.36,46.09,51.99,36.075,144.821,31.296,79.076,18.7387
273,74.94,44.945,61.11,34.075,114.359,31.7706,68.4603,16.2542
274,78.22,45.385,65.34,35.02,150.92,32.3386,86.8312,19.2639
275,93.335,44.48,65.805,34.7,163.186,30.3676,79.0961,17.8852
276,77.68,44.195,53.99,34.89,117.073,29.0301,63.1476,19.3971
277,89.69,45.99,58.84,34.62,135.006,33.9168,65.3238,18.7373
278,72.325,46.375,69.615,33.925,115.772,31.1412,82.8754,16.9847
279,74.625,42.805,61.795,35.325,107.561,28.057,74.4947,26.3801
280,77.01,43.78,64.41,37.545,129.47,29.8143,81.121,17.7299
281,82.495,44.755,56.75,36.045,167.47,34.8773,58.3978,18.4895
282,73.64,47.405,63.515,33.06,114.953,30.7888,80.961,16.5029
283,75.21,43.49,72.89,34.695,143.673,25.6936,112.946,18.8805
284,85.075,44.37,53.68,36.32,157.811,29.7745,57.5168,19.833
285,69.155,47.645,76.835,32.905,124.723,40.1176,108.004,16.1368
286,76.97,44.815,58.995,34.94,124.878,28.3967,67.5092,18.1889
287,74.715,42.98,64.045,34.39,133.178,27.0843,84.0366,22.6106
288,77.17,46.255,61.53,33.81,127.312,34.3498,76.343,18.567
289,75.255,46.59,61.72,34.65,129.435,31.2052,83.559,16.7654
290,67.405,45.29,57.66,33.84,114.195,29.659,68.7709,18.7663
291,76.795,42.785,59.58,35.735,132.183,30.8942,61.0976,16.4428
292,61.07,43.005,56.67,34.855,84.6479,32.7094,60.0041,18.2905
293,87.785,50.875,53.745,35.33,178.487,45.2803,44.6983,17.8488
294,74.36,49.7,65.405,34.585,122.56,38.5706,82.787,18.063
295,73.07,45.04,54.065,33.505,121.624,28.6281,56.6911,17.4886
296,75.685,45.42,69.455,35.565,94.6698,28.2728,89.2685,18.1696
297,68.985,46.39,66.085,35.455,98.7521,28.9748,76.9332,18.9652
298,81.63,48.035,70.77,33.685,124.907,35.2239,95.7781,16.4096
299,83.45,45.265,54.175,34.485,136.85,35.3101,67.9275,17.3318
300,61.92,47.67,60.115,33.855,89.0018,29.4102,68.9871,18.2317
301,81.76,43.96,58.615,35.26,130.261,29.7432,59.7554,19.3949
302,63.78,42.41,68.055,34.99,108.009,27.883,80.0542,17.3606
303,87.675,48.245,68.82,36.63,145.058,34.3337,80.0093,18.453
304,57.935,44.685,61.945,37.15,96.1662,32.3179,69.8526,20.6324
305,85.705,45.25,67.185,34.525,147.89,27.2747,82.9676,18.4198
306,80.885,45.495,67.485,34.505,135.402,30.9609,70.2364,19.0701
307,78.72,42.77,61.6,36.195,148.365,27.2523,76.3868,17.5564
308,73.45,48.61,63.61,32.48,110.218,33.7954,69.5572,15.5718
309,69,42.3,70.95,34.63,110.547,26.5287,87.2889,19.4801
310,77.125,47.41,58.845,33.68,119.952,35.6121,60.2311,17.9969
311,66.325,43.215,61.11,37.47,109.494,26.0956,70.1182,24.7336
312,69.195,46.04,68.985,34.41,97.9888,34.2742,85.8054,17.9475
313,77.435,43.355,53.585,35.115,137.041,30.2233,57.1395,18.1326
314,62.275,45.74,56.26,34.225,108.503,31.8128,55.1855,17.3227
315,68.58,46.995,63.92,35.35,116.025,36.7578,71.7645,19.7139
316,65.095,44.88,65.505,33.41,104.236,32.318,78.6609,19.5134
317,62.07,44.435,68.745,36.19,106.165,29.94,75.2213,17.8391
318,68.735,42.735,72.815,34.68,91.1883,29.8264,98.1968,18.2622
319,73.605,41.14,77,31.095,124.673,25.0561,86.027,17.1521
320,67.73,44.41,57.65,34.015,102.031,31.3091,73.7852,18.3135
321,84.675,41.045,57.675,35.86,138.011,23.8504,68.7985,18.8661
322,65.29,43.62,70.48,35.075,95.1319,31.4599,91.6322,20.3899
323,68.955,42.935,61.81,34.39,111.762,29.8583,59.9762,17.3455
324,68.16,42.175,64.5,36.405,100.326,27.6401,79.3836,19.6594
325,70.605,40.89,65.99,35.125,125.373,24.9329,78.564,17.9861
326,79.895,42.615,75.68,38.36,118.145,24.8203,85.7997,19.9191
327,73.245,41.18,73.055,33.925,130.964,28.6229,91.9066,18.477
328,60.925,42.985,56.075,34.335,97.1342,28.4785,71.0956,19.1766
329,76.87,43.895,57.135,35.61,108.888,29.1056,69.7934,18.3823
330,67.475,40.88,56.36,36.215,103.816,24.6353,64.8223,18.9734
331,65.91,41.815,64.14,37.84,100.423,26.5743,72.1527,17.3175
332,59.48,42.515,57.85,36.21,91.7847,27.9066,64.5662,19.07
333,70.91,42.205,66.48,33.75,125.645,26.2873,74.3437,20.9062
334,72.565,45.475,66.575,36.55,110.789,31.7957,71.497,18.2323
335,69.445,43.995,59.395,36.55,100.657,29.6625,69.2798,18.1746
336,59.395,45.725,58.57,36.66,78.1781,30.1778,56.0747,20.3296
337,60.075,45.515,68.69,35.77,88.3405,30.3481,81.6612,19.1749
338,75.545,44.84,57.745,37.68,135.183,29.5686,66.9554,19.8433
339,59.17,40.94,58.99,34.63,90.966,26.1355,58.1015,16.2346
340,67.265,46.64,62.905,36.055,102.839,37.4206,80.8973,17.802
341,60.42,44.51,61.52,36.18,106.876,29.219,66.626,17.0833
342,72.825,43.485,64.095,33.505,127.021,28.1185,70.3699,16.9006
343,64.915,40.16,57.28,35.18,102.74,27.2006,59.7387,17.4028
344,73.315,41.715,60.165,35.77,118.914,28.3454,68.5599,18.1096
345,60.335,43.89,58.32,35.22,86.7376,30.0419,60.231,18.0295
346,72.085,43.12,74.205,35.175,131.723,26.165,113.07,18.2503
347,72.315,43.68,56.62,34.48,106.57,32.2721,62.8934,16.4985
348,72.82,45.995,55.035,33.415,112.768,31.7891,55.4336,16.4746
349,62.325,41.355,65.265,34.145,95.1529,27.5646,80.5549,16.9739
350,65.975,42.365,61.3,35.63,111.883,28.38,71.036,18.0647
351,69.715,42.83,55.535,35.805,102.242,31.7959,49.093,21.6041
352,68.35,42.735,66.34,35.965,137.489,24.2764,64.5572,20.2912
353,69.74,43.89,60.46,36.355,106.862,30.2985,88.147,18.8409
354,56.05,43.65,54.6,36.47,66.7201,29.2085,51.2373,19.4183
355,76.485,43.535,65,36.025,122.332,28.8487,61.8246,19.9056
356,66.055,43.93,62.36,36.265,101.81,30.3191,80.2852,18.2928
357,74.965,44.9,57.3,33.725,119.484,33.6112,49.5375,18.5491
358,69.75,44.66,58.455,37.465,104.117,28.0515,62.4501,18.2354
359,72.75,40.13,56.185,35.27,127.354,25.1584,56.9519,18.7693
360,62.295,44.72,51.49,35.35,92.8949,30.2161,37.7599,18.0238
361,60.655,46.065,59.46,33.53,100.159,26.6411,56.9899,19.0221
362,52.245,45.545,53.405,35.525,81.9889,32.934,40.2111,17.5633
363,60.15,41.225,61.765,35.855,87.4014,30.1109,55.024,17.5916
364,51.735,45.285,56.79,35.235,108.743,33.5809,57.3681,16.1369
365,64.885,42.395,59.96,32.955,96.111,27.9716,61.906,16.5092
366,71.68,42.935,59.115,32.505,120.767,29.0452,74.8539,15.9298
367,64.93,42.68,55.78,34.93,89.7873,26.4287,51.8817,18.573
368,56.81,40.86,56.26,34.34,90.6644,25.6839,53.7802,18.8376
369,63.755,41.235,57.835,34.945,108.994,30.8208,58.9706,19.9963
370,69.785,44.62,50.25,35.495,113.905,31.2127,45.9542,19.0751
371,58.4,45.35,53.78,36.325,91.7488,31.0019,57.1224,18.5472
372,55.855,42.39,59,35.405,72.4263,27.4344,58.6703,18.5141
373,76.765,42.385,54.23,34.73,111.703,28.9198,45.5307,17.3481
374,72.86,43.685,52.365,35.83,110.737,28.8428,38.3377,19.3745
375,52.215,45.17,59.855,35.145,70.2416,28.8706,54.2445,19.475
376,64.665,40.355,49.475,35.405,108.612,28.8068,38.7374,17.2198
377,58,43.56,57.12,35.675,84.3689,28.0926,48.6087,17.0244
378,67.36,41.25,60.07,34.285,105.775,24.8066,50.7723,17.8928
379,57.625,42.455,65.89,36.59,84.2637,26.8505,66.9493,17.4402
380,55.465,42.595,60.665,34.3,80.4896,29.291,82.2797,19.6647
381,65.06,44.725,59.025,34.425,103.953,29.7807,58.559,16.0812
382,59.825,41.055,57.315,34.52,76.4771,32.665,55.7273,17.4307
383,64.93,40.42,62.655,33.975,113.854,26.5937,75.5793,17.5344
