epsilon = 0.3
learning_rate = 0.1
discount_rate = 0.99
lambda = 0.5

T = 0.5
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
202,102.762,60.894,67.946,35.628,175.794,56.459,102.734,18.3373
203,98.5,56.876,62.528,37.026,172.175,49.2577,95.4996,21.1958
204,92.466,59.034,69.556,34.01,158.499,55.2051,109.185,17.2814
205,105.672,58.144,65.328,36.318,201.1,56.5069,101.893,22.5123
206,86.076,54.532,75.684,34.488,135.959,44.3582,126.126,17.6708
207,96.942,56.122,71.984,36.714,155.312,52.0888,113.549,22.0091
208,92.428,55.176,77.088,34.384,142.018,49.9562,123.668,17.3316
209,95.682,52.422,64.506,33.73,170.048,43.2545,91.0397,18.4832
210,88.874,59.872,74.458,36.66,152.285,56.0472,114.501,20.5557
211,93.482,52.472,66.2,34.998,158.524,48.6157,106.591,19.1333
212,86.858,51.82,70.328,34.328,144.811,40.1862,127.711,18.4849
213,85.766,53.812,64.524,35.334,136.628,46.5458,98.9506,20.6397
214,98.002,52.564,63.828,35.358,179.452,41.377,105.682,17.8732
215,89.47,56.768,59.664,35.904,148.058,48.2799,80.6088,18.1848
216,85.74,57.788,67.632,33.58,135.3,54.612,93.2911,18.1189
217,92.586,53.686,64.426,35.434,161.224,45.3915,102.432,22.5003
218,91.55,53.436,62.702,35.888,151.501,44.7325,91.0354,18.0998
219,96.01,51.308,61.652,34.494,144.839,43.0485,96.9314,19.1573
220,96.206,51.448,67.98,34.074,174.216,48.2096,92.8044,20.3241
221,72.786,52.818,65.096,34.902,117.105,50.5071,97.4458,18.3786
222,107.944,50.726,60.326,35.658,183.052,39.6006,104.438,18.8177
223,86.854,52.174,63.758,36.352,158.566,39.7251,86.569,18.1419
224,86.748,52.98,63.632,35.458,165.674,39.9851,92.2288,17.8304
225,88.248,50.944,73.716,36.46,151.158,37.279,102.051,21.8762
226,76.746,52.294,65.742,35.242,117.652,40.625,95.4193,21.4728
227,82.794,51.284,69.632,35.384,151.879,41.7927,105.051,19.1831
228,89.1,50.318,66.26,33.972,143.251,39.1703,89.3667,17.2571
229,96.364,49.736,63.794,34.746,177.635,36.6007,78.9122,17.7936
230,97.994,51.256,67.334,36.228,173.266,40.2366,91.8493,20.4701
231,86.224,50.358,67.662,35.63,143.907,37.3345,93.7301,19.2774
232,82.206,50.114,64.886,35.73,127.159,39.0089,98.033,18.6199
233,85.622,52.106,66.564,33.938,151.456,39.8074,102.177,16.776
234,74.598,51.734,63.008,35.888,112.183,41.2451,86.7554,19.2694
235,83.012,50.828,68.504,34.958,136.851,38.6381,104.129,18.3631
236,79.25,51.078,62.742,35.814,128.191,38.1081,87.0348,19.5848
